,Movie Title,Plot Summary,Cover Image,Year,Source
0,Garbage Dreams,,,2010,https://en.wikipedia.org//wiki/Garbage_Dreams
1,Sweetgrass (film),,upload.wikimedia.org/wikipedia/en/thumb/6/62/SweetgrassPoster.jpg/220px-SweetgrassPoster.jpg,2010,https://en.wikipedia.org//wiki/Sweetgrass_(film)
2,Daybreakers,"In 2009, a plague caused by an infected bat transformed most of the world's population into vampires. The human population plummets, leaving vampires with a severe shortage of blood; vampires deprived of blood degenerate into psychotic, bat-like ""subsiders"". Most humans are captured and harvested in laboratory farms while scientists research synthetic substitute. As sunlight is deadly to vampires, underground passages and UV-filtered cars are built for safe travel, while the few free humans travel by day, hiding in open spaces.
In 2019, Edward Dalton is the head hematologist for Bromley Marks, a pharmaceutical company that is the largest supplier of human blood in the U.S. Edward and colleague Christopher Caruso are developing a blood substitute.
Driving home from a failed experiment, Dalton accidentally runs another vehicle off the road. Discovering the occupants are humans, Dalton hides them from the police. Before they part ways, their leader, Audrey, learns Edward's name and occupation from his ID badge. At home, Edward is surprised by his estranged brother Frankie. Frankie's gift of a bottle of pure human blood reignites a long-standing argument – Edward refuses to drink human blood and uses animal blood instead, while Frankie enjoys his vampire status. A subsider, a gardener from Edward's neighborhood, invades the house, forcing the brothers to kill it.
The next morning, Audrey visits Edward's home, giving him instructions for a meeting. Edward meets Audrey and Lionel ""Elvis"" Cormac, a human who was once a vampire. Before Cormac can explain his reversion, a military team arrives with Frankie, who followed Edward and intends to capture Cormac and Audrey. Audrey knocks Frankie unconscious and the three escape. Cormac reveals that he was cured of vampirism when a car crash ejected him from his sun-proof vehicle. Elvis burst into flames in the sunlight but landed in a river, having been exposed to the sun for a precise length of time to turn him human again. Edward agrees to help Cormac find a way to recreate the cure and prevent human genocide.
At a vineyard that night, Edward meets more humans and Senator Wes Turner, a vampire secretly helping the colony develop a cure. An approaching convoy of humans is captured, and vampire soldiers track the location of the vineyard, forcing Turner and the humans to flee. Audrey, Cormac, and Edward stay behind, and together they recreate the method by which Cormac reverted to human form, curing Edward of vampirism. They later find Turner and all the humans dead.
Alison Bromley, one of the captured humans, is revealed to be the daughter of Charles Bromley (CEO of Bromley Marks), who refuses to become a vampire like her father. Charles has Frankie forcibly turn his daughter Alison into a vampire, but she refuses to drink human blood. Devolving into a subsider, Alison and others are executed by being burnt to death by sunlight. Upset at witnessing Alison's death, Frankie seeks out his brother. The military imposes martial law to control the subsider population.
Edward, Cormac, and Audrey break into Christopher's home and ask him to help spread the cure. Having finally discovered a viable blood substitute, and feeling overshadowed by Edward, Christopher is uninterested in a cure and summons soldiers, who capture Audrey while Cormac and Edward escape. They are found by Frankie, who agrees to help but his instincts cause him to bite Cormac, but drinking his blood turns Frankie human, revealing that cured vampire blood is a cure in itself.
Trying to save Audrey, Edward surrenders himself to Charles. He reveals his plan to start supplying the blood substitute to the general population while hunting humans and selling their blood for exorbitant prices. Edward taunts Charles into biting him, turning Charles human. Edward leaves Charles to be killed at the hands of blood-starved vampire troops. Frankie arrives and sacrifices himself to the soldiers which allows Edward and Audrey to escape. In the ensuing feeding frenzy, only a few surviving soldiers are cured. To conceal the cure, Christopher shoots the soldiers and is about to shoot Edward and Audrey when Cormac kills him with a crossbow. The three survivors drive off into the sunrise with the cure that will change the general population back to restore humanity.
",upload.wikimedia.org/wikipedia/en/thumb/b/b4/Daybreakers_ver2.jpg/220px-Daybreakers_ver2.jpg,2010,https://en.wikipedia.org//wiki/Daybreakers
3,Leap Year (2010 film),"Successful real estate stager Anna Brady is frustrated that her cardiologist boyfriend Jeremy Sloane still has not proposed to her after four years. She decides to travel from Boston to Dublin, to propose to him on February 29, leap day, while he is there at a conference. Anna plans to invoke an Irish tradition, Bachelor's Day, when a woman may propose to a man on leap day.
During the flight, a storm diverts the plane to Cardiff on the British side of the Irish Sea. Anna hires a boat to take her west to Cork. The severity of the storm results in her being put ashore at a small seaside village called Dingle. Anna requests Declan O'Callaghan, a surly Irish innkeeper, to give her a ride to Dublin. At first he refuses, but as his tavern is threatened with foreclosure, he agrees to drive her for €500. Along the way, he mocks her belief in a leap year tradition of women proposing to men.
A herd of cows blocks the road. Anna steps in cow dung while attempting to move the animals, and tries to clean her shoes while leaning on Declan's car, which causes it to roll downhill into a stream. Continuing on foot, Anna flags down a van with three travellers who offer her a lift. Ignoring Declan's warning, Anna hands them her luggage. They drive off without her. Anna and Declan make their way on foot to a roadside pub, where they find the three thieves going through Anna's luggage. Declan fights them and retrieves Anna's bag.
While waiting for a train, they ask each other what they would grab if their homes were on fire and they had only 60 seconds to flee. They lose track of time and miss the train. They are forced to stay at a bed & breakfast in Tipperary, where they pretend to be married so that their conservative hosts will allow them to stay. During dinner, when the other couples kiss to show their love for each other, Anna and Declan are ""forced"" to kiss as well. This stirs feelings that neither had expected. They sleep in the same bed, but do not admit their new feelings for each other.
While hitchhiking, Anna and Declan are caught in a hailstorm and take shelter in a nearby church, where a wedding is taking place. They are invited to the reception, where she gets drunk. Anna questions her own intentions with Jeremy and realizes that she has feelings for Declan. Just as they are about to kiss, she vomits and passes out.
The following day they arrive in Dublin. Declan reveals he was once engaged but his fiancée ran off to Dublin with his mother's claddagh ring and his best friend. Anna suggests that while there, he should ask for the ring back. When they arrive at the hotel where Jeremy is staying, Jeremy surprises Anna by proposing to her right in the lobby. Seeing that Declan had already walked out of the hotel, she accepts his proposal.
At their engagement party in Boston, Anna learns that Jeremy proposed because he thought it was the only way to appease the co-op board of the apartment building the couple wanted to move into. Dismayed, she pulls the fire alarm and waits, testing the 60-second concept she discussed with Declan earlier. Jeremy retrieves all of their electronic materials and neglects to check for Anna. She realizes there is nothing in the apartment that means anything to her, including Jeremy. Meanwhile, in Dublin, Declan retrieves his mother's claddagh ring from his ex-fiancée.
Anna returns to the tavern in Dingle, where Declan has pulled together the balance he owed his property owner with the help of the community. She tells him she has broken off her engagement and proposes that they get together, and not make plans. Declan leaves.
Thinking she has been rejected, Anna rushes outside to the edge of a cliff overlooking the sea. Declan emerges, revealing that he went out to retrieve his mother's claddagh ring. Declan says he wants to make plans with her, and proposes on the cliffside. Anna happily accepts. A short time later they drive away in Declan's car with a 'Just Married' sign and Anna tosses aside the map, leaving their destination open to fate.
",upload.wikimedia.org/wikipedia/en/thumb/d/da/Leap_year_poster.jpg/220px-Leap_year_poster.jpg,2010,https://en.wikipedia.org//wiki/Leap_Year_(2010_film)
4,Youth in Revolt (film),"Shy teenager Nick Twisp lives with his mother, Estelle, and her boyfriend, Jerry, in Oakland, California. After selling a faulty car to a group of sailors, Jerry takes Estelle and Nick to a trailer park in Clearlake where Nick meets Sheeni Saunders, a young woman his age, interested in French culture and sharing Nick's musical taste. Despite her boyfriend, Trent Preston, they become romantically involved. Nick gets a dog for her named Albert (after Albert Camus), but Albert rips up the family's property and Sheeni's parents ban it from the house.
Before Nick returns to Oakland, Sheeni promises to arrange a job in Ukiah for Nick's father, George, while Nick agrees to get his mother to kick him out so he can return to Sheeni. In Oakland, Nick creates an alter-ego named François Dillinger, a suave, rebellious troublemaker. Immediately after, Jerry dies of a heart attack.
Under François' influence, Nick mouths off to his mom and her new boyfriend, police officer Lance Wescott. Nick takes Jerry's Lincoln, and crashes into a restaurant, starting a fire. Lance agrees to lie and report the car stolen in return for living with his father. In Ukiah, Nick phones Sheeni and tells her he blew up ""half of Berkeley"" to return. Her mother overhears this and ships her to a French boarding school in Santa Cruz, forbidding Nick ever to see her again.
Nick befriends Vijay Joshi, and they take Vijay's grandmother's car to visit Sheeni. They sneak into Sheeni's room, Nick meets Bernice in the bathroom, and he claims Trent said terrible things about her. Later, Bernice brings the matron to the room and the boys flee. On the way home, the car dies and Nick calls Mr. Ferguson, his father's idealist neighbor, to pick them up; telling Ferguson that Vijay is an illegal immigrant whom Nick is trying to ""free from persecution"".
When he returns home, Nick meets Sheeni's older brother, Paul, who tells him that she will be returning home at Thanksgiving and invites him. Nick sends Bernice letters asking her to slip sedatives into Sheeni's drinks to make her sleep in class, getting Sheeni expelled. Nick finds Lacey, George's 25-year-old girlfriend, Paul, and Ferguson, in his living room, high on mushrooms, and Nick joins them. When George finds them he punches Ferguson, and Paul punches George. Lacey leaves the house to live with Paul. On Thanksgiving Day, Nick receives a call from his mother explaining Lance left and will not cover for him anymore. Then, at Sheeni's, Trent unexpectedly arrives and tells them about Nick's letters to Bernice; Sheeni is horrified and Nick leaves.
Nick steals his father's car to escape the police, then removes his clothes and drives the car into a shallow lake in front of the police station. He gets a wig and dress to impersonate one of Sheeni's ""friends"". He fools Mr. and Mrs. Saunders, going up to Sheeni's room. Upstairs, Nick tells Sheeni that he understands what loneliness is like, and that everything he has done (burning down Berkeley, destroying his parents' cars and having her sedated) was all so that they wouldn't have to be alone anymore. Sheeni forgives Nick, and they have sex, finally achieving Nick's dream of losing his virginity. Trent barges in, telling them he's brought the police. Nick and Trent fight until the police comes to arrest Nick.  Nick asks Sheeni to wait for him; she reassures him that he will only be in juvenile detention for three months.
The animated closing credits show Nick in jail with François helping him. When Nick is released, Sheeni shows up in a car and they drive away into the sky towards the Paris skyline, as various characters appear to make amends and give them their blessing.
",upload.wikimedia.org/wikipedia/en/thumb/9/94/Youth_in_Revolt_Poster.jpg/220px-Youth_in_Revolt_Poster.jpg,2010,https://en.wikipedia.org//wiki/Youth_in_Revolt_(film)
5,Bitch Slap,"Three attractive and voluptuous vixens, a down-and-out stripper named Trixie, a drug-running killer and ex-convict named Camero, and a corporate powerbroker nicknamed Hel, arrive at a remote desert hideaway to extort massive riches from a ruthless sword-wielding killer named Pinky, who is also a notorious underworld figure. None of the three women are who they appear to be: each has an ulterior motive.
They kidnap a gangster called Gage and try to force him to reveal where the treasure is buried. He refuses, believing they will kill him anyway, but Hel promises he will not be harmed. Camero shoots him, against the wishes of Hel, saying she made no such promise. His phone rings, and they believe Gage is connected to Pinky.
Things become more complicated when a police officer named Deputy Fuchs arrives. Unknown to them, he was in the audience five nights ago when Trixie performed as a stripper to seduce Gage. However, the three women hide the body and are able to convince Fuchs to leave.  While digging for the treasure, Camero asks the girls about the best sex each has ever had, believing the answer tells her something important about their character. She admits her best sex ever was with a circus contortionist, although she did not even know the contortionist's name at the time.
During a water fight, Trixie falls onto something in the sand.  They dig; however, instead of buried treasure they find the dead body of one of Hel's contacts. Trixie goes into the trailer to collect herself as Hel follows her to check on her, only for Trixie to seduce Hel into making out and going second-base with her, which leads to them having vigorous sex until Camero catches them in the act and is furious, as she apparently is in love with Hel too. They are interrupted by Hot Wire and his girlfriend Kinki, whom Camero is familiar with. At gunpoint, the two abuse the women and force them to dig for the buried treasure. Deputy Fuchs returns and attempts to save the women, but instead causes a gunfight, which Hel ends with a high-powered machine gun found in the nearby trailer.
Camero asks the meaning of the code Hel uses on the bunker ""75650"". 
At closer inspection it appears that the number 1 is associated with the letter A, 2 with BCD, 3 with E, 4 is with FGH, 5 is with IJK, 6 is with LMN, 7 is with OPQ, 8 is with RST, 9 is with UVW and 0 is with XYZ.
With this info the code numbers spell ""PINKY"" 
Hel and Trixie find a hidden bunker full of goods stolen from Pinky, including a mysterious weapon, diamonds, and a beautiful sword, which Trixie takes. Camero, believing she is in the midst of a double-cross, fights Hel for the diamonds. Camero overcomes Hel and sets Trixie afire along with barrels of flammable liquids. Camero leaves Hel in chains while she attempts to drive away with the diamonds; however, Hel quickly uses the super-machine gun to free herself, and fires a rocket that destroys the car Camero was driving.
Hel admits to Trixie that she is a secret agent who reports to a man named Phoenix, and that she is on a mission to retrieve the weapon they found in Pinky's lair. Camero returns and again fights Hel. After she beats Hel to the ground, Camero assumes she is dead and moves to kill Trixie. As Trixie will not fight back, Camero tries to rape her, but stops when she sees a tattoo and realizes Trixie was the shadowy contortionist from her past. Before she can kill Trixie, Camero is shot in the back and killed by Deputy Fuchs, who managed to survive the explosion. However, instead of thanking him, Trixie kills Fuchs using a hidden throwing star. Hel awakens, having survived Camero's attack. Trixie then reveals that she, in fact, is Pinky, and concocted the entire plot to retrieve the sword she took from Gage's bunker, which he had taken from her six months previously.
",upload.wikimedia.org/wikipedia/en/thumb/0/03/Bitch_slap_poster.jpg/220px-Bitch_slap_poster.jpg,2010,https://en.wikipedia.org//wiki/Bitch_Slap
6,Crazy on the Outside,"Thomas Zelda (Tim Allen) has been paroled from prison for being involved in movie piracy. He is picked up by his eccentric sister Viki (Sigourney Weaver) who is revealed to be a habitual liar (she claims it's so people aren't hurt by the truth).
Tommy arrives at Viki's home, where he plans to spend some time putting his life back together when it is revealed that his grandmother was told (by Viki) that he went to France instead of prison. Due to her heart condition, Tommy keeps up the story leading to a euphemism where France means ""prison"". Viki's husband Ed (J.K. Simmons) asks Tommy if he thinks he'll go ""back to France"" soon.
During dinner, Gray (Ray Liotta), Tommy's old partner from the movie piracy business, shows up and his sister runs him off.
The next day, Tommy meets with his parole officer, Angela Popadopolous (Jeanne Tripplehorn), who requires him to work at a pirate-themed restaurant called ""Pirate Burger"" as part of his parole. He informs Angela that he wants to start up his father's painting business instead, but is told that he is required to work at the restaurant.
While on the job, Tommy sees Christy (Julie Bowen), his ""dead"" ex-girlfriend come up to the drive-through window. Realizing Viki lied to him, he takes the delivery car to see Christy, leading them to spend the night together. The next morning, it is revealed that Christy is engaged to Frank (Kelsey Grammer) and Tommy is forced to escape the apartment.
Since he took the delivery car without permission, Tommy is fired from ""Pirate Burger"" and risks going back to jail for breaking the terms of his parole. Tommy is given another chance and goes back to work.
That night, Tommy is ""kidnapped"" by Gray and Gray tries to persuade him to get back into the piracy business. Tommy refuses stating that he wants to ""go straight"".
Tommy is called to make a delivery. He arrives at the apartment of Angela. Her son Ethan is trying to play matchmaker to get her to start dating again. While there, Tommy notices that the apartment is in need of a paint job. Tommy decides to show Angela the kind of work he can do. With the help of two ex-con coworkers Rick and Edgar (Malcolm Goodwin and Jon Gries) from Pirate Burger, Tommy breaks into Angela's apartment while she's away and repaints the living room.
Meanwhile, the fictional story about Tommy's ""France"" trip continues to evolve including a relationship with Simone, a French astronaut who was killed on the launchpad so that Tommy's mother would not fly everyone to France to meet her (because she does not exist).
Angela is furious at Tommy for breaking and entering, but understands what he was trying to do and doesn't press charges. She sets him up to paint a judge's home. While doing the job, Angela shows up to check on Tommy's work and invites him to observe Ethan's little league team. Later, the judge's wife who is impressed by the work invites Tommy to paint the upstairs as well.
While getting tools together, Edgar and Rick prepare the upstairs for painting and knock the judge's wife's diamond ring off the dresser. Wanting to do something nice for Tommy, Edgar steals the ring and gives it to Christy as a ""gift from Tommy"". Tommy, who doesn't know that the theft has occurred, joins Angela at the little league game and they begin to express feelings for each other. They set up a formal date.
When Tommy arrives at Angela's apartment for the date, Angela is furious over the theft and demands the ring back. Tommy goes to Pirate Burger to confront Edgar and Rick, but they have disappeared. He steals the delivery car (his vehicle refuses to start) and calls Edgar and Rick. They inform him of the ring's location and he drives to Christy's house to get the ring back. After a short confrontation with Frank and Christy, he gets the ring and returns it to Angela.
The manager of Pirate Burger presses charges on Tommy, and he goes back to jail. Gray shows up to bail him out and, disillusioned with his attempts to ""go straight"", Tommy teams back up with Gray.
Meanwhile, Ethan shows up at Viki's house wanting to see Tommy but he is not there. Viki finds Tommy with Gray at the airport and makes up a story about Ethan going missing. Tommy chooses to abandon Gray at the airport (after Gray pushes Viki to the ground) to find Ethan. When he shows up at Angela's apartment, he finds out that Viki has lied to him again. Tommy's concern for the well being of her son softens Angela's animosity towards him.
At the behest of Viki, Tommy invites Angela to come to a dinner at Viki's house. Angela shows up for the dinner. A story Viki told Tommy's grandmother about Angela being Tommy's ""grief counselor"" falls apart when Angela informs her that she is actually Tommy's parole officer, and the France story falls apart too. Viki tries to act surprised, but nobody buys it.
",upload.wikimedia.org/wikipedia/en/thumb/5/56/Crazy_on_the_outside_poster.jpg/220px-Crazy_on_the_outside_poster.jpg,2010,https://en.wikipedia.org//wiki/Crazy_on_the_Outside
7,Waiting for Armageddon,,upload.wikimedia.org/wikipedia/en/7/77/Waitingforarmageddom.jpg,2010,https://en.wikipedia.org//wiki/Waiting_for_Armageddon
8,Wonderful World (2009 film),"Ben Singer is a former children's folk singer whose misanthropic worldview leads him to an isolated existence. When his Senegalese roommate Ibou falls into a diabetic coma and is taken to the hospital, his sister Khadi arrives from Senegal to take care of him. After Khadi and Ben eventually fall in love, circumstances lead Ben to reconsider his way of thinking.
",upload.wikimedia.org/wikipedia/en/thumb/f/f7/Wonderful_world_poster.jpg/220px-Wonderful_world_poster.jpg,2010,https://en.wikipedia.org//wiki/Wonderful_World_(2009_film)
9,The Book of Eli,"Thirty years after a nuclear holocaust caused an ecocide, Eli travels on foot across the wasteland of the former United States.[5][6] Wearing sunglasses and ragged clothes, he demonstrates uncanny survival and fighting skills. Searching for water, he arrives in a ramshackle town ruled by a warlord named Carnegie, who seeks to control the people through the power of a certain book, which his henchmen have been unable to find.
Eli barters with a store owner, the Engineer, to recharge the battery of his portable music player. At the town bar, he is attacked by a gang of bikers but swiftly kills them all. Impressed, Carnegie invites Eli to join his employ, but Eli declines. Realizing Eli is a literate man like himself, Carnegie forces him to stay the night under guard. Carnegie's blind mistress Claudia brings Eli food and water and Carnegie orders her daughter Solara to seduce Eli, but he rebuffs her. Solara sees Eli has a book, and he offers to share his food, saying grace before they eat. In the morning, Carnegie overhears Solara repeating the prayer to her mother and realizes Eli has the book he has been seeking: a Bible.
Eli sneaks away, but Carnegie and his henchmen confront him in the street. When Eli refuses to give up the book, Carnegie orders him killed; the ensuing battle leaves Eli untouched, but many henchmen dead and Carnegie shot in the leg. Solara catches up to Eli and leads him to the town's water supply, hoping to accompany him, but he traps her inside and continues alone. Solara escapes and is ambushed by two bandits who attempt to rape her, but Eli reappears and kills them. Continuing toward the West Coast, Eli explains his mission: his is the last remaining copy of the Bible since all other copies were intentionally destroyed following the nuclear war. He says that he was led to the book by a voice in his head, directing him to travel westward to a place it would be safe, and assuring that he would be protected and guided on his journey.
At an isolated house, Eli and Solara fall into a trap but manage to allay the suspicions of the residents, George and Martha, who invite them in for tea. Realizing that George and Martha are cannibals, Eli and Solara attempt to leave just as Carnegie and his men arrive. In the ensuing shootout, George, Martha, and many of Carnegie's men are killed, and Eli and Solara are captured. Threatening to kill Solara, Carnegie forces Eli to surrender the Bible before shooting him and leaving him for dead, departing with his caravan. Solara escapes, destroying one truck with a hand grenade and driving back in another to find Eli. With his remaining vehicle low on fuel, Carnegie returns to town.
Solara finds Eli, and they drive until they reach the Golden Gate Bridge. They row to Alcatraz Island, where they find a group intent on preserving what remains of literature and music. Eli tells the guards that he has a copy of the Bible. Taken inside, Eli dictates the New King James Version of the Bible from memory to Lombardi, the sanctuary's leader.[7][6]
In the town, Carnegie discovers Eli's bible is in Braille, revealing Eli to be blind. Claudia, feigning ignorance of Braille, tells Carnegie that his leg wound has become infected and the loss of his enforcers has led the people to run amok. At the sanctuary, Eli has died, but not before reciting the entire book. A printing press begins producing copies of the Bible, and Lombardi places one on a bookshelf between the Tanakh and the Quran. Offered sanctuary on Alcatraz, Solara chooses instead to return home, taking up Eli's machete and other possessions.
",upload.wikimedia.org/wikipedia/en/thumb/e/e3/Book_of_eli_poster.jpg/220px-Book_of_eli_poster.jpg,2010,https://en.wikipedia.org//wiki/The_Book_of_Eli
