,Movie Title,Plot Summary,Cover Image,Year,Source
0,Paranormal Activity: The Marked Ones,"In June 2012, 18-year-old high school graduate Jesse Arista lives with his father Cesar, sister Evette, and grandmother Irma in Oxnard, California. In the apartment below lives a mysterious woman named Ana Sanchez, who everyone believes to be a witch. When Ana is found murdered, Jesse and his best friend Hector Estrella spot classmate Oscar Lopez running from the scene. The two investigate the apartment where they find black magic items, VHS tapes, and a journal of spells that can ""open doorways to unholy places"".
After Jesse, Hector and their friend Marisol Vargas try out a ritual, paranormal occurrences take place in Jesse's apartment. One night, the trio communicates with an unknown entity through a game. Jesse finds a mysterious bite mark on his arm and discovers he has superhuman abilities such as enhanced strength and levitation. At a party, Jesse takes a girl to Ana's apartment to have sex and encounters Oscar, who scares the girl away, and has black eyes and the same bite mark on his arm. Oscar tells Jesse that it's only a matter of time before ""something inside them"" will take over, and they will harm those they love before disappearing. Oscar then commits suicide by jumping off a building.
The group discovers a trapdoor in Ana's apartment, where they find a witch altar and photos of Jesse, his pregnant mother, Ana, Oscar, and Lois. Jesse is lured to the trapdoor one night and encounters the younger versions of Katie and Kristi, both with black eyes, before being attacked by an unknown force.
Jesse gradually becomes dark, suicidal, and violent, which disturbs Hector and Marisol, who meet Arturo, Oscar's criminal brother. Arturo tells them that Oscar was in contact with Ali Rey, who had researched demons after her father Daniel and step-mother Kristi were killed and half-brother kidnapped by a possessed Katie. Ali tells them that Jesse has been ""marked"" by a worldwide coven of witches called ""The Midwives"", who have been brainwashing women to give up their firstborn sons to create an army of possessed young men. Ali gives them an address to where a final ritual is supposed to take place and warns that Jesse will no longer exist if the demon fully consumes him and the ritual is completed.
Irma is pushed down the stairs by Jesse and taken to a hospital. Jesse attacks Hector, but Marisol knocks him unconscious. As they are attempting to leave, a van smashes into their car, and Jesse is kidnapped. Hector and Marisol, Arturo, and his friend Santo go to the address, which turns out to be Lois' house. In the garden, coven members rush in to attack but Arturo shoots them as Hector and Marisol run inside leaving Arturo's fate unknown. They find Santo dead and Marisol is also killed. Hector runs into a figure resembling Ana and is chased by a possessed Jesse. He flees into a room and shuts the door but Jesse breaks it down, forcing Hector to go through a strangely marked brown door.
The door he went through sends Hector back in time to the household of Katie and Micah. Hector sees Katie going to the kitchen. After unsuccessfully attempting to get her attention, Katie turns around to see Hector and screams for Micah, who assumes Hector is an intruder and tackles him, but Katie violently stabs Micah to death with a kitchen knife, which is how the first film ends. Hector tries to flee the house, only to be attacked and presumably killed by a demonic Jesse, as the camera drops to the floor. After a moment of total silence, a witch picks up the camera and turns it off.
Original ending
The franchise documentary revealed the original ending, which was changed when they chose to film a new ending in the same house that appeared in the conclusion of Paranormal Activity 3 (2011). It occurs after Jesse is knocked down by Hector and Marisol. They enlist Arturo's help and take him to a church, where they supposedly successfully exorcise Jesse's demon, after which they are attacked by coven members. The ending concludes with Jesse and Hector observing a small fire starting from inside the church.
",upload.wikimedia.org/wikipedia/en/thumb/2/23/Paranormal_Activity_-_The_Marked_Ones_2014_poster.jpg/220px-Paranormal_Activity_-_The_Marked_Ones_2014_poster.jpg,2014,https://en.wikipedia.org//wiki/Paranormal_Activity:_The_Marked_Ones
1,Open Grave,"A man wakes up in a large pit full of dead bodies and does not remember how he got there. A mute woman helps him escape, and he follows her to a house with four other occupants—a German man and three Americans. Like him, the others do not remember who they are; only the mute woman, who does not understand English, seems to know about them, although they slowly begin to remember certain attributes, such as an ability with guns or certain languages.
They find ID cards for four of them: the German is Lukas, and the three Americans are Sharon, Nathan and Michael. No ID is found for the man, who is given the name John Doe, or the mute woman. A nearby calendar hints that something is going to happen on the 18th — two days hence — but there are no notes to indicate what. Exploring the immediate surroundings of the house, they discover corpses chained to trees.
John, Sharon, Nathan and Lukas continue to explore the next morning. They find two cars and a picture of the five of them without John. Lukas takes this as a sign that John is not a real member of their group, though John suggests he took the picture himself. Later, John and Sharon stumble across a child hiding in a locked shelter. The child tells John his real name — Jonah — but is clearly terrified of him.
Meanwhile, Michael hears screams in the distance and follows them until he finds a badly injured man trapped in barbed wire. When Michael tries to help, the man kills him. Jonah kills the murderer as the mute woman tearfully says goodbye to Michael, with whom she had a relationship.
Jonah suffers numerous violent flashbacks. He and Sharon are chased by people with axes but are saved when their car drives past two corpses hanging from the trees — a point past which their pursuers won't go. Nathan finds a woman and her child chained in a cabin and narrowly escapes when they and a group of people in a zombie-like state attack him.
An increasingly ill Lukas stumbles across a video camera that contains clips of Jonah conducting medical experiments on him and others. In the clips, Jonah explains that the vaccine prevents the spread of an infection but causes symptoms such as temporary amnesia and a death-like state. Lukas knocks Jonah out and throws him back in the body pit, then attacks the mute woman and Sharon, who drives him off with a shotgun. The mute woman helps Jonah escape again, and while trying to drive as far away as he can, Jonah encounters the child from earlier and three others who are trying to escape. They abandon their car for another. They are adamant that his name is Jonah and he is a dangerous man, before driving away. Jonah explores the abandoned car, discovering a medical kit, documents addressed to him, and a photo of him and Sharon confirming they knew each other previously.
Jonah remembers that he is Dr Jonah Cooke and that he was trying to cure a plague that turns people into despondent, violent ghouls. Sharon, Lukas and the others were his medical team. The medical kit from the abandoned car contains vaccines that Cooke had tried to send to a military base but never arrived. A few days earlier, Jonah had been attacked by an infected person while throwing a corpse into the pit. Now infected himself, Jonah administered the vaccine, fell into the deathlike state before awaking. The others also took the vaccine as a precaution.
Lukas, still infected, attacks Jonah but dies before Jonah can administer a dose of the vaccine from the medical kit. At dawn, as Jonah races on foot back to the house, Nathan and Sharon fully regain their memories. A large group of infected people attack, and in desperation Sharon writes a letter to Jonah that explains what has happened and what the solution is. She reveals that the mute woman is the key to survival, as she is immune to the virus that has wiped out most of the world's population.
When helicopters arrive and kill the infected surrounding the house, Nathan remembers that a military rescue team was due to come on the 18th. Nathan goes outside to greet the rescuers, but is killed as Sharon, the mute woman and Jonah watch helplessly. The rescue team is now a search-and-destroy mission. Sharon and Jonah flee, but she is mortally wounded by an infected woman. Before dying, she gives Jonah the letter but he doesn't read it.
Realizing his best chance for survival is for the soldiers to think he is dead, Jonah takes the vaccine and goes back into the pit. When he revives, the mute woman again helps him from the pit. Not remembering the letter is from Sharon or important, Jonah leaves it behind as he and the mute woman leave together.
",upload.wikimedia.org/wikipedia/en/d/d0/Open_Grave.jpg,2014,https://en.wikipedia.org//wiki/Open_Grave
2,Cold Comes the Night,"Chloe, a single mother living with her daughter Sophia, operates a motel. Topo is a blind man traveling cross country in a Jeep with his associate Quincy. They stop by Chloe's motel, when Quincy hires prostitute Gwen, and convinces Topo to stay the night. When Gwen is entertaining Quincy, an argument has Quincy fatally shooting Gwen, waking Chloe up. Chloe investigating finds Gwen and Quincy dead.
The police arriving, Chloe has a conversation with her police friend Billy who was Gwen's pimp. He comforts her while Chloe tells him she will not allow his girls to use the rooms in her motel anymore, as a social worker was around earlier threatening to take Sophia away. The following day Topo takes Chloe and Sophia hostage looking for the Jeep. As Sophia watches TV Chloe agrees to retrieve the Jeep from the police. Topo forces Chloe and Sophia to stake out Billy's residence. Billy's wife Amber answers the door and Chloe and Billy fight. Billy refuses to give Chloe the Jeep. Topo forces Chloe to break into the police junkyard and retrieve a package hidden behind the radio. After evading the Patrolman, Chloe reaches the car but cannot find the package.
Back at the motel, Chloe learns more about Topo and figures out that he is a courier who is supposed to deliver bundles of money. She proposes to Topo that they split the money if she helps him faster and he reluctantly agrees due to his new impairment. After Chloe falls asleep with Sophia, Topo looks around and finds Chloe's hidden stash of emergency money.
The next morning, Topo and Chloe stake out, learning that Quincy was Topo's nephew and Chloe's husband died in a hit and run. After finding Billy, Chloe follows him only to be found out and cornered in an alley. After Billy has Chloe pinned on the roof of the car, Topo sneaks up behind him and interrogates him and heads to Billy's house thinking the money is stashed there. After Chloe finds the money under the bed she is confronted by  Amber, whom Topo shoots. They leave after tying Billy to the radiator. They go back to the motel where Topo leaves with all of the money with another associate, Donnie.
Chloe calls the police and tells them that she was a hostage. They tell her that Billy was not found at his house and decide to leave a squad-car there for her safety. Topo and Donnie meet Québécois mafia, Jacques and his associates in a car park. The mafia force Topo into the car and proceed to count the money to find that Topo is missing fifty grand, which Chloe has as her cut. When Jacques threatens to kill Topo, Topo kills them all. Back at the motel, Chloe packs her and Sophia's things, she sends the police away only to be approached by Topo to give her back her cut, when Billy shoots Topo and Donnie, and has cornered Chloe, who then throws him through a window, unintentionally fatally slicing his neck.
Chloe sets the scene to look like a deal gone bad, and takes Sophia into a taxi to parts unknown.
",upload.wikimedia.org/wikipedia/en/thumb/e/ec/Cold_Comes_the_Night_poster.jpg/220px-Cold_Comes_the_Night_poster.jpg,2014,https://en.wikipedia.org//wiki/Cold_Comes_the_Night
3,Dumbbells (film),,upload.wikimedia.org/wikipedia/en/thumb/3/3f/Dumbbells_film_poster.jpg/220px-Dumbbells_film_poster.jpg,2014,https://en.wikipedia.org//wiki/Dumbbells_(film)
4,The Legend of Hercules,"In 1200 BC ancient Greece, King Amphitryon of Tiryns is conquering kingdoms in his thirst for more power, which disgusts his wife, Queen Alcmene. She prays to Hera for guidance, and Hera's husband Zeus impregnates Alcmene with the savior of her people, a demi-god son to be named Hercules. Amphitryon names his new ""son"" Alcides, though Alcmene secretly acknowledges his true name as Hercules. Twenty years later, Prince Alcides (Hercules) is the lover of Princess Hebe of Crete. Hercules and his older brother, Prince Iphicles, are attacked by a unusually strong Nemean lion, which Hercules strangles to death. Iphicles takes the credit at a royal banquet, but Hebe sees right through this lie. At the banquet Amphitryon announces the engagement of Hebe and Iphicles, while Hercules is sent away to a military campaign in Egypt. Alcmene tells him of his true lineage and that his name is Hercules, not Alcides.
Hercules joins the command of Captain Sotiris in the Egyptian desert; their small company faces an ambush by Amphitryon meant to eliminate Hercules, and only Alcides and Sotiris survive. Hercules uses his gods-given name to conceal his identity as the prince. The two are sold off as slaves to Lucius, a promoter of gladiator style fights, where they excel. Hercules defeats six previously-undefeated gladiators in an arena battle in Greece, which motivates members of Amphitryon's army to desert it and join Hercules and Sotiris, beginning a fight against Amphitryon's campaign of tyranny. Amphitryon is forced to hire foreign mercenaries as a result.
When Alcides does not return as promised, Alcmene and Hebe assume he is dead. When Alcmene seeks guidance from Hera, Amphitryon discovers her and learns the truth of Hercules' parentage and that he is fated to overthrow him. Amphitryon stabs Alcmene for her infidelity with her own dagger, which he hides as a suicide. Iphicles threatens Sotiris' son, forcing Sotiris to lead him to Hercules. Iphicles is surprised to discover that Hercules is Alcides. Hercules is chained and publicly flogged, then watches in horror as Iphicles murders Chiron, Alcmene's loyal adviser, under Amphitryon's orders. In anguish he acknowledges Zeus as his father and calls upon him for strength. Hercules breaks free from his chains and kills Amphitryon's guard, though Amphitryon and Iphicles escape.
Hercules and Sotiris raise an army and storm Amphitryon's palace. Amphitryon's palace guard join Hercules and his army and they battle Amphitryon's mercenaries. Hercules calls upon his father, who infuses his sword with the power of lightning. Hercules defeats the mercenaries with his lightning sword, then meets Amphitryon in personal combat. Hercules nearly defeats Amphitryon but Iphicles holds Hebe hostage and threatens to kill her if Hercules does not let Amphitryon go. Hercules hesitates, but Hebe thrusts the dagger through her shoulder, killing Iphicles. Hercules finally avenges Alcmene's death and kills Amphitryon with the same blade that killed his mother. Hercules rushes to Hebe's side as she slowly drifts into unconsciousness. Nearly a year later, the cries of a baby are heard; Hercules' and Hebe's son. That night, he watches over his kingdom, finally fulfilling his destiny.
",upload.wikimedia.org/wikipedia/en/thumb/0/0a/Hercules_%282014_film%29_poster.jpg/220px-Hercules_%282014_film%29_poster.jpg,2014,https://en.wikipedia.org//wiki/The_Legend_of_Hercules
5,Raze (film),,upload.wikimedia.org/wikipedia/en/b/b1/Raze2013filmposterWaller.jpg,2014,https://en.wikipedia.org//wiki/Raze_(film)
6,Back in the Day (2014 film),,upload.wikimedia.org/wikipedia/en/c/c3/Back_in_the_Day.jpg,2014,https://en.wikipedia.org//wiki/Back_in_the_Day_(2014_film)
7,Devil's Due (film),"Newlyweds Zach and Sam embark on documenting their life after discovering Sam's mysterious past. During their honeymoon in the Dominican Republic, a palm reader foretells dark forces waiting for Sam. They unwittingly fall into a trap, drugged and subjected to a ritual.
Back home, Sam's pregnancy unfolds strangely with supernatural occurrences, and ominous figures stalk them. A new doctor raises suspicions, and they realize they're being monitored. A communion reveals the cult's involvement, marked by unsettling events. Zach discovers a plot to summon the Antichrist and tries to expose it.
As the cult intensifies its grip, Zach's sister dies, and Sam succumbs to a disturbing force. The cult steals their baby, leaving Zach accused of his wife's death. The story ends with a chilling cycle repeating as another couple encounters the same cab driver, hinting at a sinister pattern.
",upload.wikimedia.org/wikipedia/en/thumb/0/0f/Devil%27s_Due_Poster.jpg/220px-Devil%27s_Due_Poster.jpg,2014,https://en.wikipedia.org//wiki/Devil%27s_Due_(film)
8,Jack Ryan: Shadow Recruit,"After the September 11 attacks, Jack Ryan, studying at the London School of Economics, becomes a U.S. Marine officer serving in Afghanistan, until his spine is critically injured while saving two of his fellow Marines when his helicopter is shot down. During a lengthy recovery back in the United States, he meets Cathy Muller, a medical student helping him to recover. Later, Thomas Harper, a veteran CIA official, recruits Jack.
Ten years later, Ryan is working on Wall Street covertly for the CIA looking for suspicious financial transactions that indicate terrorist activity, while Muller is now his fiancée. When Russia loses a key vote before the United Nations and the markets do not respond as expected, Ryan discovers that billions of dollars possessed by Russian business interests, most of which belong directly or indirectly to Russian oligarch Viktor Cherevin, have disappeared.
Ryan's employer conducts business with one of Cherevin's businesses. When Ryan finds certain accounts inaccessible to him as an auditor, he uses it as a legitimate excuse to visit Moscow and investigate. After narrowly surviving an attempt on his life by an assassin posing as his bodyguard, Ryan contacts the CIA and is surprised that his backup is Harper. During their debrief at Staraya Square, Ryan explains how Cherevin's web of international investments make the United States vulnerable to complete financial collapse following a staged terrorist attack.
The next day, Ryan is met by Katya, who escorts him to Cherevin's office. At their meeting, he is told that the problem company and all its assets have just been sold, preventing an audit. Meanwhile, Muller suspects that Ryan is having an affair and flies to Moscow. Against protocol for unmarried couples, Ryan reveals his CIA employment to her. Improvising on the situation, Harper convinces Muller to help them infiltrate Cherevin's offices. Ryan and Muller meet Cherevin at an upscale restaurant across the street from the office. Ryan, who supposedly had too much to drink already before dinner, acts boorish and Muller suggests he ""take a walk."" Having obtained Cherevin's access card, Ryan enters Cherevin's office, where he downloads crucial files from the computer. While Muller remains with Cherevin distracting him with a variety of topics, she notices symptoms that reveal he has cirrhosis and asks him about it.
The suspicious activity on Cherevin's computer is detected, and guards rush through the building to locate the intruder. Katya is alerted to find Cherevin, who in a rage takes Muller out of the restaurant to return to his office. On the street, they run into Ryan, who apologizes for his behavior and leaves with Muller. Cheverin's men locate and invade the CIA group's base and kidnap Muller. Enraged, Ryan follows and rescues her.
Ryan and the CIA discover Cherevin has secretly propped up the struggling Chinese and Japanese state economies for years, leaving the U.S. economy vulnerable, as well as using a falsified death certificate to place his son, Aleksandr, in the U.S. as a sleeper agent. Ryan uses his talent for pattern recognition to determine that Aleksandr will execute a terrorist attack on Wall Street. Returning to New York City, he locates and catches up to a fake police response vehicle driven by Aleksandr, and discovers a bomb inside the vehicle. Unable to defuse it, he hijacks the vehicle and crashes it into the East River while jumping out; the bomb detonates, killing Aleksandr. Cherevin's fellow conspirators kill him to cover their tracks. Afterwards, Ryan, now married, and Harper are called to the White House to brief the President on their next move.
",upload.wikimedia.org/wikipedia/en/thumb/a/a8/Jack_Ryan_Shadow_Recruit_poster.jpg/220px-Jack_Ryan_Shadow_Recruit_poster.jpg,2014,https://en.wikipedia.org//wiki/Jack_Ryan:_Shadow_Recruit
9,Jamesy Boy,"At age eighteen, James Burns is imprisoned for selling guns and possession of drugs. Three years earlier, his mother Tracy attempts to enroll him in school, but he is turned away due to his criminal record and recent stint in juvenile detention. One night, James meets Crystal and Drew after they steal from a convenience store, and befriends them. Crystal tells James about Roc, a gangster they work for and offers him a chance to meet him. After learning that James is up to no good, Tracy attempts to intervene but James rebukes her and indicates he has no plans to attend school. James removes his house arrest ankle bracelet and leaves past curfew.
James meets Roc and becomes his getaway driver for an armed robbery. However, Roc and his partner Drew are ambushed and held at gunpoint, but James sneaks inside and saves them. Impressed, Roc accepts James as a member of his crew. Crystal seduces James, who soon also meets Sarah, a timid cashier whose father owns a local convenience store. At a strip club, James and Drew burst into the back office to retrieve owed money for Roc, but it goes awry when they are subdued and beaten by the bouncers. In the parking lot, James breaks into the man's vehicle and steals a duffel bag full of guns. Roc is furious and demands that James fix his mistake. James and Crystal have a fight, and he leaves her.
Meanwhile, James befriends Sarah and begins a relationship with her. He tries to leave Roc's crew, but Roc guilt trips him into selling the guns before he does. James and Drew meet another crew to sell the guns, but the exchange goes wrong resulting in a shootout. The police arrive while James and Drew escape. James escapes to Sarah's house and tells her to pack so they can leave together, but she refuses. The police arrest James soon after.
In prison, James makes an enemy in Guillermo, who picks on a new inmate, Chris Cesario. Later, Guillermo's gang attempts to shiv James in the shower; during the fight, Chris is stabbed instead. James has nightmares from the incident, and takes up poetry in order to block out prison. James attempts to befriend a lifelong inmate named Conrad, but is rebuffed. Concerned for Chris' safety, James asks correctional officer lieutenant Falton to place Chris in protective custody until his release hearing, but Falton refuses. Guillermo confronts James in the prison yard and attempts to provoke him, but James refuses to fight. Impressed, Conrad offers James advice for bettering himself.
Chris hangs himself in the hallway after getting another six years on his sentence. James attacks Guillermo and accidentally strikes Falton; he is subsequently placed in solitary confinement. Later, James starts a fight in the yard, but Conrad breaks it up and threatens James, demanding he keep calm and await his parole hearing.
At his hearing, James admits regret over Chris' death and his past decisions; he is subsequently released from prison and gets a job as a motel clerk. One night, an old acquaintance comes by and offers him some work, but he turns it down. Arriving at Sarah's convenience store, he finds it boarded up. He goes to Sarah's house, but her father says she has moved out. He finds her at a new house that she shares with her fiancé. At Sarah's request, he recites some of his poetry for her. James continues working and saves money in an envelope labeled ""New York City"".
",upload.wikimedia.org/wikipedia/en/b/be/Jamesy_Boy.jpg,2014,https://en.wikipedia.org//wiki/Jamesy_Boy
