,Movie Title,Plot Summary,Cover Image,Year,Source
0,Insidious: The Last Key,"In 1953, Elise Rainier lives in Five Keys, New Mexico, with her parents, Audrey and Gerald, and younger brother, Christian. Elise and Christian encounter a ghost in their bedroom. Frightened, Christian looks for a whistle their mother gave him to call for help, but can't find it. Gerald, furious, canes Elise and locks her in the basement. Elise opens a mysterious red doorway and is briefly possessed by a demonic spirit. Audrey is killed by the demon.
Decades later in California in 2010, Elise works as a paranormal investigator with her colleagues, Specs and Tucker. A man named Ted Garza calls, saying he has been experiencing paranormal activity at his house. Realizing it's her childhood home, Elise departs to help him. While investigating, she finds Christian's lost whistle, but it disappears again after she encounters a female spirit. Elise tells Specs and Tucker that she had seen the spirit before when she was a teenager. She had fled the house in fear of another beating from her father, abandoning Christian.
Elise, Tucker, and Specs meet Melissa and Imogen, Christian's daughters. Christian is still furious at Elise for abandoning him. Hoping to repair their relationship, Elise hands Melissa a photo of the whistle, telling her to show it to Christian. Elise and Tucker discover a hidden room in the basement. Guided by the female spirit, they discover a young woman being held prisoner inside. Ted reveals that he is responsible. He locks the group in and tries to kill Specs, but Specs kills Ted in self-defense.
After police clear the house, Christian and his daughters go inside to find the whistle. Melissa is attacked by the demon from Elise's past, known as Keyface. Keyface sends her into a coma with her consciousness now stuck in the spirit realm of the Further.
Trying to save Melissa, Elise searches the house and discovers hidden suitcases containing belongings of numerous other women who had been held prisoner, including the young woman she had seen as a girl. Elise realizes that like Ted, her father, Gerald, had also kidnapped women and held them in the secret room. The woman she saw as a girl, Anna, was actually alive then, not a ghost; she had escaped the hidden room and found a passage leading to the laundry room. Gerald saw Anna hiding when he confronted Elise about seeing someone and lied to her, precipitating her leaving the home. Elise temporarily stunned Gerald by grabbing his face and showing him the manner of his death, giving her time to escape. Once Elise ran from him, Gerald went back and killed Anna. In the present, Elise is ambushed by Keyface and her spirit taken into the Further.
Adult Elise encounters her younger self in the Further, where she explains to adult Elise that she knows her daddy is just scared when he punishes her and that Keyface wants her to help him open all the doors in the Further. Imogen, who possesses abilities like Elise's, enters the Further and is led by Anna's ghost into a prison realm where Keyface is holding all of the souls he has taken, including Melissa and Elise. Elise realizes Keyface had been controlling both Gerald and Ted and feeds on the fear and hatred generated by the women they kidnapped. Keyface tries to coerce Elise into hurting her father's spirit as revenge for what he has done. Elise starts beating Gerald, but is stopped by Imogen and refuses to feed Keyface any more hatred. Keyface captures Imogen's soul and then attacks Elise, but Gerald tries to save her before he is stabbed by Keyface, his spirit vanishing.
Keyface stabs Melissa, causing her physical body to convulse, then flatline. He attempts to possess Elise but Elise blows Christian's whistle and Audrey's spirit arrives, vanquishing Keyface. Audrey releases Elise, Melissa and Imogen's chains from their spirits and they search for their bodies on the way out. While searching, they open a door and see a young boy, Dalton Lambert, fall from the ladder in his attic. Realizing they opened the wrong door, they leave the door open and find Melissa's body. Melissa's spirit returns to her body in the real world, saving her life. Elise makes amends with her mother's spirit and she and Imogen return to their own bodies and reunite with Christian who forgives Elise.
In her sleep, Elise has a dream about Dalton and a red-faced demon. She awakens and receives a call from Lorraine. Elise had helped her son years earlier and now her grandson, Dalton, needs the same help, which Elise agrees to provide.
",upload.wikimedia.org/wikipedia/en/3/34/InsidiousTheLastKey.jpg,2018,https://en.wikipedia.org//wiki/Insidious:_The_Last_Key
1,The Strange Ones,"The film opens as a house fire sends a teenage boy, Sam, and a twenty-something man, Nick, on a road trip across rural America. As they head towards what Nick believes could be a second chance, they tell people at diners and rest stops that they're brothers Nick and Jeremiah and on vacation. Seeming jealousy on Sam's part over anyone spending time with Nick soon suggests that a darker relationship exists between the two males. Sam has difficulty interpreting the difference between reality and dreams. Nick tells him that it doesn't matter and that Sam can turn his dreams into reality.
",upload.wikimedia.org/wikipedia/en/8/8f/The_Strange_Ones_poster.jpg,2018,https://en.wikipedia.org//wiki/The_Strange_Ones
2,The Commuter (film),"Michael MacCauley, a former NYPD officer turned insurance agent, takes the same daily train commute on the Hudson Line from Tarrytown to Grand Central Terminal. He is abruptly laid off from his job, endangering his family's financial security. Waiting to reveal his dismissal to his wife and son, he instead confides in Murphy, his ex-partner still on the police force. On the train home, Michael meets a mysterious woman, Joanna, who proposes a ""hypothetical"" situation: she asks him to locate ""Prynne,"" the alias of an unknown passenger whom Joanna claims has a stolen item. Joanna tells Michael that he will find $25,000 in the bathroom and be paid a further $75,000 when his task is done. Alluding to Michael being a former cop, she departs, and he finds the $25,000.
Michael attempts to leave the train with the money, but he is stopped by a young teenager with an envelope containing his wife's wedding ring, which she tells him is a warning. Unable to reach his wife by phone, he discreetly approaches fellow commuter Walt, writing a note on his newspaper to contact the police. Michael leaves Murphy a voicemail describing the situation and receives a call from Joanna threatening him and his family. She tells him the train is rigged with hidden cameras and to look outside, where he sees Walt be pushed in front of a moving bus and killed. Joanna points Michael to a GPS tracker in his jacket to plant on Prynne.
Michael induces a conductor to make random security searches, saying that he has observed suspicious activity by some of the passengers. But when the conductor tries to search a woman's bag, she protests loudly. A man immediately leaves the car, and Michael follows, but the man attacks him, and Michael plants the tracker on him. Murphy calls back and explains that Prynne is a key witness in the supposed suicide of city official Enrique Mendez, leading Michael to realize that Prynne will be killed and that Michael is being set up. In a deserted carriage, Michael discovers the body of the man he planted the tracker on and a badge revealing he was an FBI agent. Joanna calls, chastising Michael for marking the wrong person and warning that another passenger reported his suspicious activities to police, who stop the train to investigate. Michael hides with the corpse underneath the carriage but loses the $25,000.
Sabotaging the train's air conditioning, he forces the remaining passengers into the last carriage and realizes another passenger, Oliver, killed the FBI agent. Oliver reveals that he received the same instructions for $100,000 but with orders to kill Prynne once Michael identified him. They fight, and Michael throws Oliver out of a window, thereby killing him. ""Prynne"" is revealed to be a 16-year-old girl named Sofia, who is holding incriminating information on powerful people; the agent was escorting her to witness protection at the train's final stop. Sofia reveals that Enrique, her cousin, was murdered by police officers.
Joanna calls to force Michael to kill Sofia for the sake of his family, but he refuses, and Joanna detonates explosives to derail the train and kill everyone aboard. Michael saves the passengers by unhooking the final carriage at a curve in the tracks, but a conductor, Sam, is killed. Michael instructs the passengers to block the carriage windows with wet newspapers before a massive police force arrives. Assuming that Michael is holding the train hostage, authorities send Murphy to negotiate with him. Entering the carriage, Murphy unknowingly reveals himself as the rogue cop who killed Enrique, and he and Michael fight hand-to-hand. Michael removes Murphy's electronic ID tag, which identifies him as a ""friendly"" to the police snipers' thermal vision, resulting in Murphy being mistaken for Michael and shot dead.
Sofia tells the FBI what she knows, and Michael is exonerated by the other passengers while the FBI rescues his family. His former captain admits that Murphy and other corrupt officers had been under investigation and offers Michael his job back. Michael reveals that he kept the incriminating hard drive Sofia gave him. Some time later, Joanna is on a train back from Chicago when Michael confronts her, showing her his detective's badge and preparing to arrest her.
",upload.wikimedia.org/wikipedia/en/4/4a/The_Commuter_film_poster.jpg,2018,https://en.wikipedia.org//wiki/The_Commuter_(film)
3,Proud Mary (film),"In Boston, assassin Mary Goodwin kills her target Marcus Miller in his apartment. Before leaving, she notices Marcus’ young son Danny in his room, oblivious to her presence. A year later, Danny – unaware Mary has been keeping an eye on him – is working for a drug dealer who calls himself Uncle. When a customer, Jerome, tries to short him, Danny pulls a gun and takes the full payment. He buys himself food and delivers the money to Uncle, who beats him for taking a portion of the money. Dazed, Danny rests on a bench, but a man steals his bag, forcing Danny to chase him and fire in the air. The thief drops the bag, but Danny faints and is found by Mary.
Danny awakens in Mary's home, and she offers him food and first aid. Noticing the marks from Uncle's abuse, Mary confronts the dealer, but she is forced to kill Uncle and his men. Leaving Danny at her apartment, Mary attends a meeting with her associates Tom, Walter, and their employer, mob boss Benny Spencer. They meet with Luka, who is Uncle's uncle and head of a rival mob, and assure him that they had nothing to do with Uncle's death. Mary encourages Benny's suspicion that Walter was responsible for eliminating Uncle and his crew, and Benny instructs her to kill Walter. Discovering Mary's cache of guns, Danny opens up to Mary about his life, unaware she is his father's killer.
Mary follows Walter on his routine jog and kills him. Luka sends his men to ambush Benny, killing several members of his crew. Determined to retaliate, Tom – Benny's son and Mary's ex-boyfriend – visits Mary's apartment and questions Danny. Tom tortures one of Luka's men, learning of an upcoming meeting of Luka and his crew, and Benny invites Mary to bring Danny to his wife Mina's birthday dinner. Buying Danny new clothes, Mary tells him about her similar childhood and coaches him on what to say to Benny, warning that he is not to be trusted. At the dinner, Mary tells Benny that she wants to leave her criminal life behind, and Tom confronts her, having deduced that Danny is Marcus’ son.
Mary tells Danny to start a new life elsewhere with her stash of money, should anything happen to her. Before Tom and Mary storm Luka's hideout, he warns her that Benny will not let her leave his crew alive as she knows too much. The two kill Luka's entire crew, but Mary is wounded in the attack and they fail to find Luka. Refusing Tom's help, Mary returns home and tells a shaken Danny that Benny will never release her. Danny goes to Benny's office – where he is spotted by Jerome, who works for Benny – and demands that Mary be allowed to move on, holding Benny at gunpoint. Having learned Danny's true identity from Tom, Benny tells Danny the truth about his father's death and takes the gun, but Mary appears. Sending Danny away, she pleads with Benny to let her go, but he cruelly refuses, declaring that she must train Danny as an assassin. Mary kills Benny and escapes unseen.
Tom learns from Jerome that Danny was the last person seen with Benny. Mary finds Danny and shares her remorse for his father's death, promising to keep him safe. While Mary returns to her apartment, Danny is captured by Tom's men and brought to him. He confirms that Mary killed his father and informs her that he has Danny. She arrives to save him, single-handedly killing all his men. Freeing Danny, she and Tom find themselves in a standoff, but Mary walks away. Tom fires at her, and Mary shoots him in the chest, finishing him off with a bullet to the head. Outside, Mary reunites with Danny; as the credits roll, they drive away to a new life together.
",upload.wikimedia.org/wikipedia/en/1/14/Proud_Mary_poster.png,2018,https://en.wikipedia.org//wiki/Proud_Mary_(film)
4,Acts of Violence,"The film focuses on the lives of the McGregor brothers. Two of the brothers, Deklan and Brandon, have served in the military and have expertise in weaponry. The youngest of them, Roman, is engaged to his childhood girlfriend, Mia. While Deklan is traumatized by his past and Brandon has a family to look after, Mia and Roman party before their wedding. During her bachelorette party, Mia insults two thugs, Vince and Frank, who work as sex traffickers for a local kingpin named Max Livingston. They abduct her from the club and take her to their boss.
In the meantime, Detective James Avery relentlessly tries to collect evidence against Max Livingston but fails to find anything legitimate. The existing corruption in the police department keeps his hands tied.
Before being abducted, Mia leaves a voice note for Roman explaining the situation. Roman calls Deklan and asks him for help. Deklan makes a 911 call and tries to raid a home in which he suspects Mia is being kept, but Mia is not there. They go to Avery, who promises to help them rescue her but warns them to stay out of the case. Deklan refuses to comply with this request. The three brothers equip themselves with military-grade vests and weapons and set out to save Mia.
The brothers raid a warehouse in which Livingston is hiding the trafficked women in trucks before sending them to Las Vegas. They rescue Mia, along with the other women. As soon as they arrive home, however, Livingston shows up with his men, who attack the brothers. Brandon is shot and dies on the spot, but Deklan manages to kill all of Livingston’s men. Livingston flees the scene before Deklan can take him down.
Deklan and Roman are arrested by the police, but Livingston walks free. As a result Avery resigns from his job as a detective. He then heads over to Livingston’s secret hideout and shoots him before he can leave town.
",upload.wikimedia.org/wikipedia/en/thumb/9/9f/Acts_of_violence.jpg/220px-Acts_of_violence.jpg,2018,https://en.wikipedia.org//wiki/Acts_of_Violence
5,Freak Show (film),"We meet Billy Bloom gazing into the mirror, planning his make-up, and know he is no ordinary teen. Flashing back to his younger years, his indulgent, flamboyant, alcoholic mother ""Muv"" worships him, actively encouraging him to dress up. It causes much arguing between his mother and conservative father Bill who separate. He lives with her for seven years in Connecticut before being transported to live in his wealthy father's mansion in the deep south after her sudden disappearance (later revealed to be rehab).
Billy retreats more into his world of fantasy dress up, ignoring housekeeper Florence's advice to dress conservatively, like in jeans, for his first day at the local high school. However his idea of conservative is quite flamboyant, with eyeliner and lipstick, a ruffled pirate top, little black jacket and hat. He is ostentatiously overfamiliar, leading to him being quickly ostracized.
Noone speaks to him positively on the first day, but on the second, not only does Mary Jane befriend him, giving the lowdown on the most prominent students, but ""Flip"" Kelly introduces himself. He is the school hero, and also shows Billy his support. When the three girl clique of bullies ask Billie for fashion tips, he brilliantly tears them apart, then there's the homophobic jocks, and the loner Bernie with a deep-seated resentment towards him, a mask for something deeper. (Later on, he tries it on with him in the boys toilet, but wants to stay in the closet.)
Billy's biology teacher allows students to constantly bully him, treating him stereotypically as someone assumed to be gay. To retaliate, he wears outrageous outfits for weeks to combat the onslaught of spitballs launched at him. It culminates to the day he dons a completely outlandish, mini-length wedding gown with a veil and garish red makeup. Billy's detoured to the lecture hall, where five or six jocks beat him to within an inch of his life. Flip and another stop them, but he is in a coma for five days.
Flip visits Billy regularly during the coma, and he convinces him to help him home. After seeing Larry's Jackson Pollock, Flip opens up about his preference of art over football. Mary Jane keeps him up-to-date on developments at school, applauding his martyrdom which has paved everyone's way. The administration expelled those who attacked him and has assemblies about hate crimes to aid tolerance.
As high school is typically about conforming, fitting in and not drawing attention to yourself, Flip tries to get Billy to tone himself down during school hours. The next day, Billy does a theatrical presentation for his Great Gatsby book report dressed and acting as Zelda Fitzgerald. Later that day, an incident in gym at the rope climb, triggers a homophobic reaction towards him.
Billy comes home to find Muv. Initially believing she has come to get him, his dad lets him be present so he can see she is only there for money, as she had him to produce Bill an heir. Stunned, Billy wanders off to the kitchen and Florence is kind to him. Flip comes to see Billy, and drunken Muv falls over him.
Wandering to the school grounds, Billy announces his candidacy for homecoming queen against the other contender Lynette, queen of the school. They drum up support before they have to give campaign speeches to the school to gain their vote. Both come out on floats of their choosing, hers an unimaginative float of her with her friends in red, his a glittery, purple heel, he in a slinky silver sheath.
The team narrowly wins the homecoming game, the last play also severely injuring Flip/Mark's shoulder (so he can pursue art). In the auditorium, Lynette's speech is openly hateful towards anyone who's not straight whereas Billy's is a plea for understanding. He gets a standing ovation, yet still loses.
Billy's dad congratulates him on his victory, of facing the challenge unafraid, and speaking his truth. On the school campus, his real triumph can be seen. People are less afraid to show themselves and there is greater tolerance, a joyful embrace of diversity.
",upload.wikimedia.org/wikipedia/en/1/10/Freak_Show_film_poster.png,2018,https://en.wikipedia.org//wiki/Freak_Show_(film)
6,Humor Me (film),"Nate Kroll is a playwright who suddenly loses his job, wife Nirit and home. With no other options, he moves in with his eccentric father, Bob, who lives in a retired people's community.
After barely settling in, only 24 hours there, Nate's dad gets him a job at the home in the laundry. Soon after being hired to fold towels, his retired military boss Ellis fires him. Wandering through a community area, Nate comes across The Cranberry Bog Players, a small group of residents planning to put on The Mikado.
Bob's girlfriend Connie, sharing a spliff with Nate, explains she started using to combat the effects of chemo. She met Bob when he was doing his weekly volunteering at the cancer ward, probably a habit he picked up from when he was visiting his wife, who didn't survive breast cancer. She proposes Nate help direct the play.
At the preliminary meeting, four women are present, none too sold on, or interested in the chosen work. Dee is one of the residents, and her daughter Allison, lives there, out-of-place, like Nate. She is complimentary of his work, and invites him to dinner at her mom's. He finds out she's there after detoxing in rehab, she's a musician and is thinking of moving to Seattle, far from New Jersey, to teach music.
One of the ladies takes an interest in Nate, which he skillfully dodges, pointing out Ellis's interest. Leaving her place on a Vespa, Ellis takes chase on a golf cart. On the way, Nate picks up Allison and they give him the slip. He has managed to convince her to give Ellis a chance, which he is grateful for.
Time goes on, Nate starts going with his dad power-walking, he gives his latest manuscript to Allison to proof and the play rehearsals progress. He has nightly Skype calls with his son Gabe in France, and finally gets some dental work done.
The Cranberry Bog Players, upon finding a video of Nate's successful screenplay, have a viewing at Bob's. It is basically the story of his parents dealing with her cancer. Bob angrily shuts it off, shortly needing to be rushed to the hospital. While waiting for him to wake from an induced coma, Connie hands Nate the key to a storage locker full of his mom's things.
Seeing Nate that night at his dad's, Allison confronts him about quitting. Telling him the new screenplay is good, although unfinished. She accuses him of being the reason why it is incomplete.
At the hospital, Nate and Connie take turns telling jokes to Bob, and can see he's reacting to them. He slowly comes out of the coma. Returning to the home, Nate asks if he may come back, making adjustments. At the performance, we see that clever slapstick jokes with sexual innuendo have been added to the routine. The producer who pulled out of his last play praises the performance. And his soon-to-be-ex also has come, bringing Gabe. She's made money in France, says she'll get divorce paper written up with joint custody, and he introduces his son to Allison.
The close starts with a playbill of the opening of Nate's recently opened show. Then we see the home, first from Gabe finishing a piano lesson with Allison, then they walk by ladies in dress rehearsal for a new performance, Ellis is with his lady, and they go through the changing area to reach the pool. Bob, Nate and Gabe cannonball into the pool.
",upload.wikimedia.org/wikipedia/en/thumb/5/55/Humor_Me_poster.jpg/220px-Humor_Me_poster.jpg,2018,https://en.wikipedia.org//wiki/Humor_Me_(film)
7,12 Strong,"Mitch Nelson, a U.S. Army captain with Green Berets Operational Detachment Alpha (ODA) 595, is moving into a new home with his wife and daughter on September 11, 2001, after receiving an assignment to staff duty under Lieutenant Colonel Bowers. As news of the devastating terrorist attacks that day break, Nelson volunteers to lead 595 into Afghanistan. Bowers initially refuses, but veteran soldier CW5 Hal Spencer, previously scheduled to retire, persuades Bowers to give Nelson command of 595 again, as well as volunteering himself for the deployment. After leaving their families, 595 travels to Uzbekistan on October 7, 2001. After being briefed and evaluated by COL Mulholland, Commander of 5th Special Forces Group, Nelson and 595 are picked to fight alongside Northern Alliance leader Abdul Rashid Dostum.
ODA 595 is inserted covertly in Afghanistan aboard Boeing CH-47 Chinook flown by 160th SOAR on October 19, 2001.[6] They land 40 miles south of Mazar-i-Sharif, the country's fourth-largest city and a longtime stronghold of the Taliban, where they meet Dostum. Six of the 12 members, led by Nelson, leave with Dostum to the mountains, while the other six remain in a fortified camp nicknamed ""the Alamo"" under Spencer's command. Dostum is attempting to capture the northern Afghanistan city, while battling Taliban leader Mullah Razzan, who rules local communities brutally under strict law of Sharia, and has murdered several people, including Dostum's family. Although the warlord is initially skeptical of Nelson's abilities, Nelson gradually earns Dostum's respect. In one battle, however, Dostum makes a tactical error, costing several casualties. Nelson accuses Dostum of acting carelessly with the lives of his men and of withholding valuable information, while Dostum retorts that he still feels that Nelson, and the U.S. are not willing to pay the potential price of the conflict, and tells Nelson that he needs to use his heart and mind to ""be a warrior"" instead of a soldier. The two eventually reconcile and after splitting off a three-man element under SFC Sam Diller to strike a Taliban supply route and being joined by Spencer's half of ODA 595, continue to work together. They win several victories with Dostum's leadership and manpower and American airpower, making significant progress towards Mazar-i Sharif. When Nelson informs Dostum that another ODA, 555, has been dispatched to support Atta Muhammad, another Northern Alliance leader, who is Dostum's political rival, Dostum is furious, and his men promptly abandon 595.
Following Dostum's departure, Nelson plans to continue operating against the Taliban with his Americans and the few Afghan fighters remaining with them. Encountering a large force of Al-Qaeda and Taliban fighters and armored vehicles, ODA 595, rejoined by Diller and his element, uses air support to eliminate many of the fighters and most of the armor, but are discovered and attacked. Spencer is critically injured by a suicide bomber, and the team is about to be overrun under heavy Taliban and Al-Qaeda pressure when Dostum returns with his forces. Carrying out the U.S. Army's first cavalry charge of the 21st century, the American and Northern Alliance forces disperse the Taliban and al-Qaeda, and Dostum tracks down and kills Razzan. After Spencer is medevaced, Nelson and Dostum continue to Mazar-i-Sharif but find Atta Muhammad has beaten them there. Against expectations, Dostum leaves any differences with Muhammad to be settled the next day. Impressed by Nelson and the Americans' efforts, Dostum gives Nelson his prized riding crop and tells him that he will always consider Nelson a brother and fellow fighter, at the same time bidding him remember that Afghanistan is the graveyard of empires. Spencer ultimately survives, and all 12 soldiers of ODA 595 return home after 23 days of almost continuous fighting in Afghanistan.
The film's penultimate moment shows a photo of the Horse Soldier Statue at the World Trade Center in New York City, based on the soldiers of ODA 595 and their victory in the early stages of the response to the September 11 attacks, dedicated to all United States Special Forces. The film then ends with a photo of the actual members of ODA 595, in combat fatigues, upon whom 12 Strong was based.
",upload.wikimedia.org/wikipedia/en/d/d7/12_Strong_poster.jpg,2018,https://en.wikipedia.org//wiki/12_Strong
8,Den of Thieves (film),"In Los Angeles, a team of ex-MARSOC Marines led by Ray Merrimen hijack an armored truck. The ensuing shootout with police leaves several dead, including one of Merrimen's crew, as the hijackers escape with the empty truck. Los Angeles County Sheriff’s Department Detective Nick “Big Nick” O'Brien and his team, the Major Crimes Unit, investigates the robbery, making the recently paroled Merrimen his prime suspect. Nick's team kidnap Donnie Wilson, a bartender who confesses to acting as the thieves' unarmed getaway driver. He describes a large sum of cash stolen from a stadium by the crew, but denies knowing their future plans and is released.
Merrimen and his crew prepare to rob the heavily guarded Federal Reserve: with approximately $30 million in old bills removed from circulation each day, they plan to steal the untraceable money before it is shredded. Nick's team tails Donnie, who is hired as a Chinese food delivery driver, allowing him to deliver inside the Federal Reserve. A confrontation with Nick leads Merrimen's crew to suspect Donnie is an informant. Interrogated at gunpoint, he admits he was questioned by Nick; to his surprise, Merrimen orders him to tell Nick when the heist is taking place. Donnie informs Nick but denies knowing the location. Nick sleeps with Merrimen's girlfriend, who – acting on Merrimen's instructions – reveals the crew will be robbing a bank in Pico Rivera.
On the day of the heist, as Nick’s team waits nearby running surveillance, Merrimen's crew takes the Pico Rivera Savings & Loan bank hostage, demanding a ransom and a helicopter. When the FBI attempt to negotiate, the crew appears to execute a female hostage. The thieves access the vault and detonate explosives inside, leading Nick to realize this is not their usual M.O. He impatiently storms the bank himself to find the hostages alive, bound and hooded while the thieves have blown their way into the sewers and escaped.
Merrimen and his right-hand man Enson infiltrate the Federal Reserve, using the stolen armored truck and stadium money to pose as security guards dropping off cash. Donnie, hidden inside a cart of cash, is wheeled inside a counting room as the thieves disrupt the room's power, making it seem like a common brownout. The employees are briefly sent away, and Donnie triggers an electromagnetic pulse to disable the room's cameras as he sends the bills earmarked for shredding safely down the trash chute. Crawling through an air duct to the restroom, he leaves the building in his delivery uniform as Merrimen and Enson depart.
A garbage truck picks up the trash containing the money and is intercepted by the thieves. Nick's team capture Donnie and beat him into revealing Merrimen's escape route. Stuck in traffic, Merrimen's crew spot Nick’s team approaching and exchange fire; Deputy ""Borracho"" and thief Bosco are killed. Fleeing on foot with Nick in close pursuit, Enson is killed and Merrimen is severely wounded. Cornered, Merrimen raises his empty gun, forcing Nick to fatally shoot him. Instead of the money, only bags of shredded paper are found in Merrimen's vehicle, and the FBI inform Nick that all currency is accounted for at the Federal Reserve, while Donnie has escaped.
Nick revisits Donnie's bar only to learn he has quit. Noticing the bar is frequented by Federal Reserve employees, and spotting a picture of Donnie and his friends, Nick realizes Donnie is the heist's true mastermind: gathering information from bar patrons, he was able to plan the entire robbery, and recruited his friends to intercept the money and double-cross Merrimen's crew. Having shipped the money offshore to Panama and escaped to London with his accomplices, Donnie is now working at another bar across from a diamond exchange – his next target.
",upload.wikimedia.org/wikipedia/en/8/89/Den_of_Thieves_poster.jpg,2018,https://en.wikipedia.org//wiki/Den_of_Thieves_(film)
9,Forever My Girl,"In St. Augustine, Louisiana, Josie is left at the altar by her fiancé Liam who wants to pursue fame and fortune. Eight years later, he is a successful country singer.
The morning after a concert in New Orleans, Liam wakes up to discover the girl he brought home jumping excitedly, unaware she is using his beat up cell phone. Panicked after realizing, he takes the phone to an electronics store where the manager fixes it for him. Afterwards, the manager asks why he still has the damaged phone, and Liam tells him it has a very important message on it.
While watching TV, Liam learns that Mason, his best friend from childhood, has been killed in a car accident. He returns to St. Augustine to attend Mason's funeral. Although Liam attempts to be discreet, Josie recognizes him. After the burial, she approaches him and punches him in the stomach.
Liam stays with his father, Pastor Brian, although his father is bitter that Liam didn’t keep in contact after becoming famous. While reacquainting himself with the town, he encounters Josie at the flower shop she owns. Liam learns that she has a seven-year old daughter, Billy, and that he is the father. Josie confesses that she found out she was pregnant two weeks after he left her at the altar.
Although Josie tried to contact him, Liam never returned her call, so she decided to raise Billy alone.
Liam is surprised to learn that his father also tried to tell him that Josie was pregnant at one of his concerts seven years ago. However, Liam was absorbed in his fame and didn’t listen to him. Liam eventually persuades Josie to let him spend time with Billy, albeit on Josie's terms. Billy quickly realizes Liam is her father, much to Josie's surprise, and supports her father’s idea.
Liam and Billy bond as she displays musical ability. Josie agrees to let her stay the night with him. As Liam tucks her in, Billy asks him why he left her mom. He admits he was young and confused, but he regrets his decision. Josie and Brian overhear his confession.
After Billy falls asleep, Josie asks Liam out saying she wants to have a date with ""the Liam Page"" as she'd never experienced his fame with him. He flies her to New Orleans for their date & when they are briefly questioned by the press asking who Josie is, he answers ""She's the one"".
After returning to St. Augustine, Liam and Billy continue to bond. She chokes on her lunch but he doesn't realise, frozen after having a flashback to his mother’s death. Jake, Josie’s brother, saves Billy. Distraught that he was unaware, Liam gets drunk at a bar. Jake sets out to find and tell Liam that Josie and Billy would be better off without him.
While bandaging a wound Liam sustained that evening, Brian reveals to him that when Liam’s mother died, he was so absorbed in his own grief that he overlooked his son’s and apologizes to him for it. Brian tells Liam that he thinks being famous and cutting contact with his father was a way for him to deal with the grief of his mother’s death, to which Liam agrees. Liam leaves the next morning without telling Josie and Billy, leaving a note telling Brian that they are better off without him.
Liam returns to his tour and performs in London. However, his manager Sam inspires him to return to his family. At the airport, Liam responds to the message on the answering machine that Josie left for him 8 years earlier, in which she explains her feeling that losing his mother caused him to fear losing her, and in his worry left Josie. He returns to St. Augustine to reconcile with Josie.
Liam and Josie get married, and Liam plays a song on stage with Billy. They sing both at her school talent show and on his tour in Berlin.
",upload.wikimedia.org/wikipedia/en/thumb/9/94/ForeverMyGirlposter.jpg/220px-ForeverMyGirlposter.jpg,2018,https://en.wikipedia.org//wiki/Forever_My_Girl
