,Movie Title,Plot Summary,Cover Image,Year,Source
0,Shadow in the Cloud,"In August 1943, RAF Pilot Officer Maude Garrett is assigned to travel with a top secret package from Auckland, New Zealand, to Samoa. When she arrives at the airbase at night, she wanders the tarmac before suddenly finding herself standing right in front of her transport, an American B-17 bomber named The Fool's Errand. The mixed-nationality Allied crew gives her a mostly derisive welcome, and she is quartered in the empty Sperry ball turret for the takeoff. With no room left for her document valise, she reluctantly allows the only friendly crew member, USAAF dorsal gunner Walter Quaid, to store it. During takeoff, Maude sees another aircraft in the clouds, confirmed by navigator Finch. Pilot Reeves and RNZAF co-pilot Williams question her ability to identify aircraft.
Still riding in the ball turret, Maude sees some sort of winged creature clinging to the underside of the bomber's wing. She reports it, but most of the crew, except tail gunner Beckell, who also sees it, derides her claim. When she is allowed to leave the turret, the hatch malfunctions, trapping her inside. When she reacts indignantly to the crew's comments about her situation, they abandon their attempt to open the stuck hatch and switch off her intercom. After seeing a Japanese aircraft appearing and disappearing in the clouds close to the bomber, she is abruptly attacked by the creature, a gremlin. She fights it off but ends up being injured. When the crew contacts her again to ask what happened, RAF Scottish radio operator Taggart cuts in telling them that ""Maude Garrett"" does not exist and is not registered for their flight. When they begin to remove her for questioning, Maude deliberately jams the turret's gears and prepares to defend herself. Suddenly, the Japanese aircraft reappears and opens fire. In the excitement, Maude switches to an American accent as she takes control of the gun turret, shooting down the fighter and winning the crew's grudging respect.
Maude confirms that she truly is a WASP, but admits she is actually married and boarded the B-17 under her maiden name. She refuses to reveal her mission, citing its secrecy. She again sees the gremlin continuing to sabotage the bomber. Eventually, waist gunner Dorn sights it too, but the others disregard his observation. Suspecting Maude's assignment is the cause of their misfortunes, Reeves gives the order to open the bag, which contains an infant, Maude's and Sgt. Quaid's extramarital child. Forced to confess, Maude explains that she was severely mistreated by her husband. She had an affair with Quaid and became pregnant. Deciding not to inform Quaid, Maude faked her assignment to the bomber in order to escape her husband, who is following her and will kill her in his rage over the affair.
Just as Captain Reeves turns back to the airbase, three Mitsubishi A6M Zero fighters attack and the gremlin boards the bomber, injures Quaid, and kidnaps the infant. When the gremlin appears outside the turret with her baby in the bag, Maude exits the turret and fires her handgun at it, driving it off. The bag is now hanging precariously from the closest engine nacelle. Risking a perilous climb under the wing, Maude is able to retrieve her child and reboard the bomber through the now shot away ball turret opening. The gremlin attacks again, throwing Taggart out of the bomber before Maude can eject it. When Reeves, Finch, and Dorn are killed by additional Japanese machine gun fire, Maude takes command and brings down the heavily damaged bomber roughly but safely in a controlled crash landing on land. The gremlin reappears on the ground and tries to snatch the baby once again, but Maude is finally able to kill the creature, ending the threat. She and the remaining survivors watch as The Fool's Errand burns and explodes.
",upload.wikimedia.org/wikipedia/en/thumb/0/0e/Shadow_in_the_Cloud.png/220px-Shadow_in_the_Cloud.png,2021,https://en.wikipedia.org//wiki/Shadow_in_the_Cloud
1,Hacksaw (film),"A traveling young couple on a road trip venture into an abandoned building where a serial killer once tortured their victims.
",upload.wikimedia.org/wikipedia/en/thumb/5/52/Hacksaw_Poster.jpg/220px-Hacksaw_Poster.jpg,2021,https://en.wikipedia.org//wiki/Hacksaw_(film)
2,Dr. Bird's Advice for Sad Poets,,upload.wikimedia.org/wikipedia/en/thumb/9/92/Dr_birds_advice_for_sad_poets.jpg/220px-Dr_birds_advice_for_sad_poets.jpg,2021,https://en.wikipedia.org//wiki/Dr._Bird%27s_Advice_for_Sad_Poets
3,The White Tiger (2021 film),"In 2010, entrepreneur Balram Halwai emails Chinese premier Wen Jiabao, requesting a meeting, and relating his life story. He states his belief that the Indian underclass is trapped in a perpetual state of servitude, like chickens in a chicken coop.
As a young boy in Laxmangarh, Balram is offered a scholarship to a school in Delhi because of his advanced academics. He is told that he is a ""white tiger,"" someone born only once in a century. However, when his father is unable to pay off village landlord 'the Stork', Balram is forced by his grandmother to work in the village's tea stall, and he never returns to school. Balram's father dies from tuberculosis, with no doctor to treat him.
As a young man, Balram aspires to become a chauffeur for the Stork's son Ashok, who has returned from the United States with his Jackson Heights-raised wife Pinky. Balram has his grandmother sponsor his driving lessons, with the promise of sharing his chauffeur salary. Balram is hired as the Stork family's second driver, but is also given menial tasks to complete and is otherwise mistreated. Balram is kept loyal by the threat of him and his entire family being murdered if he were to conduct a betrayal.
Ashok and Pinky make plans to move to Delhi, where Ashok will bribe Indian politicians so that his family would avoid paying tax money. Balram, wanting to drive for them in Delhi, exposes the secret of the family's primary driver: he is a Muslim. After the primary driver is fired (due to the family's stereotypical prejudice against Muslims), Balram joins the couple in Delhi. In contrast to other members of their family, Ashok and Pinky generally treat Balram with respect and eventually become closer to him, though they still view him as a servant.
In Delhi, on Pinky's birthday, she and Ashok get drunk and force Balram to let Pinky drive, which results in her accidentally hitting and killing a child. The Stork family coerces Balram into signing a confession endorsed by his grandmother. Ultimately, nothing comes of it, but Balram is left shaken, and for the first time, is fully aware of how disposable he is to his employers.
Pinky leaves Ashok to return to New York, leaving Balram to emotionally support him. Balram realizes that loyal service to Ashok was no guarantee of a comfortable life once his services were no longer needed. Balram begins to defraud Ashok with fake invoices, while making money on the side by selling the car's petrol and using the car as an unlicensed taxi.
Balram encounters a series of setbacks. He angers the Stork family when he donates change to a beggar. Balram's grandmother unexpectedly sends one of his younger nephews to live with him in order to learn how to become a driver. Balram also learns that his grandmother is following through with her plans to get him married against his wishes. Meanwhile, Ashok prepares to pay a particularly large bribe, while also arranging to imminently replace Balram with a new driver.
Balram has an epiphany on how to escape servitude as the ""white tiger"". To obtain the bribe money, Balram murders Ashok with a broken whiskey bottle and flees the city with his nephew and the money. An arrest warrant is put out for Balram, but he evades capture.
Balram takes his nephew with him to Bangalore, then a bubble for large IT companies. He uses a portion of the stolen cash to bribe the police to eliminate taxi service providers for a lack of licenses. Balram starts his own taxi company, thus becoming wealthy himself. He treats his drivers as employees and not as servants. He takes personal and financial responsibility for any incidents caused by them, even employing a sibling of a child killed in an accident caused by a company driver. He sponsors his nephew's education, while acknowledging that his remaining family back home may have been killed by the Stork's men in retribution.
Happy to escape servitude, Balram reveals at the end of the film that he changed his name to Ashok Sharma.
",upload.wikimedia.org/wikipedia/en/thumb/2/24/The_White_Tiger_film_poster.jpg/220px-The_White_Tiger_film_poster.jpg,2021,https://en.wikipedia.org//wiki/The_White_Tiger_(2021_film)
4,Locked Down (film),"Paxton and Linda are a disgruntled couple living in London during the COVID-19 pandemic lockdown. Paxton is only able to get jobs as a delivery truck driver due to an assault arrest 10 years prior and is upset about how his life has turned out.
Due to stores being shut down there are a limited amount of drivers available for high-value deliveries, so Paxton's boss asks him to make runs under a false identity for him. Linda, who is a CEO at a marketing company, is tasked with clearing out inventory from a fashion display she planned at the nearby Harrods department store. She soon realizes their delivery schedules at the store overlap, and Paxton would not get past the security checkpoint Linda has set up.
Linda discloses that there is a £3 million diamond in the vault at Harrods that has been sold to an anonymous buyer, and the store keeps a duplicate on location. She and Paxton agree to take the real diamond for themselves and send the fake one to the buyer in New York City, splitting the sale between themselves and the National Health Service.
Upon making it to the store, Linda and Paxton retrieve the diamond and swap it out with the fake. However, they are confronted by Donald, a former co-worker of Linda's she was told to fire earlier in the week. Donald had called the police after learning of Paxton's fake identity. Linda reveals their plan, and Donald agrees to lie for them.
Paxton and Linda, who originally planned to go their separate ways, decide to reevaluate their relationship. Then the COVID lockdown is extended by another two weeks.
",upload.wikimedia.org/wikipedia/en/thumb/d/df/Locked_Down_poster.jpg/220px-Locked_Down_poster.jpg,2021,https://en.wikipedia.org//wiki/Locked_Down_(film)
5,The Dig (2021 film),"In 1939, Suffolk landowner Edith Pretty hires local self-taught archaeologist Basil Brown to tackle the large burial mounds at her rural estate in Sutton Hoo near Woodbridge. At first, she offers the same money he received from the Ipswich Museum, the agricultural wage,[2] but he says it is inadequate; so she increases her offer by 12% to £2 a week (approximately £120 in 2020), which he accepts.
His former employers try unsuccessfully to persuade Brown to work on a Roman villa they deem more important. They ignore Brown, who left school aged 12, when he suggests the mounds could be Anglo-Saxon rather than the more common Viking era.
Working with assistants from Pretty's estate, Brown slowly excavates the more promising of the mounds. One day the trench collapses on him, but they dig him out in time. Meanwhile, he spends more time with Edith, a widow, and her young son Robert, finding common interest in archaeology and astronomy with them. However, he does not become unfaithful to his wife, and we see that they are an amicable couple. She supports his jobs as excavator despite them being low wage. Meanwhile, Edith struggles with her health, warned by her doctor to avoid stress.
Brown is astonished to uncover iron rivets from a ship, suggesting that it is the burial site of someone of tremendous distinction, such as a king. Prominent local archaeologist James Reid Moir attempts to join the dig but is rebuffed; Edith instead hires her cousin Rory Lomax to join the project. News of the discovery soon spreads, and Cambridge archaeologist Charles Phillips arrives, declares the site to be of national importance, and takes over the dig by order of the Office of Works.
As World War II approaches, Phillips brings in a large team, including Peggy Piggott, who uncovers proof that it is Anglo-Saxon in origin. Brown is demoted to only keep the site in order, but Edith intervenes and he resumes digging. Brown discovers a Merovingian Tremissis, a small gold coin of Late Antiquity, and Phillips declares the site to be of major historical significance. Phillips wants to send all the artefacts to the British Museum, but Edith, concerned about war raids in London, asserts her rights. An inquest finding confirms that she is the owner of the ship and its priceless treasure trove of grave goods, but she despairs as her health continues to decline.
Peggy, neglected by her husband Stuart, begins a romance with Rory, but he is soon called up by the Royal Air Force. Edith decides to donate the Sutton Hoo treasure to the British Museum, requesting that Brown be given recognition for his work. The film ends with Brown and his co-workers replacing earth over the ship to preserve it.
As the end credits begin, text explains the fate of Edith and the recovered objects. Edith died in 1942. The treasure was hidden in the London Underground during the war and first exhibited—without any mention of Basil Brown—nine years after Edith's death. Only much later was Brown given full credit for his contribution and his name is now displayed permanently alongside Pretty's at the British Museum.
",upload.wikimedia.org/wikipedia/en/thumb/9/97/The_Dig_poster.jpg/220px-The_Dig_poster.jpg,2021,https://en.wikipedia.org//wiki/The_Dig_(2021_film)
6,Outside the Wire,"In 2036, a civil war between pro-Russian insurgents and a resistance movement in Ukraine leads the U.S. to deploy peacekeeping forces after a failed U.N Intervention. During an operation, a team of U.S. Marines and robotic soldiers, called ""G.U.M.P.""s, are ambushed. Disobeying an order, drone pilot Lt. Thomas Harp deploys a Hellfire missile in a drone strike against a suspected enemy launcher, killing two Marines caught in the kill zone but saving the lead Lieutenant and the remaining 38 Marines who would have been killed by the launcher. As punishment, Harp is redeployed to combat duty at Camp Nathaniel, the U.S. base of operations in Ukraine. Harp is assigned to Capt. Leo, a highly advanced and experimental android super-soldier masquerading as a human officer, a secret known only by Harp and camp commander Col. Eckhart.
Harp and Leo, under the cover of delivering vaccines to a refugee camp, set out on a mission to prevent terrorist Victor Koval from gaining control of a network of Cold War–era nuclear missile silos. On the way, they respond to a reported attack on a friendly aid truck, resulting in a stand-off between the Marines and armed locals. After a G.U.M.P. shoots a local who threw a rock, Leo negotiates a peaceful solution by giving the locals the contents of the aid truck. However, pro-Russian insurgents ambush the locals and Marines, leading to a firefight. This forces Leo and Harp to travel to the refugee camp on foot, while the Marines remain behind to engage the insurgents.
At the refugee compound, Leo and Harp are shot at by an insurgent, who kills some civilians. Leo tortures the insurgent for information, before leaving him to be killed by the gathered mob. Leo and Harp meet their contact Sofiya, a resistance leader. Sofiya leads them to an arms dealer who knows the location of a bank vault containing nuclear launch codes that Koval is looking for. Harp and Leo travel to the bank and are met by Koval's forces, which include several Russian-built G.U.M.P.s. Harp rescues a few of the civilians caught in a crossfire between U.S. and Russian G.U.M.P.s, while Leo retrieves the codes but cannot find Koval. A drone strike called in by Eckhart destroys the bank and several buildings, leading the military command to believe Koval dead and Leo destroyed.
Leo reunites with Harp, and tells him that he has his own plans for the codes, and has been manipulating Harp into helping him evade the eye of military command. He knocks out Harp and leaves him on the side of the road where he is picked up by Sofiya's men. Leo meets with Koval to give him the codes but kills him when Koval refuses to give Leo access to a nuclear missile silo. Harp informs Sofiya and Eckhart of Leo's actions, and they realize that Leo is planning to launch the nuclear missiles to strike the United States, in order to prevent them from fighting more wars in the future. Harp volunteers to infiltrate the silo and finds Leo has taken over. He disables Leo but not before Leo initiates the launch of a missile, explaining that his goal was for the android super-soldier program to end in failure. Harp escapes as the silo is destroyed by a drone strike before the missile can launch, destroying Leo in the process and saving the United States. With his field work now over with, Harp returns to Camp Nathaniel and receives praise from Eckhart, who informs him that he will be returning to his Stateside drone pilot duties.
",upload.wikimedia.org/wikipedia/en/thumb/b/b8/OutsideTheWire.jpeg/220px-OutsideTheWire.jpeg,2021,https://en.wikipedia.org//wiki/Outside_the_Wire
7,The Marksman (2021 film),"Former US Marine Corps Scout Sniper and Vietnam War veteran Jim Hanson, a widower, lives along the Arizona-Mexico border with his dog, Jackson. While tending his ranch, which he is behind in payments on, he reports illegal border crossings to the United States Border Patrol, where his step-daughter Sarah works. One day he encounters Rosa and her son Miguel, Mexican citizens fleeing from the Mexican Mafia.[7] As Hanson calls border patrol, a cartel gang led by Mauricio approaches and a shootout ensues, in which Hanson shoots and kills Mauricio's brother and Rosa is fatally wounded. Before dying, Rosa gives Hanson her family's address in Chicago and a bag of cash, begging him to take Miguel there, to which Hanson reluctantly agrees.
Border patrol show up after her death and take in Miguel. One of the cartel members comes in and claims that he's a relative of Miguel. Hanson happens to see their car there and sneaks Miguel out to go to safety. Meanwhile the gang bribe corrupt patrol officers to gain entry to the United States, and conduct their own manhunt in search for Miguel.
After Hanson uses his credit card to repair his truck, Mauricio tracks the pair to Route 66 in Oklahoma. However their road journey is interrupted when a patrol officer pulls them over and instructs Hanson into his squad car using an apparent cover story. The officer then telephones the gang in order to turn in Miguel, in which Hanson becomes suspicious. Knowing that the cop is corrupt, Hanson confronts him and a struggle ensues. Hanson and Miguel flee to a nearby hill, where they witness the gang cartel arrive and roughly question the officer (who awoke from unconsciousness), then shoot him dead.
Hanson and Miguel continue to make their way north. While staying at a motel, Hanson bribes the receptionist to not register him and Miguel as guests before the cartel shows up and during the escape, they kill Jackson. The patch on the truck's radiator fails while attempting to get away from the cartel and they are forced to stop. Eventually, Mauricio and his men catch up to Hanson and a firefight breaks out on a nearby farm. Hanson manages to kill three of the cartel members, but Mauricio captures Miguel.
After a skirmish, Hanson is stabbed but seriously wounds Mauricio with a gunshot. Hanson offers him a coup de grâce leaving a single bullet in his gun or a choice to shoot Hanson. As Hanson and Miguel leave the farm, they hear a gunshot, indicating that Mauricio chose to commit suicide.
The pair eventually reach Miguel's family in Chicago and drop him off at his family's home. The film ends with Hanson, still wounded from earlier, getting on a bus and closing his eyes.
",upload.wikimedia.org/wikipedia/en/thumb/3/35/TheMarksmanPoster.jpeg/220px-TheMarksmanPoster.jpeg,2021,https://en.wikipedia.org//wiki/The_Marksman_(2021_film)
8,The Ultimate Playlist of Noise,"Marcus Lund is a high school senior who is very music and sound obsessed. As a child, his older brother Alex saved him from their burning home, perishing in the process.
Marcus listens to all of the music Alex left behind. At a music gig, he falls for the singer who opens the show, but she takes off before he can introduce himself. Simultaneously he has a seizure.
After testing, Marcus is told he has a brain tumor requiring surgery that will render him deaf. Depressed at the idea that he soon won't be able to hear beloved sound, he compiles a playlist of 50 sounds he wants to record.
After giving a presentation of his plan to embark on a cross-country road trip to record the playlist, his mother rejects his plan. Marcus takes off in the car. A short time later, Wendy jumps in front of the car, and he knocks her off her feet. She jumps in, urging him to hurry.
Wendy's angry ex follows close behind on his motorcycle, trying to get the guitar from her. He breaks two windows and half jumps through the passenger window before Marcus drives through the red light, and Wendy pushes him out.
At a diner, Marcus and Wendy introduce themselves, he tells her saw her opener at the gig, telling her one day she'll make it. He shows her his 50 item playlist, and she shows him her limited edition 1959 Starling Gold Fender Stratocaster.
On their way to NYC, they record many of the items on the list, including a thunder storm, a multitude of wind chimes, fireworks, a perfect strike in bowling...
Arriving in NYC, they go to Wendy's aunt's place. Wendy heads off to her audition, while Marcus heads to the recording studio. There, he discovers that the fire had actually been started by Alex, that he had committed suicide.
Marcus confirms with his mother what happened at the fire then, returning to Wendy's aunt's he finds out Wendy headed for Penn Station. There, he discovers that she lied, there was no audition, she was there to sell the guitar.
Marcus leaves, getting someone to buy him liquor. He empties his anti-seizure medication bottles randomly on the street. As he falls, his recording equipment ends up getting smashed by a passing car. As he's taken to the hospital. Wendy finds the pills and the smashed tape recorder.
When Marcus' mother catches up with him in the hospital, he finds out that Alex had been bipolar. She drives him back home. Back in New York, Wendy struggles to get the tape recorder fixed, finally getting it done at Alex's friend's studio.
Back home, Marcus awaits the operation, a box with the repaired tape recorder and his brother's demo arrive from Wendy. She records her well wishes to him. The day of the operation comes and Marcus cherishes every last sound. Sending out his 'Ultimate Playlist of Noise' to all his contacts, he says he's now learning to appreciate the world with his other senses.
",upload.wikimedia.org/wikipedia/en/b/b1/The_Ultimate_Playlist_of_Noise_poster.jpeg,2021,https://en.wikipedia.org//wiki/The_Ultimate_Playlist_of_Noise
9,American Skin (film),"Lincoln Jefferson (Nate Parker), a recently divorced U.S. Marine (and Iraqi War veteran), gets a job working as a janitor at a mostly white private school, which enables him to get his son, Kajani Jefferson (Tony Espinosa), into the school so that he does not have to suffer the same fate as other black students.
Late one night, after picking his son up from a friend's house in a prestigious, all-white neighborhood, they are pulled over by police. During the traffic stop, which is recorded on body and dashcams, Kajani is shot and killed in front of his father, Jefferson by officer Mike Randall (Beau Knapp).
One year later, a documentary film crew, led by student filmmaker Jordin King (Shane Paul McGhie), requests an interview with Jefferson at the same time as the Grand Jury's decision on the guilt or innocence of Officer Randall is due to be televised. As officer Randall is cleared of all wrongdoing and it is announced there will not be a trial, violence erupts into the city. A police captain pleads with the Kajani's grieving mother asking her to make a public statement calling for calm.
After watching Kijani's mother Tayana (Milauna Jackson), make a statement on television, Jefferson decides to take matters into his own hands. He takes the police captain hostage and brings him to the precinct along with the film crew. The film crew is horrified, but Jefferson suggests to them that now they can make a real documentary. Jefferson and his veteran friends easily subdue the police station and take everyone inside hostage. Jefferson demands the trial his son Kajani was earlier denied and a mock trial is then staged. Prisoners and civilians are pressed into serving on the makeshift jury, which leads to a lot of argument and discussion regarding racial relations and tensions. Jefferson allows everyone the right to speak freely during the trial.
Officer Randall then admits racial bias on his part and that he pulled Jefferson and Kajani over because they were black in an affluent neighborhood after midnight. He then admits to shooting Kajani because he was scared for his life and that was what he was trained to do. The jury deliberates briefly and finds Randall guilty; Jefferson decides to mete out the punishment himself. He gives Randall his phone and allows him one last phone conversation with his wife and child, before putting a gun to Randall's head and threatening to execute him. Just as Jefferson pulls the trigger, it is revealed that his weapon has been empty all along and Randall's life is spared. A moment of quiet resolution between Randall and Jefferson then takes place, before Jefferson is shot by a sniper while leaving the police station. The film ends with various talking heads speculating on the motives for the invasion.
",upload.wikimedia.org/wikipedia/en/thumb/a/a3/American_Skin.jpeg/220px-American_Skin.jpeg,2021,https://en.wikipedia.org//wiki/American_Skin_(film)
