,Movie Title,Plot Summary,Cover Image,Year,Source
0,A Dark Truth,"The film begins with Francisco Francis (Forest Whitaker) running in the jungle with his family while soldiers are shooting and killing people around them.  The scene changes to an office building where Tony Green (Steven Bauer) is speaking to Bruce (Kim Coates) in Clearbec corporate offices telling him that Francisco had broken into the local offices and stolen their files. As he converses with Bruce, he orders Renaldo (Devon Bostick), a young aide in his office, to hurry. Renaldo and Tony leave the local offices amid gunfire and chaos, but pause when a woman shouts at Renaldo. She is his mother; she is shot and killed by soldiers as Renaldo looks on. Tony shows his corporate ID to the soldiers and pulls Renaldo into his car. As they attempt to leave the city, they stop at a road block and watch soldiers gun down an unarmed man. Renaldo jumps out of the car and escapes the carnage.
The scene changes to Jack Begosian (Andy García) speaking to call-ins on his radio program in Toronto, Canada, Atlanta, Georgia and Los Angeles, California discussing his pessimism about the government and his faith in the goodness of humankind. He points out that water is not a commodity to be bought or sold and is questioned about his former service in the CIA.
As Jack drives to his home in the remote Canadian forest, Morgan (Deborah Kara Unger) sits shivering in her tub. Later, she goes to a hospital ribbon cutting ceremony where Renaldo confronts her as she gets into her limo, accusing Clearbec of murder and telling her his message is in the car. He shoots himself.  Stunned and traumatized, she listens to a tape he left for her recording the gunshots and screams. He tells her that Francisco stole papers proving that Clearbec was involved in a typhus outbreak. The scene switches to Francisco and his family hiding in the jungle as General Aguilla hunts for them. He and his wife, Mia (Eva Longoria) argue briefly about leaving the dead behind. Francisco kills a soldier who pursues them. Renaldo reports that the soldiers got sick and began to execute everyone. Mia hands Francisco a gun and takes a rifle, using it shortly after to shoot another pursuing soldier. (Cuts away briefly to Jack explaining to a caller that he quit the CIA because he stopped believing the lies).
At corporate headquarters, Tony and Bruce argue about General Aguilla's murder of civilians and Bruce orders Tony to do damage control and keep the carnage a secret. Morgan questions her brother, Bruce about what happened in Ecuador. He tells her that Renaldo was an anti-government reporter and nutcase. She tells him about the tape and asks again about what happened. He dismisses her concerns and tells her to go to lunch and do fund raisers and bad marriages.  He tells her to go home. Doug, an assistant, enters the office and tells Bruce that the secret will be kept but that Morgan is a problem.
",upload.wikimedia.org/wikipedia/en/thumb/2/2c/A_Dark_Truth.jpg/220px-A_Dark_Truth.jpg,2013,https://en.wikipedia.org//wiki/A_Dark_Truth
1,Texas Chainsaw 3D,"In 1973, the people of Newt, Texas, led by Burt Hartman, arrive and burn down the farmhouse of the murderous Sawyer clan in an act of vigilante justice. The arsonists are proclaimed heroes of the community, and the entire Sawyer family is killed. However, an infant with a burn mark on her chest is found by one of the townsmen, Gavin Miller, who promptly murders her mother, Loretta Sawyer. Gavin and his wife take the child into their care and raise her as their own daughter.
In 2012, a young woman named Heather discovers that she was adopted after receiving a letter informing her that her grandmother, Verna Carson, has passed away. Heather, her boyfriend Ryan, her best friend Nikki, and Nikki's boyfriend Kenny travel to her grandmother's home to collect her inheritance. Along the way, the group picks up a hitchhiker named Darryl. Upon arriving, Heather is given a letter from Verna's lawyer Farnsworth that she neglects to read. As the group explores the house, they decide to stay the night. Heather and her friends leave to buy food and supplies, leaving Darryl behind to look after the house. Darryl begins stealing valuables and is killed by Leatherface when he unlocks the door to the basement freeing him.
Heather and her friends return to find the house ransacked. While Kenny is preparing dinner, he goes downstairs to the cellar where Leatherface impales him on a hook, before killing him with a chainsaw. Heather finds Verna's decomposing body upstairs and is attacked by Leatherface in the kitchen, but she manages to escape. Nikki and Ryan draw the attention of Leatherface, while Heather gets in the van and picks up her friends. Leatherface cuts one of the tires with his chainsaw, causing the van to crash, killing Ryan on impact. He chases Heather to a nearby carnival, where Deputy Carl is patrolling the grounds.
While at the police department, Heather begins digging through the files, learning how the Sawyer family was killed and empathizing with them. The sheriff and Hartman send an officer to investigate the Carson estate. Over the phone, the officer reports his findings. He finds Nikki hiding in a freezer, but inadvertently shoots her dead before he himself is killed by Leatherface with an axe. Leatherface cuts the skin from the officer's face and uses it to create a new mask. Enraged by the officer's findings, Hartman vows to end the remaining Sawyers. Heather leaves the station and meets with her lawyer at a bar. He tells her that Leatherface is her cousin, Jedidiah ""Jed"" Sawyer, who survived the burning of the farmhouse. Heather escapes the bar when Hartman finds her and runs into Deputy Carl in his patrol car. As they drive away, Carl reveals himself as Burt's son. He kidnaps her and takes her to the Sawyer family's slaughterhouse, and ties her up to lure Leatherface.
Listening over the deceased officer's police radio, Leatherface learns of Heather's location and goes to the slaughterhouse to kill her, but releases her after seeing a Sawyer sigil birth mark on her chest. Leatherface is attacked from behind by Hartman and his friend Ollie. Heather takes the opportunity to escape. As Hartman and Ollie prepare to throw Leatherface into a meat grinder, Heather returns and kills Ollie, and tosses Leatherface his chainsaw. In the struggle, the sheriff arrives but hesitates to stop Leatherface from killing Hartman. Leatherface severs both of Hartman's hands with the chainsaw, causing him to fall to his death in the meat grinder.
The sheriff lets Heather and Leatherface go. Afterwards, Leatherface and Heather return to the Carson Estate, where Heather reads the letter from Verna. It informs her that her real name is Edith Rose Sawyer, that Leatherface lives in the basement behind the metal door and that he will protect her for the rest of his life, but it also requests that she take care of him in return. Leatherface buries Verna's body. Heather accepts how Leatherface's mental state drove him to commit his crimes and accepts him as her only family.
",upload.wikimedia.org/wikipedia/en/thumb/a/a6/TheTexasChainsawMassacre3DPoster.jpg/220px-TheTexasChainsawMassacre3DPoster.jpg,2013,https://en.wikipedia.org//wiki/Texas_Chainsaw_3D
2,The Baytown Outlaws,"In Alabama, Oodie brothers Brick, Lincoln and McQueen work as vigilantes for the man who raised them, Sheriff Henry Millard; they bypass the legal system to murder criminals, keeping the crime rate the lowest in the state. After one of their assaults, they are approached by Celeste, a witness to the incident, who offers them $25,000 to rescue her godson Rob and kill his godfather and captor,[4] the drug lord Carlos. The trio accept. Meanwhile, ATF agent Anthony Reese approaches Millard about the spree of criminal deaths and his suspects; the Oodie brothers. Millard is intentionally obstructive to Reese's request for aid.
The Oodies travel to Carlos' home and assault the building, killing Carlos's men but failing to kill Carlos. They recover Rob; a young disabled man in a wheelchair. Carlos sends a group of female biker assassins after them. The bikers find the brothers resting at a bar. The bikers seduce the unaware brothers, separating them from each other, but when Lincoln notices one of them wheeling Rob away, the women attack them. The brothers manage to kill the women and recover Rob, but the massacre ends up on the news with sketches of the three brothers provided by the bar owner, giving Reese the evidence he needs that the Oodies are killers. Brick calls Celeste to find out why the simple job now involves assassins; Celeste confesses that Rob was from a wealthy family that were killed by Carlos so that he, as Rob's legal guardian, could obtain a large trust fund that Rob is to inherit on his impending 18th birthday. Brick makes a further call to Millard who tells them that because of Reese's evidence, he has to disavow them and will arrest them if they return to Alabama.
Though he cannot speak to them, the brothers bond with Rob. McQueen suggests they quit the job, but Brick tells McQueen that they once had a brother like Rob that was regularly beaten by their father until one day he woke up and the brother was gone; the resemblance makes Brick reluctant to let Carlos retake Rob. Another group of assassins in an armored vehicle attack the brothers on the road and snatch Rob from the moving car. The brothers give chase and Lincoln leaps onto the vehicle, singlehandedly slaughtering everyone inside, but he is badly injured and the brothers' car is broken. While walking down the road, the group are picked up by a passing van; one of the passengers is a nurse and tends to Lincoln's wounds but he remains weakened. The group is dropped off in Vicksburg, Mississippi where they wait for Celeste and prepare for further attacks.
Reese discovers a photo of Millard recovering the brothers as children after their father's death, and large cash withdrawals he suspects were used to pay the brothers. He confronts Millard with the evidence and forces him to give up the brothers location for a lesser jail sentence; Millard goes with Reese. A Native American gang arrives and attacks, leaving Brick and McQueen to defend Rob and Lincoln. Celeste later arrives and joins the brothers. They manage to kill most of the gang and Lincoln recovers enough to stop one of them from taking Rob, but Celeste and Brick are downed and the remaining gang member attempts to scalp McQueen; he is shot by Millard. Millard and the brothers are arrested; the brothers provide a false story that does not involve Celeste, allowing her to take care of Rob. Reese's success is rewarded with a transfer to manage the territory; much to his chagrin. Carlos is killed by an explosive package sent by Celeste. 57 months later, the brothers are freed from jail.  They receive a letter from Celeste, enclosing their promised $25,000 payment, with a new truck waiting for them courtesy of Rob.  Celeste ends the letter by saying that others could use their help.
",upload.wikimedia.org/wikipedia/en/thumb/a/a5/The_Baytown_Disco_poster.jpg/220px-The_Baytown_Disco_poster.jpg,2013,https://en.wikipedia.org//wiki/The_Baytown_Outlaws
3,Freeloaders (film),,upload.wikimedia.org/wikipedia/en/thumb/3/33/Freeloaders_%28film%29_poster.jpg/220px-Freeloaders_%28film%29_poster.jpg,2013,https://en.wikipedia.org//wiki/Freeloaders_(film)
4,Gangster Squad (film),"In 1949 Los Angeles, crime boss Mickey Cohen has become the most powerful figure in the California criminal underworld and intends to expand his criminal enterprise to encompass the entire West Coast. The LAPD has not been able to stop his ruthless rise, as he has eliminated witnesses, hired dirty cops to protect his activities, and avoided prosecution through corruption in the justice system.
Determined to put a stop to Cohen, LAPD Chief Bill Parker creates a secret police unit tasked with dismantling Cohen's enterprise. The unit, composed of officers who do not carry badges and are authorized to act outside of the law, are led by the skilled World War II OSS veteran Sergeant John O'Mara. With the help of his wife, Connie, he recruits Detective Jerry Wooters and four incorruptible misfit officers: knife-wielding Lieutenant Coleman Harris, wire tapping expert and family man Conwell Keeler, outlaw sharpshooter Max Kennard, and Kennard's rookie protégé Navidad Ramirez.
Despite initial setbacks, such as a casino raid thwarted by corrupt Burbank police officers, the Squad strikes several successful blows at the heart of Cohen's operations, including shutting down his lucrative wire gambling business. They break into Cohen's mansion and Keeler plants a bug in the back of a television. As a result, Cohen believes someone has betrayed him and lashes out at those around him, including his etiquette tutor Grace Faraday. Wooters and Faraday have entered into a secret romantic relationship, and he tries to help her escape from Cohen, enlisting the help of mutual friend and gangster Jack Whalen.
Realizing the attackers have never stolen his money, Cohen deduces they are cops and realizes that they have bugged his house. He uses it to lure the Squad into an unsuccessful ambush in Chinatown while Keeler is executed by a hitman. When Faraday witnesses Cohen murder Whalen, she agrees to testify against her former employer. O'Mara forces the crooked Judge Carter to sign an arrest warrant before leading the Squad to the Park Plaza Hotel to arrest Cohen.
Cohen and his men engage in a lengthy shootout with the Squad, during which Wooters and Kennard are wounded. Cohen and his bodyguard Karl Lennox escape, but O'Mara rams their vehicle into a fountain. Navidad helps a dying Kennard shoot Lennox, saving O'Mara. Cohen and O'Mara fight each other in a brutal bareknuckle brawl while onlookers and journalists gather. O'Mara finally beats Cohen and has him arrested, ending his reign over Los Angeles.
The film explains that the Gangster Squad has never been mentioned for its role in keeping the Mafia from gaining a foothold in L.A., and that its surviving members remain secret. Cohen is sentenced to life imprisonment at Alcatraz, and is greeted with a lead-pipe beating by inmates who were friends of Whalen. Harris and Ramirez partner together to walk the beat, Wooters and Faraday continue their relationship, and O'Mara quits his job with the LAPD to live a quiet life with his wife and newborn son.
",upload.wikimedia.org/wikipedia/en/thumb/0/03/Gangster_Squad_Poster.jpg/220px-Gangster_Squad_Poster.jpg,2013,https://en.wikipedia.org//wiki/Gangster_Squad_(film)
5,A Haunted House,"In August 2012, a young couple,  Malcolm and Kisha, move in together. As Kisha arrives, she accidentally kills Malcolm's dog named Shiloh by running him over with her car. On the first night, Malcolm is constantly awoken with Kisha farting loudly that eventually drives him out of the room. The next morning, when Kisha notices her keys on the floor, she tells Malcolm they might have a ghost. To prove to her wrong, Malcolm has security cameras installed by Dan the Security Man and his brother Bobby. Malcolm tries to have sex with the camera on, but Kisha tells him to turn it off. Before they really start, Malcolm turns the camera back on and records everything. In the morning, Malcolm and Kisha watch the video and notice the door moved. Malcolm suggests it was caused by his lovemaking.
The next night, Malcolm notices the paranormal activity and tries to move out of the house and leave Kisha. Since he can't sell his house in the current market, they hire Chip, a psychic, to investigate; Chip immediately falls in love with Malcolm. Before Chip can leave, after finding nothing wrong, Kisha confesses to making a deal with the devil for a pair of shoes. Chip tells Kisha she is screwed and invites Malcolm to join his wrestling group. After Chip leaves, Kisha shows Malcolm a video of her eighth birthday, in which she began to experience paranormal activity by her imaginary friend, Tony. The next night, Kisha gets out of bed in the middle of the night, stands by the bed for several hours, and begins to dance. Malcolm wakes up and follows Kisha to the kitchen, where he catches her eating uncooked food and drinking old milk. She screams crazily when Malcolm restrains her. In the morning, Kisha remembers nothing.
On another night, Kisha urges Malcolm to investigate a noise, but it turns out to be Rosa, his Hispanic housekeeper. Rosa quits, and Malcolm and Kisha smoke marijuana with the ghost to relieve their pain. The next day, Malcolm's friend Steve and his girlfriend Jenny bring over a ouija board to communicate with the ghost. When it misspells ghost as ""gost"", they all laugh at it, and it throws the ouija board across the room, scaring Jenny and Steve out of the house. That night, the ghost drags Malcolm out of the room and has sex with Kisha. When Malcolm finds out, he calls his cousin Ray Ray, who immediately flees when he sees the ghost's powers. That same night, Kisha waits for the ghost until it gets late and leaves. After Kisha leaves, the ghost rapes Malcolm.
Malcolm and Kisha anger the ghost by ignoring it, so it attacks Kisha in the night while Malcolm listens to music, through headphones, on his computer. In the morning, Malcolm notices something is wrong with Kisha and calls Father Doug to do an exorcism. When it does not work, Malcolm calls Dan and Bobby to help. Chip also rushes into the house to help. During the exorcism, Kisha escapes into the living room. Before Malcolm and Doug find her, Doug accidentally shoots and kills Rosa, who had come to pick up her last check. When they all meet in the living room, Kisha behaves very strangely and flees to the basement. The group follows and finds her crying in a corner. When Malcolm reaches for her, she attacks him, and the whole group beats her up, apparently forcing the ghost out of her body.
The next night, Malcolm and Kisha have sex with the camera on for about three hours. In the middle of the night, Kisha wakes up and stands next to the bed for a few hours before walking out of the room and making a big crash and screaming Malcolm's name. When Malcolm comes out of his room, Kisha throws him back, and he hits the camera, knocking him out. When Kisha enters the room her shirt is bloody. She crawls to Malcolm and sniffs his body until he farts in her face. As Kisha lunges at the camera, her face takes on a demonic appearance. A minute later, Malcolm wakes up telling everyone he survived and Kisha is behind him making him scream.
",upload.wikimedia.org/wikipedia/en/thumb/0/00/A_Haunted_House_Poster.jpg/220px-A_Haunted_House_Poster.jpg,2013,https://en.wikipedia.org//wiki/A_Haunted_House
6,Struck by Lightning (2012 film),,upload.wikimedia.org/wikipedia/en/thumb/4/4d/Struck_By_Lightning_-_Theatrical_Poster.jpeg/220px-Struck_By_Lightning_-_Theatrical_Poster.jpeg,2013,https://en.wikipedia.org//wiki/Struck_by_Lightning_(2012_film)
7,Broken City,"NYPD police officer Billy Taggart is arrested for the murder of Mikey Tavarez, who was believed to have raped and murdered 16-year-old Yesenia Barea but avoided a conviction due to a technicality. Chief Carl Fairbanks goes to Mayor of New York City Nicholas Hostetler with a witness and evidence incriminating Taggart, but Hostetler buries the evidence. A judge clears Taggart as having shot Tavarez in self-defense. In a private meeting with Taggart, the mayor calls him ""a hero"" but still forces him to leave the police department.
Seven years later, Taggart is living with his girlfriend Natalie Barrow, an aspiring actress. His private detective business is on the verge of bankruptcy when Mayor Hostetler hires him to investigate his wife, Cathleen Hostetler, whom he suspects is having an affair. With his assistant Katy Bradshaw, Taggart learns that Cathleen is visiting Paul Andrews, who is the campaign manager of Jack Valliant, Hostetler's rival in the upcoming elections. At a fundraiser for Hostetler's campaign, Cathleen reveals to Taggart that she knows he has been following her and advises him not to trust her husband. Taggart gives the mayor photos of Cathleen meeting with Andrews.
At the debut screening of Natalie's film, she reveals that her real name is Natalia Barea and that Yesenia was her sister. Taggart is shocked at Natalie's sex scene and strongly disapproves. Consumed with guilt over working for Hostetler, Taggart drinks excessively and argues with Natalie, and she breaks off the relationship. He receives a phone call from Katy and rushes to a crime scene to learn that Andrews has been found murdered.
Taggart tells Fairbanks, now the commissioner, of his work for the mayor. They learn that Valliant was in Andrews' apartment. Valliant reveals that Andrews was scheduled to meet Todd Lancaster, the son of Hostetler's wealthy benefactor, contractor Sam Lancaster. A furious Cathleen tells Taggart that Andrews was a close friend, not her lover, and had promised her information about Hostetler's plans for the Bolton Village Housing Project, expected to enrich both Sam Lancaster and the mayor. Hostetler wanted to discover Cathleen's source, so he manipulated Taggart into tracking her.
Taggart decides to investigate Mayor Hostetler for corruption. He goes to Lancaster's construction business and finds workers destroying documents. Stealing some, he discovers that Bolton Village has been sold to build high-rise office buildings, rather than a new housing development, leaving hundreds homeless while Hostetler and Lancaster profit. Taggart is pursued in a car chase by Hostetler's men, who run him off the road and take back the documents. Taggart then visits Todd Lancaster, who says he had intended to give Andrews a copy of the demolition contract as evidence against Hostetler on the night Andrews was murdered, and gives Taggart the contract. Taggart confronts Mayor Hostetler, who is unfazed, and reveals a video showing Taggart murdering Tavarez in cold blood. Taggart records their conversation of the mayor admitting to his own corrupt dealings.
Despite the risk of further prosecution for Taverez's murder, Taggart turns the recording over to Fairbanks. While Hostetler is at home celebrating a successful debate, Fairbanks arrives to arrest him and tells the mayor that he was having an affair with Cathleen. In the film's final scene, Taggart meets Fairbanks at a bar, and they toast to Valliant, who has won the election. Katy comes in to say goodbye before the two men leave the bar.
",upload.wikimedia.org/wikipedia/en/thumb/b/b4/Broken_City_Poster.jpg/220px-Broken_City_Poster.jpg,2013,https://en.wikipedia.org//wiki/Broken_City
8,The Last Stand (2013 film),"Sheriff Ray Owens resigns himself to a life of crime-fighting in the sleepy border town of Sommerton Junction in Arizona. Owens left his LAPD post following a bungled operation. He was left wracked with defeat after his partner was crippled and his team was decimated. The crimes experienced in Sommerton range from the Mayor parking his Camaro in the fire lane to vintage arms collector Lewis Dinkum firing off guns at slabs of meat with the deputies. One night, Gabriel Cortez, an international drug lord and race car driver, makes a daring escape from FBI custody in Las Vegas and speeds off in a modified Chevrolet Corvette C6 ZR1, taking Agent Ellen Richards as his hostage as he races southbound toward Mexico at speeds over 200 mph.
Agent John Bannister has a blockade set up in Bullhead City, Arizona, but Cortez's men mow down the cops on site and clear the road for him to continue his getaway. Cortez also uses his extraordinary driving skills to immobilize two SWAT vehicles headed toward Sommerton Junction. Before flying to Arizona, Agent Bannister has his team do a financial background check on all agents involved to learn about the mole, who has helped Cortez's escape. At 4:30 A.M, Owens dispatches deputies Jerry Bailey and Sarah Torrance to visit the residence of the local farmer Parsons, who has suddenly missed his usual milk delivery at the diner. After discovering that Parsons has been murdered, the deputies follow a trail of tire tracks that lead them to Cortez's henchman Thomas Burrell and his mercenary cutthroats, who are planting a mobile assault bridge across the canyon that marks the U.S./Mexico border.
Bailey is fatally shot in the middle of a shootout between the deputies and the thugs before Owens rushes in to bring his officers back to his precinct. Shortly after being notified by Agent Bannister of Cortez's presence, Owens gathers Torrance and senior Deputy Mike ""Figgy"" Figuerola. He also deputizes jailed local Frank Martinez, a former US Marine who is a veteran of the Iraq War with PTSD who developed a streak of never finishing what he started; because Bailey was his friend, Martinez insists that he will not falter. Finally, Owens recruits Dinkum to protect their town. Dinkum agrees only if he becomes a deputy and if he keeps the gun Owens had confiscated earlier. At 7:10 A.M., Owens and his deputies, equipped with weapons from Dinkum's private museum, have the town's main road barricaded with cars when Burrell and his men arrive, prompting a lengthy firefight. Armed with a Tommy gun, Figuerola holds off the thugs before being injured by a sniper.
Owens and Dinkum mow down a majority of the thugs with a Vickers machine gun mounted on the back of a school bus with Martinez providing cover fire, while Torrance snipes several gunmen on the rooftops. After Owens kills Burrell, Cortez's Corvette eventually arrives in town, veering past the barricade as Owens and the deputies shoot it. Cortez ejects Agent Richards from the car before speeding through a corn field. Suddenly, he encounters the mayor's Camaro commandeered by Owens before both cars collide with a swather. A dazed Cortez continues his escape on foot, but Owens meets him at the bridge. Owens ignores Cortez's bribe offers before both men fight each other. Despite sustaining slashes and stab wounds from Cortez's push dagger, Owens defeats Cortez and handcuffs him before dragging him back into town using the battered and now roofless Camaro.
Agent Bannister arrives to take Cortez back into custody and arrests Agent Richards for taking a bribe from Cortez and aiding in his escape. Deputies Figuerola and Dinkum are taken to the hospital to be treated for their wounds. Martinez turns in the deputy's badge, Bailey's badge, that Owens had given him earlier. Owens tells him to keep it, as he earned it. As the Mayor sees what is left of his Camaro, Owens warns him about parking in the fire lane before he, Torrance and Martinez walk into the diner.
",upload.wikimedia.org/wikipedia/en/thumb/f/f2/Last_Stand_2013.jpg/220px-Last_Stand_2013.jpg,2013,https://en.wikipedia.org//wiki/The_Last_Stand_(2013_film)
9,LUV (film),"The film begins with Woody Watson (Michael Rainey Jr.) having a dream about himself and his mother in the woods, but then he wakes up. Woody lives with his grandmother (Lonette McKee) in the inner city of Baltimore and longs to be reunited with his mother, who is in rehab in North Carolina. His charismatic uncle Vincent (Common) has recently returned home after having served 12 years of a 20-year sentence. He is determined to straighten out his life by opening a high-end crab shack. When Vincent drops Woody off at school, he notices Woody becomes embarrassed when a girl looks at him, so Vincent decides to give the boy instruction in how to become a man.
After the duo get Woody a tailored suit, they take a trip to see Cofield (Charles S. Dutton), Vincent's friend, old crime partner, and now owner of a crab shack, who tells Vincent his old crime boss, Mr. Fish (Dennis Haysbert), is looking for him.
Vincent and Woody head to the bank to sign off on the loan Vincent needs to fulfill his dreams. Unfortunately, the bank officer tells him he needs another $22,000 to start his business. With no one to turn to but his former associates, including Mr. Fish and Mr. Fish's brother Arthur (Danny Glover), Vincent reluctantly agrees to do one more drug deal for Mr. Fish as a demonstration of loyalty to him.
Vincent takes Woody with him around town as he tries to do everything he can to complete Mr. Fish's deal. Along the way, Vincent teaches him how to drive and use a gun.
The pair then meet with a client, Jamison, at his place to arrange a deal. Tensions escalate, leading to a fight between Jamison and Vincent; Vincent commands Woody to fire his gun, but Woody freezes up, forcing Vincent to kill Jamison himself.
While driving away from Jamison's, an enraged Vincent yells at Woody, and the two get into a heated argument in which Vincent claims Woody's mother doesn't want him. Upset and angry, Woody bolts from the car and runs to the train station hoping to get a ride to North Carolina to see his mother. Vincent stops him, and Woody decides to go home, but Vincent tells him, ""We ain't got no home."" Vincent then convinces Woody to help him complete the drug deal and promises to take him to North Carolina one day.
The two go to the lake to meet up with Cofield. Although they hope to meet next with a drug dealer named Enoch, Cofield believes it's too risky. Woody comes up with a plan to reduce the risk. When they get to Enoch's, his henchmen surround them, but the deal goes off without any problems. The pair then go to visit Beverly (Meagan Good), Vincent's old girlfriend, now with a new boyfriend and pregant with his child. Furious, Vincent beats up Beverly's boyfriend and drives off with Woody.
The pair then meet Mr. Fish and Arthur at their mansion for dinner. However, things take a turn for the worse. Vincent reveals how mad he is at Mr. Fish that the last drug deal he'd used Vincent for got Vincent locked up, and here he is again, doing another deal, one in which he wound up murdering Jamison. Pulling out his gun, Vincent hits Arthur with it to knock him out and aims it at Mr. Fish.
Mr. Fish then reveals that it was Vincent who got Woody's mother hooked on drugs. An anguished Woody pulls out a gun and aims it at Vincent. Arthur then grabs a rifle and shoots Vincent, who, still alive, shoots Arthur fatally. Woody grabs his backpack and runs outside just as Vincent kills Mr. Fish.
Woody runs into the woods with a critically wounded Vincent right behind him; Woody then sees him and tries to help him escape. Having lost too much blood, Vincent falls over and dies in Woody's arms. Woody cries just as the police arrive. Taken into custody by Detectives Holloway and Pratt (Michael K. Williams & Russell Hornsby), Woody finds himself involved in a triple homicide, but he won't be charged. As he drives Woody home, Holloway tells him he and his grandmother will be brought in for questioning at 10 a.m. the next day.
Well before 10 a.m., Woody takes a cab to the crime scene. He makes his way into the woods to a particular tree, where a flashback reveals he buried some of the drug deal money. He takes it and drives off in Vincent's car. Back at home, his grandmother walks into the kitchen, where she finds money Woody left in her Bible. As Woody drives off (presumably to North Carolina), he says in a voiceover, ""My Uncle Vincent said that there are two types of people: owners and renters. But the real question is, what will you own?"" While having another vision of himself and his mother in the woods, he begins to choke up, and the movie ends.
",upload.wikimedia.org/wikipedia/en/9/9a/LUV_film_poster.jpg,2013,https://en.wikipedia.org//wiki/LUV_(film)
