,Movie Title,Plot Summary,Cover Image,Year,Source
0,"If I Want to Whistle, I Whistle","Romanian youth Silviu (George Piștereanu) serves a four-year prison sentence. A few days before his release, his younger brother visits him and tells him that their mother has returned, who has found work in Italy and will take the younger brother there. He says that he came by bus, but Silviu walks to the fence and sees that their mother brought him with her car. Since prisoners are not allowed to be near the fence, a guard comes to take him away, but Silviu resists. The prison director is lenient and does not press charges, so that his stay in prison is not extended.
With a mobile phone another prisoner possesses he phones his mother and urges her to visit him. She does, and tells him he can come to Italy too, after his release. He hates her for abandoning her children in the past, each time she found a new lover, and blames her for being a prostitute, and says he does not want to come to her in Italy.
He makes acquaintance with young social worker and psychology student Ana (Ada Condeescu), who asks him to fill out a questionnaire. On the one hand he likes her, on the other hand he threatens to kill her with a piece of broken glass, and demands that his mother comes. Toward his mother he threatens to kill not only the girl but also himself, and makes her swear she will not take the brother to Italy.
Subsequently, threatening again toward the guards and police to  kill her, he forces his way out of prison with her, to have a coffee together in a cafetaria. After that he walks out alone and surrenders.
",upload.wikimedia.org/wikipedia/en/thumb/3/30/If_I_Want_to_Whistle%2C_I_Whistle.jpg/220px-If_I_Want_to_Whistle%2C_I_Whistle.jpg,2011,"https://en.wikipedia.org//wiki/If_I_Want_to_Whistle,_I_Whistle"
1,Phil Ochs: There but for Fortune,,upload.wikimedia.org/wikipedia/en/thumb/5/50/Ochs-ThereButForFortune.jpg/220px-Ochs-ThereButForFortune.jpg,2011,https://en.wikipedia.org//wiki/Phil_Ochs:_There_but_for_Fortune
2,Season of the Witch (2011 film),"In 13th century Villach, three women are accused by a priest of witchcraft, and are first hanged before being drowned. The priest performs a ritual on the three women using a book inscribed from the Key of Solomon so they can never return to life, but one of the women takes on a demonic appearance, sets the book on fire, and hangs the priest.
In the 14th century, German Teutonic Knights Sir Behmen von Bleibruck and Sir Felson join the Smyrniote crusades. After witnessing a civilian massacre during the capture of Smyrna, the two abandon their order and return to Austria.
Traveling through Styria, Behmen and Felson encounter people infected with the Black Death. Trying to conceal their identities as deserters, Behmen's sword crest exposes their identities and are arrested. They are taken to Cardinal D'Ambroise, who is near death from the plague. The Cardinal asks the knights to escort an alleged witch, suspected of causing the pestilence, to a remote monastery, where monks can perform a sacred ritual to cancel her powers and stop the plague. Behmen refuses, so D'Ambroise imprisons him and Felson where they meet the alleged witch, Anna.
Both knights agree under the condition that she be given a fair trial and the charges of desertion against them be dropped. The Cardinal agrees, and they are accompanied by the priest Debelzaq; the altar boy, Kay von Wollenbart; Johann, the captain of the Cardinal's Guard; and Hagamar, a well-traveled swindler, who will serve as their guide in return for his pardon. Anna shows hatred towards Debelzaq, while forming a connection with Behmen.
The group camp for the night, and when Johann decides to give up the mission and to convince the others to do the same, Anna attacks him and grabs his key to her cage and escapes. The search for her leads the group to a mass grave, where Johann begins having visions of his dead daughter calling to him until he accidentally impales himself on Kay's drawn sword. When Anna is recaptured, she explains that she only ran away for fear of Debelzaq. They cross an old, crumbling suspension bridge, where Anna saves Kay from falling, grabbing him with unnatural strength. The group enters the dark forest where Hagamar attempts to kill Anna, only to be stopped by the others. Anna appears to summon packs of wolves, which chase the group and kill Hagamar. An enraged Behmen tries to kill her but is stopped by Debelzaq and Felson, who point to their destination on a nearby summit.
At the monastery, the men discover that all the monks have succumbed to the plague. They locate the ancient Solomon book filled with the holy rituals used to defeat evil. Debelzaq begins speaking the ritual used on witches, just as Anna, in a demonic voice, begins recounting Behmen's horror of Crusader cruelties. Realizing that she is not a witch, but has been possessed by a demon, he frantically performs an exorcism. The demon possessing Anna melts the cage's metal and escapes, while fighting off the knights. When Debelzaq throws a container of holy water on it, the demon flies away.
As the men search for it, they realize it is not trying to escape, but to destroy the book so that nothing can kill it. They find a room where the monks were making copies for others to use. The demon destroys the copies and possesses the dead monks to use as weapons. The three men fight the monks' possessed corpses, as Debelzaq continues the exorcism ritual. The demon snaps Debelzaq's neck and incinerates Felson. As Kay continues the ritual, and weakening it, Behmen fights the demon and is mortally wounded. Kay finishes the exorcism ritual, and the demon is consumed by holy fire. Behmen asks Kay to keep Anna safe just before he dies. After their fallen friends are buried, Anna asks Kay to tell her about the men who saved her. They both leave the monastery, with the Book of Solomon safely in Kay's possession.
",upload.wikimedia.org/wikipedia/en/thumb/b/b0/Season_of_the_Witch.jpg/220px-Season_of_the_Witch.jpg,2011,https://en.wikipedia.org//wiki/Season_of_the_Witch_(2011_film)
3,The Time That Remains,,upload.wikimedia.org/wikipedia/en/thumb/f/f7/The_Time_That_Remains_VideoCover.jpeg/220px-The_Time_That_Remains_VideoCover.jpeg,2011,https://en.wikipedia.org//wiki/The_Time_That_Remains
4,Barney's Version (film),"Barney Panofsky is living with his best friend Boogie in Rome. He marries the mentally disturbed and unfaithful Clara Charnofsky after she tells him she is pregnant with his child. He finds out the child — delivered stillborn — is not his, and he demands they separate. She dies by suicide, and a devastated Barney decides to return home to Montreal.
Barney soon meets the woman who becomes his second wife, the daughter of a wealthy Jewish family. At their lavish wedding, Barney meets Miriam Grant and immediately falls in love. He tells her his feelings for her that night, but she rejects him.
Despite his marriage, Barney sends flowers and gifts to Miriam. He later picks up Boogie, who comes to detox for a few days at Barney's lake house. He walks in on Boogie in bed with his wife. Initially overjoyed that he has an excuse to divorce her and pursue Miriam, he later questions Boogie's integrity. The drunk men argue, and Barney shoots two bullets from his gun to dissuade Boogie from snorkling, one into the air, before he trips and passes out on the dock, and Boogie falls backwards into the lake.
When Barney awakens, Boogie is missing. A detective tries to beat a confession out of him until his father, Izzy, intervenes. Barney continues to believe that Boogie ran away, and holds out hope that he will reappear.
With his divorce final, Barney asks Miriam on a date. He travels to New York City to meet her and finally begin a relationship. They marry and have two children, and Barney gets a job producing a television series. Izzy dies in a brothel, causing Barney to laugh and cry and call his father a ""King"". Barney and Miriam live happily until, on another vacation to the lake house, Barney meets Blair, who works in radio, Miriam's old line of work. There is an immediate platonic connection between Blair and Miriam, much to Barney's noticeable consternation.
After Barney and Miriam's son, Michael, leaves home, Miriam informs Barney of her intention to return to work. He attempts to dissuade her, but she persists and secures employment, thanks to support from Blair. Miriam begins work at a radio station, but Barney misses her first on-air interview — because he ""was drunk and watching the hockey game, like has happened a thousand times before"" — and is rude and dismissive to Miriam's colleagues.
Miriam remains steadfastly faithful to him, but eventually, his picaresque behavior results in her taking a weeklong visit to Michael's place in New York. While she is absent, Barney gets drunk at a bar and goes to bed with a former actress on his show. He tells Miriam about his infidelity, and they divorce. She soon marries Blair.
Barney, who has been displaying small signs of a deteriorating memory (forgetting where he left his car on two occasions), begins to show signs of an acute but unspecified memory loss. After Boogie's body is discovered near the lake house, dead from an apparent sky diving accident, Miriam meets Barney for lunch and offers to help as a friend.
When Miriam returns from the bathroom, Barney has paid for the meal but forgotten his wallet. She follows him, and, by the time she catches up to him, he has forgotten that they were divorced. He speaks to her as if it were years earlier, assuming that they're still married and that their children are quite young.
Barney's condition worsens until his death. While his children are helping to settle some of his affairs at the lake house, they observe a ""water bomber"" plane scoop up water from the lake and dump it on a fire on the mountainside, showing the children what could have happened to Boogie, referencing an urban myth.[6] The final scene shows Miriam visiting Barney's grave, leaving roses at a tombstone bearing both of their names.
",upload.wikimedia.org/wikipedia/en/thumb/6/61/Barneys_version.jpg/220px-Barneys_version.jpg,2011,https://en.wikipedia.org//wiki/Barney%27s_Version_(film)
5,The Dilemma,"Ronny and Nick are best friends and partners in a small auto design firm in Chicago. Ronny is in a long-term relationship with his girlfriend Beth while Nick is married to Geneva. The two have recently been given an opportunity to pitch an eco friendly car to Dodge.
While at a botanical gardens planning a way to propose marriage to Beth, Ronny sees Geneva kissing a man named Zip. He comes home upset, but lies to Beth about the reason, causing her to worry that the stress of work has caused a recurrence of Ronny's gambling addiction.
Ronny makes up his mind to inform Nick about Geneva's infidelity, but puts it off after Nick expresses stress about their work. He meets with Geneva during a Blackhawks game, who promises that the affair is over and that she will tell Nick as soon as the big project is finished. Ronny subsequently discovers her and Zip continuing their relationship. Geneva then threatens to accuse Ronny of hitting on her and tell Nick about a fling they had had back in college.
When Ronny follows Geneva to Zip's house, he photographs the two of them together, but he is trapped on the patio by a group of skateboarders and is unable to escape. Once Geneva leaves, Ronny is caught by Zip and the two engage in a physical confrontation. In spite of this, Ronny eventually makes it to Beth's parents' 40th wedding anniversary party.
Ronny's increasingly erratic behavior leads his friends to think that he has begun gambling again. They hold an intervention for him but Ronny explains the truth behind his actions and Geneva admits to the affair and Ronny admits to the fling with Geneva. While Nick is upset about both, he eventually forgives Ronny and separates from Geneva for her affair with Zip. Later, Nick and Ronny have their design accepted by Dodge; and Ronny proposes to Beth.
",upload.wikimedia.org/wikipedia/en/thumb/c/ce/The_Dilemma_Poster.jpg/220px-The_Dilemma_Poster.jpg,2011,https://en.wikipedia.org//wiki/The_Dilemma
6,The Green Hornet (2011 film),"When James Reid, publisher of the Daily Sentinel, dies, his estranged son Britt takes over the newspaper and fires most of the staff. Britt later rehires Kato, a mechanic skilled in martial arts, as his assistant and the two become friends. Britt convinces Kato they should become crime-fighters. Kato develops an Imperial car, outfitted with several gadgets and weapons, which they call the ""Black Beauty"". Britt plans to capture Benjamin Chudnofsky, a Russian mobster who intends to unite the crime families of Los Angeles under his command. To get Chudnofsky's attention, Britt uses the Daily Sentinel to publish articles about his alter ego, dubbed ""The Green Hornet"".
Britt and Kato blow up several of Chudnofsky's meth labs, leaving calling cards behind. District Attorney Frank Scanlon frets over public perception that he cannot stop the Hornet. Britt asks his researcher Lenore out, but she invites Kato instead, making Britt jealous. Kato learns from her that mobsters often offer a peace summit to rivals in order to get close enough to kill them; Britt then tells Kato that Chudnofsky has offered them such a meeting. Kato tries dissuading him, but Britt ignores him. Once there, Chudnofsky tries to kill them, but Kato manages to save them and escape. Upon returning to the mansion, Britt and Kato start arguing. In a fit of rage, Britt fires both Kato and Lenore.
Britt discovers that Scanlon is corrupt and an ally of Chudnofsky. Kato arrives, with Chudnofsky and some of his men outside waiting for the ""Hornet"" to kill Britt. After Britt apologizes to Kato, he accepts and saves him. Chudnofsky and his men storm the restaurant and attempt to murder the duo who escape in another Black Beauty. Chudnofsky, Scanlon, and their men chase Britt and Kato throughout L.A., ending in a fight at the Daily Sentinel office. Kato and the Green Hornet end up victorious.
Britt and Kato hide out at Lenore's house, where she learns their alter egos. The next morning, Britt promotes Axford to chief editor and pretends to get shot by Kato posing as the Green Hornet, solidifying the ""Green Hornet"" as a vigilante and allowing Britt to get treated in a hospital.
",upload.wikimedia.org/wikipedia/en/thumb/f/fa/The_Green_Hornet_Poster.jpg/220px-The_Green_Hornet_Poster.jpg,2011,https://en.wikipedia.org//wiki/The_Green_Hornet_(2011_film)
7,No Strings Attached (film),"After first meeting at a summer camp together with their parents, Emma Kurtzman and Adam Franklin run into each other a few times as independent people but never keep in touch. Emma is a doctor in Los Angeles, and Adam is a production assistant for a musical television show.
Soon, Adam finds out that his father Alvin, the well-known star of a former hit television comedy series, has begun a romance with his ex-girlfriend, Vanessa. Devastated, a drunken Adam calls all his female contacts to hook up. The next morning, he wakes up on Emma's couch, with her friends and colleagues teasing and telling him that he was crying and passed out naked on the couch. She leads him to her room to find his pants, and they have sex.
They have sex again at Adam's house. Before Emma leaves, they agree to engage in a ""no strings attached"" relationship, where they just have sex. Soon, Adam finds himself getting jealous of Emma's co-worker Sam, and being an emotional person, he doubles his romantic attempts towards her. She feels awkward and thus ends their arrangement, only to end up missing him. She drunkenly crashes at his place, and they sleep together again.
On Adam's birthday, his father tells him he wishes to have children with Vanessa. Disgusted, Adam walks out, and Emma defends him. He asks her for one single date on Valentine's Day, and it seems perfect till she awkwardly tells him she will not engage in an emotional relationship. He says he can't continue without progressing, so they agree to not see each other.
Six weeks later, at her sister's wedding rehearsal dinner, Emma realizes she wants to be with Adam. She calls, saying that she misses him, but he shuts her down. She drives over to his place, only to see Adam and his colleague Lucy, who she thinks is his girlfriend, going inside together. She drives away, heartbroken and without any clue on what to do.
Later that same night, Adam and Lucy are awkwardly starting to get intimate when Vanessa calls to tell him his father is in the hospital. Adam rushes to the hospital, only to see Emma there as well, as her colleague Shira had informed her.
As Emma confesses her feelings to Adam, he asks her to pursue their relationship again, and she agrees. They have breakfast together and arrive in time for her sister's wedding. Alvin makes a recovery, breaks up with Vanessa and begins a relationship with Lucy. Adam and Emma happily continue their ""strings attached"" relationship.
",upload.wikimedia.org/wikipedia/en/0/06/No_Strings_Attached_Poster.jpg,2011,https://en.wikipedia.org//wiki/No_Strings_Attached_(2011_film)
8,Open Season 3,"One spring morning several years after the events of the previous film, Boog awakens after hibernation and plans an annual guys' trip to spend time with his male best friends. Unfortunately, Elliot has distanced himself from Boog since he had started a family with Giselle. They are now the parents of three children: Gisela, Giselita, and Elvis (with Boog now being the honorary uncle). Boog is disappointed that everyone else wants to spend time with their families (especially since he does not have a mate of his own), which causes him to go on the guys trip by himself with his plush toy, Dinkleman; however, this soon leads him to a Russian traveling circus called the Maslova Family Circus. While there, Boog meets Doug, a lazy, self-centered, mean, scruffy grizzly bear who is unable to perform circus tricks and is tired of performing in the circus on the sidelines. He craves recognition as a full-fledged king of the forest, the ruler of the wildlife. Doug then tricks Boog into switching places, promising to his Argentine camelid best friend Alistair that he will come back to bring him to the forest. Doug does not keep the promise and poses as Boog to enslave the forest animals, causing Alistair to reveal his plan to Boog back in the circus. However, Boog forgives Alistair for his involvement in Doug's scam, and eventually bonds with him over their mutual feeling of being abandoned by their respective best friend.
During his time in the circus, Boog falls madly in love with Ursa, a female grizzly bear who was born in Russia and can effortlessly walk on a tightrope, juggle, and dance (which Boog finds to be ""bearvana"") and was annoyed by Doug's mean, self-centered, and lazy attitude before he left. At first, Boog has no luck convincing Ursa that he isn't Doug, causing her to be annoyed by his crush on her, so she dares Boog to prove to her that he isn't Doug by climbing up the high wire. Boog accepts and does so, but to his surprise, Ursa reveals that she knew he wasn't Doug the moment he rode the unicycle, as Doug was incapable of doing so, though it wasn't for nothing: Boog still had to be punished for juggling a dog in an earlier attempt to impress her. Ursa slowly warms up to Boog and begins to reciprocate his feelings after they learn more about each other and how different Boog is from other male grizzly bears like Doug, who tend to be mean and hate each other while Boog is polite and friendly, impressing Ursa, apart from the fact they both grew up around humans.
Meanwhile, Mr. Weenie and his friends, including a reformed Fifi and a newcomer named Nate, spot Boog on a TV commercial for the circus. Believing the performances in the commercial are attempts to kill Boog, they escape and try to rescue him, only to be caught by a gas station employee. They escape again, this time using Bob and Bobbie's RV to get to the circus. Meanwhile, Giselle, Gisela, and Giselita discover that Doug is not Boog and expose him to the rest of the animals, who decide to rescue Boog under Elliot's lead before the circus travels back to Russia. There, they meet up with Mr. Weenie and the other pets and execute the plan. Although Boog is overjoyed to see his friends, he does not want to leave Ursa. Seeing how happy Boog is around Ursa, Elliot and the animals decide to let him go. Torn between his forest friends and Ursa, Boog invites her to live with them in the forest. Ursa agrees, but claims that a Russian circus without a bear is not a circus. Suddenly, Doug arrives, reunites with Alistair, and apologizes to Boog for tricking him, realizing what he had done before he escaped. Now that the circus has a bear again, Ursa accepts Boog's invitation to live with him in the forest and leaves with Boog and their friends while Doug performs with Alistair.
The next morning, Ursa begins to enjoy her new life in the forest and ultimately becomes Boog's mate and the honorary aunt of Elliot and Giselle's kids. Ursa assures Boog she is content with him spending time with his male friends. Finally, Boog, Elliot, and their male friends go on their guys' trip and sing part of Willie Nelson's ""On the Road Again."" Elsewhere, Mr. Weenie and the pets travel to Devils Tower with Bob and Bobbie as they've been currently searching for aliens, and the circus begins its long journey back to Russia. In the ending credits, Doug and Alistair reveal a slideshow of themselves enjoying their tour around the world as they make their way back home.
",upload.wikimedia.org/wikipedia/en/thumb/0/0d/Open_Season_3_promotional_poster.jpg/220px-Open_Season_3_promotional_poster.jpg,2011,https://en.wikipedia.org//wiki/Open_Season_3
9,The Mechanic (2011 film),"Hitman Arthur Bishop sneaks into the home of a Colombian cartel boss and drowns him in his own pool. Upon returning home to Louisiana, he meets with his friend and mentor Harry McKenna.
Bishop is then assigned by his employer Dean to kill Harry. Dean tells Bishop about a failed mission in South Africa, in which several assassins were killed, the details of which are known only to Dean and Harry. Reluctantly, Bishop kills Harry and makes it look like a carjacking. At Harry's funeral, Bishop encounters Harry's son Steve, whom he later stops from killing a would-be carjacker in rage.
Steve asks Bishop to train him as a hitman. So, he's instructed to take a chihuahua to a coffee shop each day at the same time, catching the attention of his would-be target, the assassin Burke. As Steve settles into a routine, Bishop takes him to observe a contract killing. Burke eventually invites Steve for drinks.
Ignoring Bishop's instruction to overdose Burke with Rohypnol, Steve goes with him to his apartment. When Burke begins to undress, he attempts to strangle the much larger man with a belt, imitating Bishop. Burke fights back, and Steve barely manages to kill him after a lengthy fight. Dean expresses disapproval of Bishop's usage of Steve, which violated the rules of contract arrangement.
Bishop's next target is cult leader Andrew Vaughn, whom he plans to inject with adrenaline to simulate a heart attack, for which the paramedics would administer a fatal dose of epinephrine. While Bishop and Steve are preparing for the hit, Vaughn's doctor arrives and administers an IV of ketamine, which would inhibit the adrenaline's effects. The two decide to suffocate Vaughn instead.
After killing Vaughn, they are discovered by the guards so they shoot their way out, then fly home separately. At the airport, Bishop finds a hitman who was supposed to be killed in the mission that Harry allegedly sold out. The hitman reveals Dean engineered the failed mission to cover up his shady dealings. Bishop realizes Dean framed Harry and was tricked into killing him.
After dispatching Dean's henchmen who ambush him, Bishop learns Steve has also been ambushed at the safehouse. Steve kills his attackers, finds his father's gun and realizes Bishop killed him. Bishop and Steve ambush and kill Dean. When they stop for gas, Steve blows up the truck with Bishop seemingly still inside.
Steve returns to Bishop's and does two things Bishop told him not to: He plays a record on the turntable and takes Bishop's 1966 Jaguar E-Type. As he drives away, Steve sees a note on the passenger seat; it reads: ""Steve, If you're reading this, you're dead. (Bishop)"" Steve gives one last laugh before the car explodes. Another explosion destroys Bishop's safehouse. Security footage at the gas station reveals that Bishop had escaped from the truck before the explosion. He gets into a spare truck and drives away.
",upload.wikimedia.org/wikipedia/en/thumb/9/90/Mechanic_poster.jpg/220px-Mechanic_poster.jpg,2011,https://en.wikipedia.org//wiki/The_Mechanic_(2011_film)
