,Movie Title,Plot Summary,Cover Image,Year,Source
0,The 355,"At a location 150 mi (240 km) south of Bogotá, Colombia, a drug lord presents criminal mastermind Elijah Clarke with a special decryption program drive that can access any digital system on Earth. Clarke double-crosses and kills him just as the authorities raid the mansion. Amid the chaos, Colombian DNI agent Luis Rojas obtains the device. CIA operative Mason ""Mace"" Brown is assigned to purchase the drive from Rojas. She heads to Paris with longtime partner Nick Fowler, who is in love with her. The deal goes south when German undercover BND agent Marie Schmidt swipes the bag holding the money. Mace chases Marie, who escapes via the subway while Nick is confronted in an alley by Clarke.
At CIA headquarters, Mace learns that Nick was found dead in the alley. Her superior, Larry Marks, gives her his blessing to retrieve the drive by any means. Mace travels to London to recruit a longtime friend, retired British MI6 operative Khadijah Adiyeme. Rojas arranges to hand the drive over to Graciela Rivera, a DNI psychologist with no field experience. Marie is pushed to go after the drive by her boss, Jonas Muller, who brings up how Marie's father was a senior BND agent whom she personally turned after discovering that he was a Russian mole.
Mace and Khadijah track Luis and Graciela to a market only for the DNI agent overseeing the handoff to turn on them and kill Luis; before dying, he gives Graciela a phone only she can open that tracks the drive. Both Mace and Marie chase the thief, who escapes. Marie takes Graciela to a safe house with Mace and Khadijah arriving. Khadijah points out they all want the drive and are better off working together. The four track the thief to Morocco, apprehending him and taking out rival mercenaries before handing the drive over to Marks. While celebrating over drinks, news breaks of planes crashing, and cities hit by massive power outages—indicating the drive is in terrorists' hands. They return to the safe house to find Marks dead. After escaping from a CIA assault squad, the women realize they have been framed for Marks' death and the theft of the device.
Under interrogation, the thief reveals that the recent incidents are all part of a ""demonstration"" for prospective buyers at an illegal black-market auction in Shanghai. The group infiltrates the auction where Mace is shocked to discover that not only is Nick alive, but is secretly Clarke's mole in the CIA. The group fails to prevent him from obtaining the device, but a mysterious Chinese woman helps them escape the auction. She identifies herself as Lin Mi Sheng and explains that the drive was used as bait to allow her agency to identify the criminals in attendance. She also tells Mace that Marks had been on Clarke's payroll, and that she took the device from Nick during their escape.
Nick is beaten by Clarke's men for bringing a decoy device. He then captures the group, revealing that Clarke has Muller, Khadijah's boyfriend Ahmed, and Graciela's family as hostages. Nick executes Lin's elderly father in front of the group, while Muller and Ahmed are executed on camera. Lin agrees to travel with Clarke and hand over the drive personally to spare Graciela's family. The other women overcome their grief to realize Lin is transmitting her location through a camera in her glasses. Arming themselves, they rescue Lin, shoot Nick, and destroy the drive before getting arrested.
Two months later, Nick, now promoted to a senior rank in the CIA for killing Clarke, returns home to find Mace and the group waiting for him after escaping from custody. Nick passes out from a drug in his drink and is told he will pay for his crimes by spending the rest of his life in a foreign prison. The women go their separate ways, but suspect they will somehow reunite to fight the corruption of their various agencies.
",upload.wikimedia.org/wikipedia/en/thumb/5/52/The_355_poster.jpeg/220px-The_355_poster.jpeg,2022,https://en.wikipedia.org//wiki/The_355
1,The Legend of La Llorona,"Andrew and Carly Candlewood, along with their son Danny, travel from California to Mexico for a much needed vacation. The getaway is not what they think when tales of missing children along with the town legend of La Llorona soon encompass their trip. La Llorona is described as an evil spirit of a distraught mother who lurks near the water's edge and strikes fear in the hearts of all who see her. The spirit begins to torment the Candlewood family and kidnaps Danny. Along with their resourceful taxi driver Jorge, the family races to save Danny. They must navigate the spirit's power along with cartel thugs that roam the countryside.
",upload.wikimedia.org/wikipedia/en/thumb/c/c7/Legend_of_la_llorona.jpg/220px-Legend_of_la_llorona.jpg,2022,https://en.wikipedia.org//wiki/The_Legend_of_La_Llorona
2,The Commando,"A DEA SWAT team, led by elite DEA agent James Baker (Michael Jai White), assault a Mexican cartel's drug lab. The bad guys are taken out in the ensuing gun fight, but Baker inadvertently kills three hostages. As a result of PTSD-induced hallucinations and nightmares, caused by the killing of the innocent, Baker gets sent home to recover.
At this time, his family makes an unexpected discovery in their house - a stash of money worth $3 million. Baker just happens to live, with his wife Lisa (Aris Mejía) and  their two teenage daughters, in the house where career criminal Johnny (Mickey Rourke) stashed his loot. The Baker family soon faces the danger and threat of freshly sprung Johnny, who quickly reunites with his old crew to retake the $3 million of stolen money he hid before his arrest. Johnny is über-badass, just before his release, he ""dealt"" with three inmates who tried to shank him right before he was freed.
Eventually, James and Lisa head off for a quiet weekend together, leaving their two daughters home alone. The youngest girl promptly organizes a house party. It is during this party that Johnny's goons stage a home invasion.
Johnny and his henchmen will do whatever it takes to retrieve the money, including kidnap Baker's daughters. Stakes are high in this head-to-head battle as Baker stops at nothing to protect his family against the money-hungry criminals. There are many confrontations, but none of them between Baker and Johnny, until the final minutes.
One of the highlights is a high schooler getting shot while taking a leak and peeing all over his killer.
",upload.wikimedia.org/wikipedia/en/thumb/a/a8/The_Commando.jpeg/220px-The_Commando.jpeg,2022,https://en.wikipedia.org//wiki/The_Commando
3,American Siege,,upload.wikimedia.org/wikipedia/en/thumb/1/16/American_Siege.jpg/220px-American_Siege.jpg,2022,https://en.wikipedia.org//wiki/American_Siege
4,Scream (2022 film),"Twenty-five years after Billy Loomis and Stu Macher's killing spree in Woodsboro,[a] high school student Tara Carpenter is home alone when she is attacked by Ghostface and left hospitalized.
In Modesto, Tara's estranged older sister Sam Carpenter is informed by Wes Hicks, one of Tara's friends, about the attack. Sam returns to Woodsboro with her boyfriend Richie Kirsch to visit Tara at the hospital, where Sam is reunited with Tara's friend group: Wes, Amber Freeman, twins Chad and Mindy Meeks-Martin, and Liv McKenzie. That night, Liv's ex-boyfriend Vince Schneider, who is Stu's nephew, is killed by Ghostface. After an encounter with Ghostface at the hospital, Sam tells Tara that she has been dealing with hallucinations of Billy, who Sam learned as a teenager was her biological father. Sam's true parentage resulted in their parents' separation and this is why Sam became estranged from Tara.
Sam and Richie visit Dewey Riley, who is divorced from Gale Weathers. They ask for his help in stopping the killer, and he contacts Gale and Sidney Prescott, warning them about the return of Ghostface. Dewey joins them at Mindy and Chad's home and is reunited with the twins' mother Martha, Randy Meeks' sister. Mindy deduces that the killer is making a ""requel"", using Tara and her friends as the new generation and using Sam's connection to Billy as a way to weave the legacy characters. Ghostface then murders Wes and his mother, Sheriff Judy Hicks, at their home. Dewey reunites with Gale, who has arrived in town to cover the story. At the hospital, Tara and Richie are attacked by Ghostface, but are saved by an arriving Dewey and Sam. Sam, Tara and Richie escape, but Dewey is killed when he attempts to finish off Ghostface.
Sidney arrives in town after learning of Dewey's death and meets both Gale and Sam at the hospital. Sidney asks Sam to help stop the killer, but Sam declines, choosing to leave town with Richie and Tara. Sidney and Gale follow the trio to Amber's, which is revealed to be Stu's former home where the original Woodsboro massacre took place. While a party is in progress to honor Wes' memory, Chad and Mindy are both attacked by Ghostface. As the friend group convenes, Amber pulls out Dewey's gun and shoots Liv in the head, revealing herself as the killer. Sidney and Gale arrive, and Richie is revealed as Amber's accomplice. He stabs Sam, and he and Amber take Sam, Sidney, and Gale into the kitchen where Sidney had first faced off against Billy and Stu.
Richie and Amber reveal they are fans of the Stab film series who met online. Disappointed in the trajectory taken with the most-recent Stab 8, they decided to embark on a new killing spree to bring back the ""original cast"" and provide new-and-improved ""source material"" for a future Stab film, then frame Sam as the killer. Sam attacks Richie and Tara attacks Amber but is incapacitated; Richie goes after Sam while Sidney and Gale fight Amber together, ending with Gale breaking free and shooting Amber, who lands on a turned-on stove and is set on fire. Richie pursues Sam, who sees another hallucination of Billy, which brings her attention to Amber's abandoned knife. Embracing her paternal heritage, she uses the knife to stab Richie repeatedly and fatally slit his throat, before shooting him to ensure he is dead. A horribly burnt Amber attempts to attack the group again but is shot to death by Tara.
Tara and the Meeks twins are loaded into ambulances to be taken to the hospital, and Sam thanks Sidney and Gale for their help. Gale promises not to write a new book about the new murders and give the killers notoriety, opting to write a tribute to Dewey instead. Sam joins Tara in the ambulance and the night's events are covered in a news report.
",upload.wikimedia.org/wikipedia/en/thumb/2/24/Scream2022film.jpeg/220px-Scream2022film.jpeg,2022,https://en.wikipedia.org//wiki/Scream_(2022_film)
5,Hotel Transylvania: Transformania,"During Hotel Transylvania's 125th anniversary celebration, Dracula is planning to retire and leave the hotel to Mavis and Johnny. Mavis overhears this and tells Johnny who excitedly tells Drac his plans to renovate the hotel. Worried about Johnny ruining the hotel, Drac lies to him saying that there is a ""monster real-estate law"" which only lets monsters own the hotel and instead falsely announces the expansion of the hotel with an extra bathroom, disappointing Johnny, Mavis and the others in the process.
Van Helsing decides to help Johnny using a ray that turns humans into monsters and vice versa. After testing it on his guinea pig Gigi, he uses it on Johnny who turns into a dragon-like monster. Learning about Johnny's monster form, Drac tries to turn him back to normal, but accidentally turns himself into a human and breaks the ray's crystal. Van Helsing tells Drac and Johnny that they can still turn themselves back to normal by getting a new crystal which lies in the Cave of the Reflexión in South America, so Drac and Johnny set off to do so.
Drac's friends Frank, Wayne, Griffin and Murray end up becoming humans as well, as a result of drinking from a fountain that was contaminated by the ray. After learning about Drac and Johnny's whereabouts on the news, Mavis and Ericka confront Van Helsing, but they are attacked by Gigi, where Van Helsing discovers that the effects of the ray are unstable, as the monster transformation will keep mutating until the subject becomes a mindless beast. With this in mind, the rest of the gang head to South America to find Drac and Johnny.
While traveling through the South American jungle, Drac and Johnny begin to bond, and Drac eventually begins to confess that he lied about the monster real-estate law and the hotel's expansion, but the rest of the group finds them in the middle of the confession. Things turn sour when Drac admits his deception regarding passing over the hotel to Mavis and Johnny. This prompts an upset Johnny to believe Drac does not consider him family and to mutate further before running away.
Mavis goes to find Johnny while Drac and the rest of the gang go to the Cave of the Reflexión. Mavis finds Johnny, but the transformation has turned him very volatile. She leads him to the cave where they finally find the crystal. When Mavis tries to turn Johnny back to normal, nothing happens due to him being too frenzied. In desperation, Drac lets himself get captured by Johnny and makes a remorseful speech about how wrong he was about Johnny and how he now sees the best in him, finally acknowledging him as family. This brings Johnny back to his senses, and he is returned to normal.
With Drac and his friends turned back to normal, they return home only to find the hotel has been destroyed by Gigi. After turning Gigi back to normal, Drac decides to let Mavis and Johnny rebuild the hotel to their liking. One year later, Mavis and Johnny re-built and modernized the hotel, which Drac comes to enjoy.
",upload.wikimedia.org/wikipedia/en/8/8b/Hotel_Transylvania_Transformania.jpg,2022,https://en.wikipedia.org//wiki/Hotel_Transylvania:_Transformania
6,Shattered (2022 film),"Chris is delaying signing divorce papers from Jamie when he bumps into Sky during a late night shop.  He comes to her rescue by offering a ride when her taxi is cancelled.  On arriving at the motel she is staying at, she hesitates to leave saying that her roommate Lisa is a handful due to drugs and can be disruptive when not asleep. Chris suggests she could wait at his for a few hours and then he'll bring her back. After enjoying each other's company for a few hours, they make love and Sky heads to the motel in the morning where Lisa is furious.
Chris finds Sky at her workplace and walking back to his car catches someone trying to break in and an altercation follows. Due to a broken leg and cast, with Chris's  lack of mobility Sky offers to help care for him. He gives her the passcodes for his house which is powered and secured by Watchdog a security programme he wrote for his company that his wife had always came first and led to the breakdown of his marriage, even though he had sold it as an attempt to prove it wasn't.
Sky goes to the motel to pick up some things and Lisa suggests she can't move out as she knows things. Ronald their landlord fed up with excuses on their overdue rent tries to get access to their rooms and with no answer lets himself in and is horrified to find Lisa dead in the bath. He gives the police Sky's name but they find nobody of those details on file.
On hearing Chris broke his leg Jamie suggests an impromptu visit on Friday to allow their daughter Willow to cheer him up.  Chris feeling more positive and loved up finally feels able to say he'll sign the divorce papers for her to collect as well.
The next day Chris wakes up unable to find his phone but sees on the tv news that Lisa is dead. Sky arrives with food and won't discuss his phone until after they eat but during the conversation she drops that she killed Lisa and only stayed there 2 months to be able to build up his very specific schedule pattern via a telescope.  Knowing that his cleaner isn't due for a number of days, she locks all the doors via the app on his phone that she took and tasers Chris.
Waking tied to a wheelchair, Sky requests his bank passwords by drilling through his broken leg. After Sky transfers millions she stops him from attempting to escape by threatening to hurt his daughter.  Meanwhile Raymond is cleaning the rooms, spots and the telescope and spies on a neighbour doing naked yoga then pans around to Chris's house and spots Sky.
It transpires Sky was working with theft attempt man and that the broken leg was on purpose as he enters to begin removing property. Left alone in the house, Raymond breaks in but rather than immediately helping Chris he blackmails for a reward and in the process of freeing him Sky returns after being alerted on the app. As she chases Raymond through the house and kills him with a samurai sword, Chris frees the rest of his bonds and escapes on a snowbike but is catapulted off after hitting a rock. Being picked up  by a driver he finally thinks he's free until he realises he's being driven back to his house to a blood-soaked Sky.
The driver is her step-father Sebastian and they started a relationship after Sky's Mother abruptly died. She tells Chris that it's a shame he was a con as he's the better lover and Chris says she could have had it all if she hadn't turned out to be a psychopath.  The pair want millions in bonds that need face to face access at a bank and cut-off Chris's thumb so that Sebastian can pretend to be Chris by using a sling with the hidden digit. Before they leave, Jamie and Willow arrive unexpectedly and get locked into a room with Chris. Realising Willow is small enough to access a vent to get them out she crawls out.  Once alone, Chris says to Jamie what the thieves are after and Jamie announces the bonds aren't in that safebox as they are now in her private box which means they'll be back soon.
Willow uses the passcode to get into the house just before Sky and Seb arrive back. Chris and Seb fight but Sky suddenly chooses to shoot Seb in the hope her and Chris can make up.  Chris stabs Sky in the shoulder and grabs the phone and hides. He sends an SOS signal to the police whilst Sky hunts him and uses the app to access music and lights to distract her. Sky finds him and during their fight Jamie runs out to assist but also gets hurt. Cowering with Sky approaching they hear a gunshot and Sky falls to the floor.
",upload.wikimedia.org/wikipedia/en/thumb/8/86/Shattered_film.jpg/220px-Shattered_film.jpg,2022,https://en.wikipedia.org//wiki/Shattered_(2022_film)
7,The Royal Treatment (film),"Isabella, who goes by Izzy, is a hairdresser. One day, the microwave in her salon causes a fire. The assistant of the salon's landlord, Doug, asks Izzy to pay for the damage caused, So she gives the money she had saved for traveling the world.
The prince of Lavania, Prince Thomas, asks his assistant Walter to schedule a haircut. Walter mistakenly calls up Izzy's salon, telling her that she will be paid $500 for the haircut. Izzy agrees. When she meets the prince and starts cutting his hair, a housekeeper comes with tea and accidentally drops it. Izzy is upset at how badly the housekeeper is treated and leaves without finishing the Prince's haircut. She returns to the salon, where Thomas comes in to finish the haircut. Afterward, Izzy agrees to walk the prince back to the metro and the two share a fun night.
The next day Thomas, his fiancée Lauren, and her mother discuss who to hire as the makeup artists for the wedding. Walter recommends Izzy's salon. Lauren and her mother agree and Izzy and her friends travel to Lavania. They'll get $50,000 dollars as payment for the royal wedding. Another assistant, Madam Fabre, tests their makeup skills. Izzy passes but her coworkers don't so Madam Fabre trains them. Izzy goes to see the province and Thomas accompanies her. They have fun at the Uber de glares which is considered by the royals as a 'dangerous' part of town.
The next day, Thomas states to his family that he wants to do more for the locals. Izzy encourages the locals to donate to the less fortunate children by leaving items at the castle gate. Lauren tells Thomas that she wants part of their new estate to be for her work studio. Thomas finds the guard house full of donated toys for the children. He also decides to donate some royal furniture that the queen threw out. Izzy and Thomas drive the toys and some royal furniture to the orphanage.
Lauren's mother observes that Thomas and Izzy are getting too close. Lauren is not concerned, commenting that she would rather focus on her business ideas than marry someone she barely knows. When a photo of them ends up in the papers, Izzy is asked to leave. It is revealed that the reason why the King and Queen want Thomas to marry Lauren is because her family could help them get out of debt.
On the wedding day, Walter tells Thomas that he knows Thomas is in love with Izzy. Thomas tells Lauren he can't marry her. She is relieved as she also does not want to get married. Izzy returns to find that there was a major fire in the salon. When Doug visits asking for money, she tells him that she had spoken with the owner, who had expected Doug to rewire the property last year. The family makes plans to refurbish the salon but Izzy tells them she doesn't want to work at the salon anymore, instead choosing to be director of a local community center.
As Izzy gazes at the road from her house fire exit, she hears horse hooves. Prince Thomas rides to Izzy's house on horseback and confesses his feelings for her. They kiss. The movie ends with them going to get gelato on horseback.
",upload.wikimedia.org/wikipedia/en/thumb/4/42/The_Royal_Treatment.jpg/220px-The_Royal_Treatment.jpg,2022,https://en.wikipedia.org//wiki/The_Royal_Treatment_(film)
8,Redeeming Love (2022 film),"During the California Gold Rush, a beautiful young woman called Angel works as a prostitute in the fictional town of Pair-a-Dice. Despite being the object of desire for the local men, she survives through hatred and self-loathing. Meanwhile, a visiting farmer named Michael Hosea prays for God to send him a wife. Later that day, he sees Angel walking through town and falls in love at first sight.
Flashbacks reveal that Angel's real name is Sarah and that she knows only abuse from men. As a child, she overhears her father, Alex Stafford, saying that she should never have been born. Sarah learns that her father is married and her mother, Mae, is his mistress. Alex eventually cuts off support for Mae, obliging her to become a prostitute and eventually become sick and die. Distraught, Sarah rejects her mother's Catholic faith. Afterward, Mae's pimp sells an 8-year-old Sarah to a man named Duke, who renames her ""Angel"" and forces her into prostitution. One night, when Angel is a teenager, one of her customers is her father, and she knowingly has sex with him to punish him for how he treated her mother. He does not recognize her, but when he finds out the next morning, he commits suicide. This prompts Angel to escape from Duke. She arrives in California with hopes of beginning a new life but, penniless, once again becomes a prostitute at a brothel there.
In the present day, when Michael enters Angel's room and tells her he wants to marry her, she is thrown off-guard but remains aloof toward him. It is not until after she is nearly beaten to death by a brothel guard, that she agrees to marry Michael and leaves with him. He nurses her back to health at his home, despite her continued aloofness toward him. Michael continues to surprise her as he claims to love her as his wife, and refuses to have sex with her. Afraid to trust him, she runs away at her first opportunity, but Michael finds her and convinces her to come home.
As the two begin their life on the farm, Angel develops feelings for Michael but runs away again when she realizes that he wants children, as she believes herself to be sterile. She gets a ride with Michael's brother-in-law, Paul, who resents her because of her past and demands that she pay him for the ride by having sex with him. Back in Pair A Dice, Angel reluctantly returns to the brothel to get the gold she is owed, from Duchess. She finds that the brothel had been burned down by Macgowan with the Duchess, Lucky and Mei Ling inside. With no money and no place to live, she reluctantly goes back to prostitution with one of the town's bar owners. When Michael arrives to rescue her from her employers, she is relieved to return home with him. He forgives her, and their relationship begins to blossom based on honesty and affection.
As Angel falls in love with Michael, she becomes convinced that he will be happier married to someone else who can have children, leading her to leave him once more. Having learned to cook while with Michael, she is able to get a job at a cafe in the city rather than returning to prostitution. However, by chance, she encounters Duke, who has relocated to California. He compels her to return to prostitution by threatening the life of her employer. He places her on a stage in his new establishment for his patrons to view. There, in a moment of desperation, she regains the faith she lost after her mother's death and tells the audience about Duke's sexual trafficking of young girls. Duke denies the allegations and attempts to murder Angel, but an African American man, implied to be an old friend of Michael's, subdues him and the captive girls escape into the audience, resulting in Duke being lynched by an outraged mob. Afterward, Angel starts a successful mission to help rehabilitate other young prostitutes.
Three years later, Paul finally comes to find her and tells her that Michael still loves her. Angel returns home to Michael, offering her love and telling him that her real name is Sarah. They reunite and are shown to eventually have children.
",upload.wikimedia.org/wikipedia/en/thumb/6/64/Redeeming_Love_%282022_film%29.jpg/220px-Redeeming_Love_%282022_film%29.jpg,2022,https://en.wikipedia.org//wiki/Redeeming_Love_(2022_film)
9,The King's Daughter (2022 film),"Marie-Josèphe, born and raised in a convent in France, is a rebellious free spirit who often causes trouble for the Abbess. Marie-Josèphe's father, King Louis XIV, fears for his own mortality after being wounded by an assassin's bullet, but is told by Dr. Labarthe about a magical underwater creature that can grant him immortality; the procedure involves cutting out the creature's heart during an eclipse. Louis sends a group of fishermen, led by Captain Yves De La Croix, to capture the creature, a mermaid. Her mate is also caught, but Yves releases him before heading back to France.
Per the king's request, father La Chaise travels to the convent to bring Marie-Josèphe back, giving her the impression that she is traveling to play music in Versailles. Upon arriving in Versailles, Marie-Josèphe befriends a servant named Magali, but no one else knows she is the king's daughter. The following morning, Louis meets with Jean-Michel Lintillac, son of a wealthy baron who is gravely ill and ready to pass on, making Lintillac inherit a fortune and prestige. While out for a stroll with Magali, Marie-Josèphe meets Yves, and the two fall in love. She also encounters Lintillac and her father for the first time, though he still doesn't tell her about his relation to her.
The mermaid is brought into a chamber beneath the castle. Later, as Marie-Josèphe tries to practice in her room, she follows a strange noise to the mermaid's prison, where she encounters both the creature and Yves. At a grand ball the next day, Marie-Josèphe shares a dance with Louis, and later finds him outside painting a picture of a woman called Louise, telling Marie-Josèphe that she reminds him of her.
Louis appoints Lintillac with the title of Duke, and later holds a dinner in his honor. Marie-Josèphe visits the mermaid again and joins her underwater. Yves later takes Marie-Josèphe for a horse ride, but she falls and severely breaks her arm; Labarthe states that the arm will need to be amputated. Yves brings Marie-Josèphe and Magali to the mermaid, who completely heals Marie-Josèphe's arm. Marie-Josèphe assumes that Louis has brought the mermaid to France to heal the citizens, but she is told that the mermaid is for the king's purpose only.
Louis arranges for Lintillac to marry Marie-Josèphe so that they can share in Lintillac's fortune. He comes clean to Marie-Josèphe about being her father and that he wants her to marry Lintillac. She refuses and runs away crying, leaving Louis feeling remorseful.
La Chaise visits the mermaid and, realizing she is a sentient being, he confronts Labarthe and Louis. He pleads with Louis not to kill the mermaid as doing so would condemn his soul as the mermaid is clearly one of God's creations due to being a sentient being. However, both refuse to change their minds. Marie-Josèphe visits the mermaid, who shows her a telepathic vision of her capture. Meanwhile, Yves slips a picture of the procedure under Marie-Josèphe's door, alerting her to the king's true plans. She confronts Louis, telling him that she will marry Lintillac if he lets the mermaid go, but he refuses. As everyone prepares for the wedding, La Chaise and Marie-Josèphe go to the chamber where Yves is trying to get the mermaid out. They are found by Labarthe, but they fight him off to give the mermaid time to escape. Labarthe shoots Yves, who falls into the water and is taken along by the fleeing mermaid. Marie-Josèphe gets Labarthe caught in a water wheel that pulls him underwater, drowning him.
Marie-Josèphe makes it to a cliff where she has promised to rendezvous with Yves and his crew, and finds Yves healed by the mermaid. Louis and his men arrive and prepare to kill the mermaid as the eclipse approaches, but giving him the choice to save either his own life or hers, Marie-Josèphe jumps off the cliff and hits the water hard. Louis has no choice but to tell his men to stand down so that the mermaid can revive Marie-Josèphe. Louis watches Marie-Josèphe and Yves leave, and the mermaid swims home. La Chaise tells Louis he is now a great king and a great man.
In the epilogue, Marie-Josèphe and Yves sail to find the city of Atlantis so that Marie-Josèphe may reunite with the mermaid, and she takes her underwater to see the city up close.
",upload.wikimedia.org/wikipedia/en/thumb/c/ca/The_King%27s_Daughter_%282022_film%29.jpg/220px-The_King%27s_Daughter_%282022_film%29.jpg,2022,https://en.wikipedia.org//wiki/The_King%27s_Daughter_(2022_film)
