,Movie Title,Plot Summary,Cover Image,Year,Source
0,Impostor (2001 film),"The film takes place in 2079. Forty-five years earlier, Earth was attacked by a hostile and implacable alien civilization from Alpha Centauri. Force field domes are put in place to protect cities, and a totalitarian global military government is established to effect the war and the survival of humans. The Centaurians have never been physically seen.
The film follows Spencer Olham (Gary Sinise), a designer of top-secret government weapons. One day while on his way to work, he is arrested by Major Hathaway (Vincent D'Onofrio) of the Earth Security Administration (ESA), being identified as a replicant created by the aliens. The ESA intercepted an alien transmission which cryptanalysts decoded as programming Olham's target to be the Chancellor, whom he was scheduled to meet. Such replicants are perfect biological copies of existing humans, complete with transplanted memories, and do not know they are replicants. Each has a powerful ""U-bomb"" in their chest in the exact design of a human heart, which can only be detected by dissection or a high-tech medical scan, since it only arms itself and detonates when it gets in close proximity to its target. Detection via the special scan works by comparing against a previous scan, if there was one.
Major Hathaway begins interrogating Olham. As Hathaway is about to drill out Olham's chest to find the bomb, Olham breaks loose and escapes, accidentally killing his friend Nelson (Tony Shalhoub) in the process. With the help of underground stalker Cale (Mekhi Phifer), Olham avoids capture and sneaks into the hospital where his wife Maya (Madeleine Stowe) is an administrator to get the high-tech scan redone and prove he's not a replicant. But the scan is interrupted by security forces before it can deliver the answer.
That evening, after fleeing from the city, Olham and Maya are eventually captured by Hathaway's troops in a forest near an alien crash site, close to the spot where they spent a romantic weekend just a week or so before Olham's arrest. Inside the ship they discover the corpse of the real Maya, and Hathaway shoots and kills the replicant before she can detonate. Hathaway thinks he has killed the true impostor, but as his men move debris away from the Centauri ship, the real Spencer Olham's body is revealed. At that moment, Olham realizes aloud that both Maya and himself really are alien replicants, and the secondary trigger (his awareness of what he truly is) detonates his U-bomb, destroying himself, Hathaway, his troops, and everything else in a wide area in a fiery nuclear explosion.
In the final scene, the news announces that Hathaway and the Olhams were killed in an alien enemy attack, implying that the government covered up or are unaware of the truth. Cale wonders if he ever really knew Olham's true identity.
",upload.wikimedia.org/wikipedia/en/thumb/f/f7/Impostor_%282002_movie_poster%29.jpg/220px-Impostor_%282002_movie_poster%29.jpg,2002,https://en.wikipedia.org//wiki/Impostor_(2001_film)
1,Orange County (film),"Teen Shaun Brumder is intelligent, but little interested in his education, leading a carefree SoCal lifestyle of surfing in affluent Orange County, California, drinking, and partying. His best friend Lonny is killed in a surfing accident, leading Shaun to rethink his life. Finding a novel on the beach by Marcus Skinner, it inspires him to become a writer. Upon learning that Skinner is an English professor at Stanford University, Shaun makes it his goal to attend Stanford and study under him.
Shaun dramatically improves himself academically, obtaining high grades and SAT scores and becoming president of his graduating class. Following the advice of his guidance counselor, Ms. Cobb, Shaun applies only to Stanford. This backfires when he is rejected as Ms. Cobb mixed up his transcript with that of another student.
Reaching out to his wealthy father Bud, who left his family for a much younger woman, Shaun pleads with him to donate to Stanford to increase his chances of acceptance. Disapproving of his son’s dream to become a writer, Bud refuses. Shaun's girlfriend Ashley convinces her friend Tanya to get Shaun an interview at his home by Tanya's grandfather, a Stanford board member. Unfortunately, the antics of Shaun's dysfunctional family members (his alcoholic, emotionally fragile mother Cindy and his dim-witted stoner brother Lance), cause Shaun's interviewers to storm out in disgust.
In a last-ditch effort, Ashley and Lance convince Shaun to drive to Palo Alto and plead his case directly to Stanford Admissions Director Don Durkett. By the time they reach campus, the admissions building is closed. While Lance seduces the secretary on duty, Shaun and Ashley find Durkett's home address. There, Shaun impresses Durkett with his real transcript, but Durkett is reluctant to admit him so late in the admissions process.
After much groveling, Shaun convinces him to give it a second thought. Disaster strikes again when Ashley confuses Lance's MDMA for pain relievers, offering Durkett the pills for his headache, getting him high. Shaun, Ashley, and Durkett return to find the Admissions Building on fire, caused by Lance  setting a list of new students on fire and throwing it in the trash. With Lance wanted for arson, they abandon Durkett and flee the scene.
Frustrated with Shaun's obsession, Ashley points out that his attending Stanford would likely mean the end of their relationship, and she leaves. Depressed, Shaun wanders the campus and meets a female student who invites him to a frat party. He is disappointed to learn the Stanford students are just as vapid as teenagers from Orange County.
With a more cynical view of college, Shaun runs into Professor Skinner and is invited to his office. Shaun confides that he is afraid his dreams of being a good writer are over. Skinner reminds him that many famous authors such as James Joyce and William Faulkner grew up in places that were not intellectually stimulating, and were inspired by the conflicts in their own lives. Having an epiphany, Shaun realizes his misguided intentions and apologizes to Ashley. They pick up Lance, still hiding from police, and go home.
In Orange County, Shaun's parents seek out each other to deal with Shaun's problem. They reconcile, realizing they are much happier together than with their respective new spouses, and conclude they have not been good parents to Shaun. To make amends, Bud donates enough money to Stanford for the construction of a new Admissions Building, which secures Shaun's acceptance.
Initially ecstatic, Shaun remembers what Ashley and Professor Skinner said, and decides to stay in Orange County with Ashley and his family, as they are the true inspiration for his writing. Shaun leaves a copy of Skinner's book at the beach for someone else to find, then surfs with his friends for the first time since Lonny's death.
",upload.wikimedia.org/wikipedia/en/thumb/7/78/Orange_county_poster.jpg/220px-Orange_county_poster.jpg,2002,https://en.wikipedia.org//wiki/Orange_County_(film)
2,Snow Dogs,"Dr. Theodore ""Ted"" Brooks (Gooding) is a celebrity dentist in Miami, Florida. Every city bus carries an advertisement for his dental practice ""Hot Smile"" with his picture. One day, Ted receives a letter from Alaska, naming him as the only heir of Lucy Watkins, a resident of the backwoods village of Tolketna. Ted's mother Amelia (Nichelle Nichols) reveals that he was adopted; Lucy was his biological mother.
Ted travels to Tolketna to claim his inheritance from Lucy: seven Siberian Huskies named Diesel, Mack, Sniff, Yodel, Scooper, Duchess and Demon, and a Border Collie named Nana. Completely out of his element, Ted is confounded by blizzards, thin ice, foxes, skunks, grizzly bears, an intimidating, crusty old mountain man named James ""Thunder Jack"" Johnson (Coburn), and the aggressive, defiant lead dog, Demon. All of this happens with the buzzing excitement of the Arctic Challenge Sled Dog Race, which is only two weeks away.
Ted tries to find out why he was placed for adoption, and who was his biological father. He meets bar owner Barb (Joanna Bacalso), a close friend of Lucy. Barb helps Ted to deal with the dogs and teaches him how to drive a sled, and the two fall in love. Ted has several encounters with Thunder Jack, who tries to buy the dogs, especially Demon. Barb reveals to Ted that Thunder Jack is his biological father. Ted confronts Jack, who initially denies the claims.
When Ted loses consciousness while practicing sledding and being chased by a bear, Jack rescues him and takes him to a cave. Jack offers to reveal the truth in exchange for the dogs; Ted agrees. Jack claims that he and Lucy hid from a storm in the same cave during an Arctic Challenge, and it was then that Ted was conceived. When Jack woke up, Lucy was gone. He looked for her but never found her.
Ted lets Jack have the dogs and returns to Miami. Jack adds Demon as lead dog of his team for the Arctic Challenge. When the race begins, Jack decides to press on in the middle of a fierce storm.
In Miami, Ted recounts his experiences to his mother, who accidentally breaks a frame holding a picture of Lucy and Demon. Inside of the frame is a snapshot of Lucy and Jack with a baby. Ted is infuriated that Jack lied to him, and rushes back to Alaska. He learns that Jack has gone missing and the weather is too bad for searching. Ted decides to search for Jack himself, taking Lucy's dogs with Nana as lead. A few hours later, Amelia arrives and meets Barb. She learns that Ted is out on the trail, searching for Jack. The ""Arctic Flame"" is burning over the finish line, until the last musher arrives.
Ted eventually locates Jack in the old cave. Jack admits he and Lucy had been together at the hospital when Ted was born, and that he loved her very much; but that he and Lucy had agreed then that neither one of them were ready to be parents. Ted also discovers that Demon's bad temper is due to a rotten tooth. He pulls the tooth, and Demon becomes a much friendlier dog. During the journey back to Tolketna, the sled nearly goes over a cliff into a river, but the dogs pull themselves back up. Ted finally brings Thunder Jack across the finish line. Ted introduces Jack to Amelia, and he and Jack decide to share the ""Arctic Flame"" trophy, which is given to whoever comes in last.
Some time later, Ted has moved his dental practice to Tolketna. He and Barb have married, and Barb is now his receptionist and pregnant, while Nana and Demon have four puppies. Back in Miami, Ted's cousin Rupert (Sisqó), also a dentist, becomes the new celebrity dentist, now with his own face on every city bus.
",upload.wikimedia.org/wikipedia/en/thumb/c/cc/Snow_dogs.jpg/220px-Snow_dogs.jpg,2002,https://en.wikipedia.org//wiki/Snow_Dogs
3,State Property (film),,upload.wikimedia.org/wikipedia/en/a/a2/State_Property_poster.jpg,2002,https://en.wikipedia.org//wiki/State_Property_(film)
4,The Count of Monte Cristo (2002 film),"In 1815, Edmond Dantès, second mate of a French merchant vessel, and his friend Fernand Mondego, a representative of the shipping company, seek medical help on Elba for their ailing captain. Napoleon Bonaparte is in exile on the island. Having kept his guardians from killing the pair, Bonaparte privately requests that Edmond deliver a letter to the mainland in exchange for his physician's services. Edmond is sworn to secrecy, but Fernand witnesses the exchange. In Marseille, the company owner, Morrell, commends Edmond for his bravery, promoting him to captain over first mate Danglars, who had given Edmond explicit orders not to land at Elba. Edmond thereafter states his intention to marry his girlfriend, Mercédès, whom Fernand lusts after.
Envious of Edmond’s good fortune, Fernand and Danglars inform on Edmond regarding Bonaparte's letter, which reveals information that could be used to aid Bonaparte's escape from Elba. Villefort, the city's chief magistrate, has Edmond arrested, but initially prepares to exonerate him until he learns the letter is addressed to his own father, Monsieur Clarion, a Bonapartist. He burns the letter and orders Edmond imprisoned in the Château d'If. Edmond escapes from Villefort and goes to Fernand for help, but Fernand instead turns him over to the pursuing gendarmes. Edmond is consigned to the island prison and its sadistic warden, Armand Dorleac. In exchange for persuading Mercédès that Edmond has been executed for treason and that she should take comfort in Fernand, Villefort has Fernand assassinate his father.
Six years later, Edmond is startled in his cell by an eruption in the ground revealing another prisoner, Abbé Faria, who has been imprisoned for 11 years after refusing to tell Bonaparte the whereabouts of the treasure of the Spada family. Faria has been digging an escape tunnel, but upon seeing that he is in Edmond's cell, he realizes he dug in the wrong direction. In exchange for Edmond's help digging a new tunnel, Faria educates him in a wide array of academic and martial disciplines. Faria is fatally injured in a tunnel cave-in, but before dying he gives Edmond a map to the treasure and implores him to use it only for good. Edmond escapes the prison by taking Faria's place in the disposal of his corpse, and is thrown into the sea, pulling Dorleac along with him and drowning him.
Wading ashore, Edmond encounters a band of pirates preparing to execute one of their own, Jacopo. Their leader, Luigi Vampa, decides justice and entertainment would be better served by pitting Edmond against Jacopo in a knife fight. Edmond wins but spares Jacopo, who swears himself to Edmond for life. They both work with the pirates until they arrive in Marseille. Edmond learns from Morrell, who does not recognize him, that Fernand and Danglars were complicit in his betrayal, his father committed suicide out of grief, and that Fernand and Mercédès wed shortly after Edmond was imprisoned. With Faria's map, he and Jacopo locate the treasure on the island of Montecristo. With his newfound wealth and comprehensive education, Edmond establishes himself in Parisian society as ""The Count of Monte Cristo"" with Jacopo as his manservant, and swears vengeance on those who conspired against him.
Edmond ingratiates himself to the Mondegos by staging the kidnap and rescue of their son, Albert. He lures Fernand, Villefort, and Danglars into a trap by letting slip the notion that he has located the treasure of Spada, and is shipping it through Marseille. His plans result in Danglars being caught red-handed in the act of theft, and Villefort being tricked into revealing his role in his father's death; both are arrested. Fernand is brought to financial ruin as Edmond has his gambling debts called in. Even though his appearance has changed dramatically, Edmond is recognized by Mercédès. Eventually, she softens him, and they rekindle their relationship. As Fernand prepares to flee the country, Mercédès reveals the only reason she married him was that she was pregnant with Albert, who is actually Edmond's son.
Edmond ambushes Fernand in the ruins of his family's country estate, having led him to believe that the treasure of Spada would be waiting for him. Albert intervenes when Edmond attempts to kill Fernand, but Mercédès tells him of his true parentage. Fernand attempts to flee, but changes his mind upon realizing he has nowhere to go, and challenges Edmond to a fight to the death; Edmond prevails.
Edmond purchases Château d'If, intending to raze it, but instead leaves it standing as he swears to Faria to use his vast resources for good and departs with his new family.
",upload.wikimedia.org/wikipedia/en/thumb/b/bb/The_Count_of_Monte_Cristo_film.jpg/220px-The_Count_of_Monte_Cristo_film.jpg,2002,https://en.wikipedia.org//wiki/The_Count_of_Monte_Cristo_(2002_film)
5,Kung Pow! Enter the Fist,"A man, called The Chosen One by the narrator, wanders from town to town to search for the man who killed his family and tried to kill him when he was a baby. In one town, he meets Master Tang, a very ill and slightly deranged sifu, and asks Tang to help him improve his already impressive martial arts ability. Master Tang is skeptical at first, but after seeing The Chosen One's mark (his sentient tongue, which he names Tonguey), he allows him to train at his dojo. The Chosen One is introduced to two other students: Wimp Lo, a young man who was deliberately trained incorrectly as a joke, and Ling, a young woman who has romantic feelings for The Chosen One.
While training, The Chosen One shows cartoon-like feats of strength, and Wimp Lo deems him an enemy out of jealousy. Upon learning that Master Pain, the man who killed his parents, has just arrived in town, The Chosen One prepares to confront him. Master Pain draws a crowd and demonstrates his skills. He lets his henchmen hit him repeatedly with Bō staffs all over his body and groin, then subdues them all in one move. Impressed by Master Pain's skills, the town's mayor hires him, and Master Pain randomly changes his name to Betty. The Chosen One attempts to train himself by letting people hit him with bō staffs, but is knocked out after being hit. When he wakes up, a mysterious one-breasted woman named Whoa warns him not to rush to fight Betty. After flirtily fighting The Chosen One, Whoa flies off into the sky.
Ignoring Whoa's advice, The Chosen One sets off to find Betty. He comes across one of Betty's evil companions: Moo Nieu, a Holstein cow gifted in karate, with a large udder that can squirt milk as a weapon. The Chosen One eventually incapacitates Moo Nieu by milking her until her udder is empty. He sees Betty at a waterfall and confronts him. Master Doe, Ling's Father, shows up and tries to stop the unprepared Chosen One, and is wounded by Betty. The Chosen One takes Master Doe to Master Tang; it turns out they are old friends. However, as Tang massages Doe's wound, it does not close and Doe dies that night. Out of depression, Ling confesses her feelings for The Chosen One.
Confused, The Chosen One journeys out to a field and consults the heavens for confidence. Suddenly Mu-Shu Fasa, a lion, appears in the sky and dispenses advice in a scene parodying a portion of The Lion King. He returns to town and finds that Betty's hostility has expanded to the entire town, and they are killing anyone who may be his allies. He finds Wimp Lo, Ling, Master Tang and even his dog heavily maimed. However, except for Lo, they all survive. After taking Ling and his dog to safety, The Chosen One begins training himself. Discovering Betty's weak points are the pyramid spikes embedded in his chest, The Chosen One makes wooden dummies, embeds similar spikes onto their chests and attempts to pluck them out with his bare hands. His hands are battered and he is exhausted, but after Ling treats his wounds and gives an inspiring speech, he finds himself rejuvenated and successfully pulls off the attack.
Meanwhile, Betty is called by the mysterious Evil Council and learns that The Chosen One is alive. The Chosen One confronts Betty at the temple. They fight evenly, until the Evil Council shows up revealing themselves to be French aliens, and gives Betty supernatural powers. Betty viciously beats up The Chosen One, who, in a semi-unconscious state, sees visions of Whoa and Mu-Shu Fasa giving him advice. Mu-Shu instructs him to open his mouth. As soon as he does, Tonguey flies out and attacks and destroys the mother ship, causing the entire Evil Council armada to panic and retreat, leaving Betty vulnerable. The Chosen One eventually rips the pyramid spikes out of Betty's chest, killing him. As The Chosen One returns home with Ling, his tribulations are far from over, as presented in a trailer for a sequel, Kung Pow 2: Tongue of Fury, that immediately follows the final scene.
In a post-credits scene, Master Tang, who has been left behind, asks someone to help him from a hungry golden eagle eating his leg.
",upload.wikimedia.org/wikipedia/en/thumb/5/54/Kungpow.jpg/220px-Kungpow.jpg,2002,https://en.wikipedia.org//wiki/Kung_Pow!_Enter_the_Fist
6,The Mothman Prophecies (film),"Washington Post columnist John Klein and his wife Mary are involved in a car accident when Mary swerves to avoid a huge, flying, black figure that only she witnesses. John survives the crash unscathed, but Mary is hospitalized. There she is diagnosed with an unrelated brain tumor and dies shortly thereafter. John discovers her sketchbook of terrifying drawings of a ""mothlike"" creature with red eyes she drew over and over while hospitalized.
Two years later, driving in the middle of the night to Richmond, Virginia from Washington, D.C., his car breaks down, and he walks to a nearby house to get help. The owner, Gordon Smallwood, reacts violently to John's appearance and holds him at gunpoint. Local sheriff Connie Mills defuses the situation while Gordon explains that this is the third consecutive night John has knocked on his door at 2:30 AM asking to use the phone. Connie and John try to make sense of these events. John checks in at a local motel and discovers he is in Point Pleasant, West Virginia, hundreds of miles off his route and having travelled the distance impossibly fast. He ponders how he ended up so far from his original destination.
Connie discloses to John that many strange things have been occurring in the past few weeks and that people have reported seeing a large winged creature like a giant moth with red eyes, with some witnesses making drawings of the creature that match Mary's. She also tells him about a strange dream she had, in which the words ""Wake up, Number 37"" were spoken to her as she drifts in open water. During a conversation with Gordon, he reveals to John that he has heard voices coming from his sink telling him that, in Denver, ""99 will die."" While discussing the day's events at a local diner, John notices that the news is showing the story of an airplane crash in Denver that killed all 99 passengers and crew aboard.
The next night Gordon frantically explains that the voices in his head emanate from a being named Indrid Cold. Later on, Gordon calls John and says that he is standing next to Indrid Cold. While John keeps Cold on the line, Connie checks on Gordon. Cold gives John details about his life that only he knows and John tests Cold with questions that only someone in the same room could answer correctly, which Cold does. John is convinced that Cold is a supernatural being.
This particular event escalates a string of supernatural calls to John's motel room from Cold. One tells him that there will be a great tragedy on the Ohio River. Later, John receives a cryptic call from Gordon and rushes to his home to check on him. He finds Gordon outside, dead from exposure, though the police estimate that he died hours before he called John.
John becomes obsessed with the local ""Mothman"" legend as some of the messages and apparitions imitate Mary, and he arranges to meet an expert on the subject, Alexander Leek. Leek explains its enigmatic nature and discourages John from becoming further involved, warning him that attempting to prevent predicted events is futile. However, when John learns the governor plans to tour a chemical plant located on the Ohio River the following day, he becomes convinced the tragedy will occur there. Connie and the governor ignore his warnings, and nothing happens during the tour.
Soon after, John receives a mysterious letter that instructs him to await a call from his deceased wife Mary back in Georgetown on Christmas Eve at noon. He returns home to wait for her call. On Christmas Eve, Connie calls John to convince him to ignore the phone call from ""Mary,"" return to Point Pleasant, and join her and her family for Christmas Eve dinner. She says he shouldn't be alone on that night as it is ""no way to be,"" then ends the call to allow John to make a decision. Though anguished, John realizes his obsession is isolating him, and decides to return to Point Pleasant to spend the holiday with Connie.
As John reaches the Silver Bridge, malfunctioning traffic lights cause traffic congestion on the bridge. Hearing the bolts and supports of the bridge strain, John realizes that the prophesied tragedy on the Ohio River was about the bridge, not the power plant. The bridge comes apart, and, as it collapses, Connie's Jeep falls into the water. John jumps in after her and pulls her from the river to safety. As the two sit in the back of an ambulance they are informed that 36 people have been killed. That makes Connie the ""number 37"" from her dream.
The film ends with a claim that the cause of the bridge collapse was never fully determined, and that although Mothman has been sighted in other parts of the world, it was never seen again in Point Pleasant.
",upload.wikimedia.org/wikipedia/en/thumb/4/44/Mothman_prophecies_poster.jpg/220px-Mothman_prophecies_poster.jpg,2002,https://en.wikipedia.org//wiki/The_Mothman_Prophecies_(film)
7,Storytelling (film),"The film consists of two stories that are unrelated and have different actors, titled ""Fiction"" and ""Non-Fiction"". College and high school serve as the backdrop for these two stories about dysfunction and personal turmoil.
Vi is a graduate student dating an undergrad, Marcus, who has cerebral palsy, though he observes that she no longer seems passionate about their relationship. They are in a creative writing class taught by a well known black author, Mr. Scott. Marcus has written an amateurish story about the effect of Vi's love on his medical condition, and she encourages him to share it in the class's workshop. While other students give it tepid praise, Mr. Scott and his favorite student, Catherine, harshly dismiss it as mediocre trash. Upset, Marcus angrily blames Vi for not warning him against sharing the story, and breaks up with her, accusing her of being secretly attracted to Mr. Scott. A hurt and heartbroken Vi goes out to a bar and encounters Mr. Scott. She thanks him for being honest about Marcus's story, praises his writing, and asks if he thinks she will make a great writer; he tells her that he does not. After she flirts with him clumsily, they return to his residence, where she discovers photos of Catherine and other students naked and in various poses. Mr. Scott and Vi have rough sex. Afterwards, Vi returns to Marcus in tears and reconciles with him. Later, back in the class workshop, Vi shares a fictionalized version of her encounter with Mr. Scott. The other students are appalled by the story's content, and Catherine calmly eviscerates the piece, claiming that ""Vi"" is an arrogant, narcissistic fetishist and racist. When Marcus and Vi defend the piece as being a real experience, an unimpressed Mr. Scott informs them that when she starts writing about an experience, it becomes fiction, and that the story is nevertheless an improvement over her other works because there ""is now at least a beginning, a middle, and an end.""
Toby Oxman is a struggling would-be filmmaker attempting to make his first documentary. Though he originally intends to make a film about the experiences of teenagers post-Columbine on a wide scale, he is eventually forced to limit his scope to one dysfunctional, upper-middle-class suburban New Jersey family and their teenage son Scooby. His father, the strict and unsympathetic Marty, is frustrated with Scooby's lazy attitude and unwillingness to attend college, while his football player brother Brady worries that Scooby is secretly gay and his obnoxious youngest brother Mikey is obliviously self-obsessed. Scooby's only vague ambition is to be famous, and have a talk show on television like his idol Conan O'Brien, who appears to him in a dream sequence as Scooby allows a love-struck friend to perform oral sex on him. Scooby intentionally flunks his exams, but to his surprise, he finds that he has been accepted to Princeton University, which Marty privately reveals was because of a large donation from a family member.
Meanwhile, Mikey torments the family's overworked, underpaid, and exhausted housekeeper, Consuelo, exercising his privileged and sheltered upbringing to badger her with questions that emphasize the discrepancy between their lifestyles. She reveals that she is still poor, has no time for any personal activities due to the constant demands from the family, and that her beloved grandson has been executed after being arrested for rape and murder. The self-centered Mikey only continues ordering her around. Later, Brady suffers a serious accident during football practice and falls into a deep coma. Mikey takes advantage of Marty's vulnerability over Brady's condition to perform hypnotism on him, during which he commands himself to be Marty's new favorite son and orders Marty to fire Consuelo for petty reasons. Miraculously, the hypnosis works perfectly. Marty fires Consuelo despite her tearful pleading, much to Mikey's smug enjoyment.
After the documentary is finished and Toby refuses to let him see the completed footage, Scooby secretly attends a late-night screening, where he witnesses the audience laughing uproariously at his dim-witted portrayal. Realizing that he will never be famous, Scooby is left devastated. While he is away, a vengeful Consuelo sneaks back into the house and murders the rest of the Livingstons by poisoning the house with carbon monoxide. Scooby returns home the next morning to find emergency services wheeling his deceased family into an ambulance. Toby, back with a camera crew, runs up to Scooby to tearfully apologize for what's transpired, but an emotionless and jaded Scooby coldly tells him to not be sorry, because ""the movie's a hit.""
The original version of the film featured a third story entitled ""Autobiography"", concerning, among other things, a closeted football player. The main character has an explicit sex scene with a male partner; the entire story was cut from the final version.[4]
",upload.wikimedia.org/wikipedia/en/e/ef/Storytelling.jpg,2002,https://en.wikipedia.org//wiki/Storytelling_(film)
8,A Walk to Remember,"The popular, rebellious teenager Landon Carter is threatened with expulsion from school after he and his friends leave evidence of underage drinking on the school grounds and seriously injure another student as the result of a prank. The principal of the school gives Landon the choice of being expelled or atoning for his actions by tutoring fellow students and participating in the school play. During these functions, Landon notices Jamie Sullivan, a girl he has known since kindergarten and who has attended many of the same classes as him, and who is also the local minister's daughter. Since he's one of the in-crowd, he has seldom paid any attention to Jamie, who wears modest dresses all the time and owns only one sweater. She makes no attempt to wear make-up or otherwise improve her looks or attract attention to herself.
Landon has trouble learning his lines for the play. Jamie, who is also in the play, agrees to help him on one condition: Jamie warns Landon not to fall in love with her. Landon and Jamie begin practicing together at her house after school. They get to know each other and a spark of affection arises between them.
On the opening night of the play, Jamie astounds Landon and the entire audience with her beauty and her voice. Onstage at the peak of the ending to the play, Jamie sings. When Jamie finishes, Landon kisses her which is not part of the play. Jamie avoids Landon after the play, and it is not until Landon's friends play a cruel prank on Jamie and he protects her in opposition to his friends that she warms up to him again. Landon asks Jamie on a date soon after, but Jamie says her father doesn't allow her to date. Landon asks her father if he can date his daughter. Reluctant at first, he gives in.
On their first date, Landon helps Jamie to fulfill her list of things she wants to achieve in life, such as being in two places at once, and getting a tattoo. After that, they go to the docks. Jamie tells Landon about how she experiences belief and how it's like the wind. It is then that he tells her he might want to kiss her now. On another date, where Jamie is very silent and unfocused, Landon asks Jamie what her plans for the future are. She then confesses she isn't making any because she has leukemia and hasn't been responding to treatment. A desperate Landon asks for his father's help in curing her, but is disappointed by his reply and heads on a long drive home thinking about Jamie.
One by one, his friends become aware of the tragedy looming for Jamie and Landon. They give their support to him. Jamie's condition grows worse and she gets sent to the hospital.
Still in hospital, Jamie gives Landon a book that once belonged to her mother. She states that maybe God sent Landon to her to help her through the rough times and that Landon is her angel.
Unbeknownst to Landon, Jamie is given private home care by Landon's estranged father relieving her father's financial burden. Landon visits his dad, tearfully thanking him for his help. They embrace and are reunited.
Landon is building a telescope for Jamie to be able to see a one-time comet in the springtime. Jamie's father helps him get it finished in time. The telescope is brought to her on the balcony. She gets a beautiful view of the comet through the new telescope. It is then that Landon asks her to marry him. Jamie tearfully accepts, and they get married in the church in which her deceased mother got married. Jamie and Landon spend their last summer together, filled with a deep love like no other. Jamie dies when summer ends.
Four years later, Landon has finished college and been accepted into medical school. Landon visits Reverend Sullivan to return to him Jamie’s precious book that belonged to her mother. Landon apologizes to the Reverend that Jamie did not witness a miracle (an ambition she expressed in the class yearbook). The Reverend disagrees saying that in fact she did and that her miracle was Landon.
Landon visits the docks contemplating the belief that although Jamie is dead, that she is with him. It is then that he understands love is like the wind; you can't see it, but you can feel it.
",upload.wikimedia.org/wikipedia/en/d/dc/A_Walk_to_Remember_Poster.jpg,2002,https://en.wikipedia.org//wiki/A_Walk_to_Remember
9,Birthday Girl (film),"John Buckingham, an introverted, lonely St Albans bank clerk, orders a mail-order bride Nadia from Russia on the Internet. John is uncomfortable and shy, but Nadia is sexually bold.
Although Nadia cannot speak English and John cannot speak Russian, they soon bond. Later on, a man she introduces as her cousin Yuri and his friend Alexei turn up to celebrate her birthday. Alexei soon shows that he has a temper.
After a violent altercation, Alexei holds Nadia hostage and demands a ransom from John. As he has grown to care for Nadia, he is forced to steal from the bank where he has worked for ten years. After the ransom is paid, he realises that he has been the victim of an elaborate con.  Nadia, Yuri, and Alexei are criminals, and Alexei is actually Nadia's boyfriend.
The trio have carried out the same scam on men from Switzerland, Greece and Germany. They take John prisoner, strip him down to his underpants, and tie him to a toilet in a motel. He eventually frees himself and quickly learns that Nadia has been left behind after Alexei discovered she was pregnant. John gets dressed and subsequently fights with her, who later reveals that she can indeed speak English and that her name is not Nadia.
John takes Nadia to turn her in to the police, hoping to clear his name as a wanted bank robber. Ultimately however, he sympathises with her and decides against it. He leaves her at the airport, where she is kidnapped by Alexei, who now wants Nadia to have the baby. John rescues her, tying Alexei to a chair. They work together against the two Russian men. Nadia tells John that her real name is Sophia. John, disguised as Alexei, leaves for Russia with her.
",upload.wikimedia.org/wikipedia/en/0/06/Birthday_Girl_%28movie_poster%29.jpg,2002,https://en.wikipedia.org//wiki/Birthday_Girl_(film)
