,Movie Title,Plot Summary,Cover Image,Year,Source
0,Just Married,"The film opens with Tom and Sarah in the airport, then flashes back from the moment they met up to the present.
Working-class Tom Leezak and upper-class Sarah McNerney meet up when Tom accidentally hits Sarah with a football on the beach. A few months later, despite opposition from Sarah's rich family, they get married. Each has kept one secret from the other: Tom doesn't tell her that he accidentally killed her dog and Sarah doesn't tell him that she slept with Peter Prentiss, a childhood family friend, after they started dating.
Flying to Europe for their honeymoon, they attempt to consummate their marriage by joining the mile high club, but fail rather publicly. Arriving at their classy hotel at the foot of the Alps they find that Peter has sent them a bottle of cognac ""with love"", while Tom's friend Kyle has sent them a Thunderstick A-200 sex toy.
When Tom tries to force the toy's American plug into the European outlet, he shuts down the entire village's electricity. The newlyweds leave the hotel after Tom has a heated argument with the hotel owner and pays a large bill to repair the power. While trying to find another hotel they crash their mini car into a snowbank, stuck until daylight and once again unable to consummate their marriage.
They make their way to Venice, staying at a pensione recommended by Tom's father. It turns out to be a wreck, and they soon check out after a cockroach crawls over Tom when they try to have sex.
The couple secure a luxurious Venetian hotel with the grudging financial help of Sarah's father. They go sightseeing, but Tom quickly gets bored and abandons her to watch sports in a bar. Sarah runs into Peter, who is staying at their hotel on business. This prompts her to initiate a conversation with Tom in which they reveal their secrets about her dog's death and Peter. They each storm out of the hotel and go their separate ways: he going back to the bar, where he meets American tourist Wendy, and she going sightseeing, where Peter follows her.
Wendy flirts and dances with Tom, who escapes through a bathroom window when he realizes she wants to have sex with him. He returns to the hotel, learning that Sarah has gone out with Peter for the evening. Accosted by Wendy, he finds himself tricked into walking her to his hotel room, where she rips off her top before Tom blurts out that he's on his honeymoon, upon which she finally leaves.
Sarah gets drunk so Peter takes her back to the hotel. When he kisses her at the entrance, she slaps him, reminding him that she's on her honeymoon. Tom sees the kiss from the balcony but not the slap. When he confronts her in their room, Sarah finds Wendy's bra. Peter bursts in to ask her to run away with him to Seattle, leading to a fight that lands Tom and Sarah in jail – still without consummating their marriage. Peter bails them out and the couple angrily decide to go home to Los Angeles, returning to the opening moments of the film.
Sarah has moved out and Tom wants to get back with her. Receiving advice from his father, he attempts to see her at her family's estate, but is unsuccessful trying to ram the gate. However, Sarah opens it herself after seeing Tom make a romantic speech to the camera and they rush together to proclaim their love for each other. Sarah's family finally accepts Tom and Sarah's relationship.
",upload.wikimedia.org/wikipedia/en/thumb/1/13/Just_Married_%282003_film%29.jpg/220px-Just_Married_%282003_film%29.jpg,2003,https://en.wikipedia.org//wiki/Just_Married
1,City of God (2002 film),"The film begins in medias res with an armed gang chasing after an escaped chicken in a favela called the Cidade de Deus (""City of God""). The chicken stops between the gang and the narrator, a young man nicknamed Rocket (""Buscapé"").
The film flashes back to the 1960s where three impoverished, amateur thieves known as the ""Tender Trio"" – Shaggy (""Cabeleira""), Clipper (""Alicate""), and Rocket's older brother, Goose (""Marreco"") – rob business owners and share the money with the community who, in turn, hide them from the police.
Li'l Dice (Dadinho), a young boy, convinces them to hold up a motel and rob its occupants. The gang resolves not to kill anyone and tells Li'l Dice to serve as a lookout. Instead, Li'l Dice guns down the motel occupants after falsely warning the trio that the police are coming. The massacre attracts so much police attention that the trio is forced to split up: Clipper joins the Church, Shaggy is shot by the police while trying to escape the favela, and Goose is shot by Li'l Dice after taking his money while Li'l Dice's friend Benny (Bené), Shaggy's brother, watches.
In the 1970s, Rocket has joined a group of young hippies. He enjoys photography and likes one girl, Angélica, but his attempt to get close to her is ruined by a gang of petty criminal kids known as ""The Runts"". Li'l Dice, who now calls himself ""Li'l Zé"" (""Zé Pequeno""), has established a drug empire with Benny by eliminating all of the competition, except for Carrot, who is a good friend of Benny's. Rocket witnesses Li'l Zé take over 'the apartment', a known drug distribution center, and forces Carrot's underboss Blacky (""Neguinho""), to work for him instead.
Because of this monopoly, a relative peace comes over the City of God under the reign of Li'l Zé, who manages to avoid police attention by executing petty criminals, including a member of The Runts. Benny decides to branch out of the drug dealer crowd and befriends Tiago, Angélica's ex-boyfriend, who introduces him to his (and Rocket's) friend group. Benny and Angélica begin dating. Together, they decide to leave the City and the drug trade.
During Benny's farewell party, Zé and Benny get into an argument about Benny leaving; the argument is interrupted by Blacky accidentally killing Benny while trying to shoot Li'l Zé. Benny's death leaves Li'l Zé unchecked. Carrot kills Blacky for endangering his life. Li'l Zé and a group of his soldiers start to make their way to Carrot's hideout to kill him.
On the way, Zé follows a girl who dismissed his advances at Benny's party. He beats up her boyfriend, a peaceful man named Knockout Ned (Mané Galinha), and rapes her. After Ned's brother stabs Li'l Zé, his gang retaliates by shooting into his house, killing his brother and uncle in the process. A gang war breaks out between Carrot and Li'l Zé. A vengeful Ned sides with Carrot, initially trying to stay true to his ideals, he quickly loses his morals. Tiago also is drawn into the conflict to support his drug addiction, siding with Li'l Ze.
The war is still ongoing a year later, in 1981, the origin forgotten. Both sides enlist more ""soldiers"" and Li'l Zé gives the Runts weapons. One day, Li'l Zé has Rocket take photos of him and his gang. A reporter publishes the photos, a significant scoop since no outsiders can safely enter the City of God anymore. Rocket believes Li'l Zé will kill him for publishing the photo of him and his gang. The reporter takes Rocket in for the night, and he loses his virginity to her. Unbeknownst to him, Li'l Zé, jealous of Ned's media fame, is pleased with the photos and with his own increased notoriety.
Rocket returns to the City for more photographs, bringing the film back to its opening scene. Rocket finds himself caught between Zé's gang and the arriving police, who quickly withdraw when they realize they are outnumbered and outgunned. Rocket is surprised that Zé asks him to take pictures, but as he prepares to take the photo, Carrot's gang arrives. In the ensuing gunfight, Ned kills Tiago but is killed himself by a boy who has infiltrated Carrot's gang to avenge his father, a policeman whom Ned shot during a bank robbery. The police capture Li'l Zé and Carrot and plan to show Carrot off to the media. Since Li'l Zé has been bribing the police, they take all of Li'l Zé's money and let him go, but Rocket secretly photographs the scene. The Runts murder Zé to avenge the Runt murdered at the behest of Zé; they intend to run his criminal enterprise themselves.
Rocket contemplates whether to publish the cops' photo, expose corruption, and become famous, or the picture of Li'l Zé's dead body, which will get him an internship at the newspaper. He decides on the latter, and the film ends with the Runts walking around the City of God, making a hit list of the dealers they plan to kill to take over the drug business.
",upload.wikimedia.org/wikipedia/en/thumb/1/10/CidadedeDeus.jpg/220px-CidadedeDeus.jpg,2003,https://en.wikipedia.org//wiki/City_of_God_(2002_film)
2,Divine Intervention (2002 film),"In Nazareth, Santa Claus runs away from children as gifts fall from his basket. He's been stabbed and leans against the ruin of a Franciscan chapel atop Mount Fear.
A taxi driver curses familiar faces as he drives through the streets.
Neighbors bicker over small stuff.
A Palestinian couple meets in a car.
More bickering neighbors.
A tourist asks an Israeli policeman for directions. Unable to help her himself, the policeman brings out a blindfolded Palestinian prisoner from the back of his van. The Palestinian tells her three different possible routes.
The couple is in the car again. The man (E.S.) blows up a red balloon with the face of Yasser Arafat drawn on it. He releases it near an Israeli checkpoint. An Israeli soldier is about to shoot it down but his comrade stops him. In the confusion, the couple are able to drive through the checkpoint together. The balloon floats across Jerusalem, eventually settling against the Dome of the Rock.
At night, the couple again in a car.
The next morning, five Israeli men practice an elaborate sequence of dance-like moves. Armed with guns, they repeatedly fire at targets painted like a Palestinian woman under the direction of a choreographer-officer. When one of the targets fails to fall to the ground, a real Palestinian woman (dressed like the targets) appears. The officer instructs his men to fire at her. In a supernatural feat, she gathers their bullets in the air around her and rises from the ground. The bullets form a crown of thorns around her head until she lets them fall to the ground. She then uses crescent-adorned stars and rocks to kill all but the officer. A helicopter appears to reinforce the Israelis, which the woman also easily destroys throwing a sheld with the form of Palestine. The dance choreographer watches helplessly and the woman disappears.
The film ends with a man and his mother watching their dinner cook in a pressure cooker.
",upload.wikimedia.org/wikipedia/en/thumb/8/8f/Divine_Intervention_film.jpg/220px-Divine_Intervention_film.jpg,2003,https://en.wikipedia.org//wiki/Divine_Intervention_(2002_film)
3,A Guy Thing,"Paul Morse and Karen Cooper are about to get married in Seattle. During his bachelor party, Paul has a chat with one of the dancers at the party, Becky Jackson, and they find that they have an affinity for each other. Paul wakes up the next morning and is terrified to see Becky in the bed next to him.
Assuming they slept together, Paul rushes Becky out of his apartment and hopes never to see her again. He tries to cover up the connection for the remaining six days before the wedding. Unfortunately, Becky unexpectedly shows up around town and turns out to be Karen's cousin. Even worse, Becky's malicious ex-boyfriend, police detective Ray Donovan, had Becky followed and photographed. Becky and Paul meet again to steal those pictures from Ray's apartment.
Further problems arise with family and friends consistently showing up at the wrong times. Genital crabs, dirty underwear in the toilet tank, a horny best friend, and a best man/brother who is in love with the bride all provide for a week of wedding preparation hijinks. Through the snowballing of all his implausible lies and half-truths, Paul receives corroboration and support from an unexpected corner; what seems to be a coordinated network of other men, including friends, complete strangers and, to Paul's astonishment, Karen's own father; all who give the same explanation: ""It's a guy thing"".
",upload.wikimedia.org/wikipedia/en/thumb/3/35/A_Guy_Thing_movie.jpg/220px-A_Guy_Thing_movie.jpg,2003,https://en.wikipedia.org//wiki/A_Guy_Thing
4,Kangaroo Jack,"In 1982 Brooklyn, a boy named Charlie Carbone is about to become the stepson of crime boss Salvatore Maggio. The mobster's apprentice Frankie Lombardo tries to drown Charlie, but a boy named Louis Booker saves him, and they become friends.
Twenty years later, Charlie operates a beauty salon set up by Sal, whose henchmen take 80% of the profits, barely leaving Charlie enough money for maintenance. After they botch hiding some stolen TVs, Sal gives Charlie and Louis one more chance. Under instructions from Frankie, they are to deliver a package to a man named Mr. Smith in Coober Pedy, Australia. Frankie also warns them against opening the package, and provides them with Mr. Smith's number. Unknown to the duo, Sal has cancelled their return trip. Louis opens the package on the plane and finds $50,000 cash.
Arriving in Australia, Charlie and Louis drive to Coober Pedy. Along their way, they accidentally run over a red kangaroo. Louis thinks it is dead and puts his jacket and sunglasses on the kangaroo, posing for photographs as a joke. The kangaroo suddenly regains consciousness, kicks Charlie, and hops away with the $50,000 in the jacket. Charlie and Louis give chase but crash their rental car, and the kangaroo escapes.
At a pub in Alice Springs, Louis calls Mr. Smith, who thinks he and Charlie stole his package and threatens to kill them. Back in New York, Sal gets a call from Mr. Smith complaining that Charlie and Louis haven't arrived, then sends Frankie and some henchmen to Australia to investigate. Meanwhile, Charlie and Louis attempt to reclaim the money from the kangaroo by shooting it with a tranquilizer in a plane. The attempt fails when Louis accidentally shoots Blue, the pilot, and strands the duo in the desert. They spend hours wandering in the desert, during which Charlie hallucinates finding a jeep, and they soon meet Jessie, an American woman from the Outback Wildlife Foundation. After being knocked out by Jessie, Charlie has a nightmare with a speaking version of the kangaroo, plus two other kangaroos possessing Sal and Louis's voices, who taunt him by calling him ""Chicken Blood"" repeatedly.
The following day, the three track the kangaroo to the Todd River, attempting to catch it with bolas, but Louis accidentally botches their attempt when ants crawl up his pants. While waiting for the next opportunity to catch the kangaroo, Charlie begins developing feelings for Jessie. Mr. Smith and his henchmen shortly arrive and capture the trio. Charlie and Louis outsmart them, but find Frankie has tracked them down and is prepared to kill them. The kangaroo suddenly returns, causing a fist fight between Mr. Smith's henchmen and Frankie's crew, who outmatch them. The distraction allows Charlie, Louis and Jessie to escape. The duo chases after the kangaroo while being pursued by Frankie and his goons. Louis finally retrieves the money from the kangaroo, and Charlie narrowly saves him from falling off a cliff. Charlie tries to hand the money to Frankie, who angrily declines and reveals that Sal sent them to Australia to pay for their own execution at the hands of Mr. Smith. The police force, led by a cop working undercover as an Outback guide, arrives and arrests Frankie, Mr. Smith, and their henchmen. Charlie reclaims Louis' jacket from the kangaroo.
One year later, Charlie and Jessie are married and have used Sal's $50,000 to start a line of new hair care products bearing a kangaroo logo, along with Louis. Sal, Frankie, Mr. Smith, and their men have been imprisoned for life. The kangaroo, now called ""Kangaroo Jack"", continues to live happily in the Outback. Now able to speak again, Jack breaks the fourth wall, explaining why the film should end with him and closes it with his version of Porky Pig's famous catchphrase: ""That's all, blokes!""
",upload.wikimedia.org/wikipedia/en/thumb/e/e4/Kangaroo_jack.jpg/220px-Kangaroo_jack.jpg,2003,https://en.wikipedia.org//wiki/Kangaroo_Jack
5,National Security (2003 film),"As LAPD policemen Hank Rafferty and Charlie Reed investigate a warehouse heist by a gang of thieves, Charlie is killed before they escape. Meanwhile, Earl Montgomery's lifelong dream to become a police officer is thwarted when he flunks police academy for accidentally causing an explosion.
Frustrated that Detective Frank McDuff won't allow Hank to aid in the investigation of Charlie's death, he sees Earl trying to get into his car after locking his keys inside. When Hank questions him, Earl race-baits and insults him until he tries to arrest him. A bumblebee comes along, to which Earl is allergic, causing him to panic.
From afar, it seems that Hank is brutalizing Earl when he is actually shooing the bee away with his baton; a man catches the incident on video, in which a spiteful Earl lies about. Hank is fired from the police force and sentenced to six months in prison for assault.
After his release, Hank takes a job as a security guard and continues investigating Charlie's death. Noticing an alarm being tripped at a soda warehouse, Hank goes to investigate. Earl, who works for the same security company, is on duty at the warehouse but is distracted. Hank interrupts the heist, and a gunfight erupts, during which Hank and Earl cross paths again. They give chase but are stopped for speeding.
One of the thieves drops a cell phone, which leads them to a semi-trailer truck. Inside it, Hank and Earl find the thieves' van. Earl tries to hotwire the van but accidentally triggers the alarm, alerting the thieves. After a brief shootout, Hank and Earl escape by driving the van out of the truck and off the edge of the Vincent Thomas Bridge.
The van contains seemingly ordinary beer kegs; however at a foundry they discover they are actually made of an atomic aerospace alloy worth millions. They hide the van and the kegs in Hank's ex-girlfriend Denise's. As they broke up when Hank was convicted, Hank asks Earl to tell Denise the truth about the ""assault"". Earl promises, but when he sees she is an attractive black woman, he instead hits on her, playing the victim again. This causes another fight between them, and Denise kicks them both out.
After a heated argument, Hank punches Earl in the face before storming off. Later, the pair is cornered by police, as they are suspects in the earlier shootout. They escape, as Earl manages to punch Hank back in retaliation, and Hank realizes the thieves must have a mole in the police department.
That night, the pair trace the van's owner's address and stake it out, but Earl rushes inside on his own and is confronted by the thieves. Hank arrives just as Earl is shot in the leg, and before they escape, he recognizes Nash, Charlie's murderer. When Hank takes Earl to Denise to get his wound treated (which is just a graze), a bee flies in and Earl freaks out, making Denise realize that Hank's story about the ""assault"" on Earl was actually true. She slaps Earl for lying and reconciles with Hank.
Based on something overheard from Nash, they follow him to a meeting at a yacht club and witness him talking to McDuff, his inside man. Hank and Earl tell Hank's former boss, Lieutenant Washington, everything they know and then pretend to approach McDuff, offering to sell him back the ""beer kegs"" for $1 million. However, Nash learns about their plans and takes Washington hostage first.
During the confrontation the next day, Earl and Hank meet with McDuff, Nash, and their men near the coast. Rescuing Washington, the trio manage to shoot and kill most of Nash's gang including McDuff. Hank is shot, but survives and kills Nash by catapulting him into the ocean with a crane's lifting hook, finally avenging Charlie's death.
Six months later, in honor of their heroic actions, Hank is reinstated in the LAPD while Earl is admitted to the force. Now officially partners, they encounter a situation similar to how they met, in which a man is apparently locked out of his car. Earl helps him but discovers he is actually a thief. He successfully stops him by shooting at the car, but the vehicle explodes soon after.
",upload.wikimedia.org/wikipedia/en/thumb/9/9c/National_Security_movie_poster.jpg/220px-National_Security_movie_poster.jpg,2003,https://en.wikipedia.org//wiki/National_Security_(2003_film)
6,101 Dalmatians II: Patch's London Adventure,"Taking place after the events of the first film, the Radcliffe family and their 101 Dalmatians are preparing to move to their ""Dalmatian Plantation"", a home in the countryside with plenty of room for all of them. However, one of the puppies, Patch, feels ignored and wishes to be unique like his television hero, Thunderbolt. While watching The Thunderbolt Adventure Hour, Patch hears about a chance to appear on the show. Patch is accidentally left behind when his family leaves for the plantation, so he decides to head for the audition to meet his hero and win a guest spot on the show. Patch fails to impress the producers. Meanwhile, Thunderbolt's jealous sidekick Lil' Lightning tricks Thunderbolt into believing that he would be replaced and convinces him to go to make ""real-life heroic deeds"" so he would manipulate the producers into making himself the hero of his own show. Seeing how much Patch knows about his adventures, Thunderbolt decides to ask him for help.
Elsewhere in London, Cruella de Vil, unable to purchase furs due to being on probation and a restraining order for her previous crimes, attempts to soothe her fixation on spots with the help of Lars, a French beatnik artist. In order to inspire him, she restarts her hunt for the Dalmatians, using a newspaper picture of Patch to find their new address. Patch's family finally becomes aware that he is missing and returns to London to search for him. Cruella bails her former henchmen, Horace and Jasper Badun, out of prison. She sends them in a stolen dog food truck to steal the remaining puppies. The Baduns succeed after dealing with Nanny, and they take the puppies to Lars. When Cruella requests she be made a masterpiece from the puppies' fur, Lars refuses, not wanting to harm the puppies. Enraged, Cruella has him bound and gagged and returns to her original plan of making a Dalmatian fur coat.
The imprisoned puppies use the Twilight Bark to send a distress signal, which is picked up by Patch and Thunderbolt, and they set out to save Patch's family. Lightning follows them and convinces Thunderbolt not to use Patch's stealth plan, but to openly attack. Cruella knocks Thunderbolt unconscious and has the Baduns lock Patch and Thunderbolt in a cage. Lightning then tells Patch that Thunderbolt is just an actor as well as his plot to upstage him. Patch falls into despair, but Lucky reminds him that Thunderbolt escaped a similar predicament in one of the TV episodes. Patch breaks out and releases his family, but Thunderbolt remains behind, ashamed of himself for disappointing Patch. The Dalmatians escape through the building's roof to a double-decker bus. Meanwhile, Thunderbolt escapes from his cage and frees Lars.
Cruella and the Baduns discover the escape, and a chase ensues through the streets of London, crashing through the filming of Lil' Lightning's new show in the process. Cruella and the Baduns finally corner the puppies in an alley. Patch tries to hold them off while the others escape, but they are undaunted. Luckily, Thunderbolt arrives, having been driven to the scene by Lars, and fakes a heart attack, distracting Cruella and causing her to knock out Jasper and Horace and incapacitate herself. Patch puts the bus into reverse, sending Cruella, the Baduns, their stolen truck, and Lightning scrambling into the River Thames. The police arrest the Baduns and have two English mastiffs arrest Lightning. Cruella, now driven completely insane, is sent to a mental institution. The Radcliffes and Nanny arrive, along with Patch's parents Pongo and Perdita, who thank Thunderbolt. Thunderbolt dismisses himself as just an actor, but says that Patch is ""a real, one of a kind wonder-dog"".
",upload.wikimedia.org/wikipedia/en/thumb/d/dc/101_Dalmatians_II_Patch%27s_London_Adventure_cover.jpg/220px-101_Dalmatians_II_Patch%27s_London_Adventure_cover.jpg,2003,https://en.wikipedia.org//wiki/101_Dalmatians_II:_Patch%27s_London_Adventure
7,Amen.,"During World War II, Kurt Gerstein, a Waffen-SS officer employed in the SS Hygiene Institute, designs programs for the purification of water and the destruction of vermin. He is shocked to learn that the process he has developed to eradicate typhus, by using a hydrogen cyanide mixture called Zyklon B, is now being used for killing Jews and other ""undesirables"" in extermination camps. Gerstein attempts to notify Pope Pius XII about the gassings, but is appalled by the lack of response he gets from the Catholic hierarchy. The only person moved is Riccardo Fontana, a young Jesuit priest. Fontana and Gerstein attempt to raise awareness about what is happening to the Jews in Europe but even after Fontana appealing to the pope himself, the Vatican makes only a timid and vague condemnation of Hitler and Nazi Germany.
Eventually Gerstein travels to Rome to speak to the Pope himself but is not allowed. When he arrives the Germans are taking control of Rome and begin rounding up the Italian Jews to be sent to the death camps. Fontana begs the Pope to force the Germans to stop the deportation by appearing at the train station in person but the Pope refuses, saying that doing so will cause hardship for the Christians living under Nazi Germany. In disgust and sorrow Fontana puts the Jewish Star-of- David yellow badge on himself and presents himself to be taken on the train of Jews being deported to the death camps. When he arrives at the camp Fontana is interrogated by the head of the camp, a powerful 'friend' of Kurt Gerstein known simply as the Doctor, who despite knowing that the war is lost and that Fontana is a Catholic priest, allows Fontana to stay with the Jews and work in the crematorium, and eventually orders him gassed.
Gerstein attempts to save Fontana but he will not leave. The Doctor escorts Gerstein out of the camp as Fontana and the remaining Jews continue to be murdered. They drive by German soldiers digging up and burning the bodies of previously murdered Jews in a mass grave near the camp, and the Doctor asks Gerstein if he knows any contacts to help get him out of Germany. Gerstein returns home and gathers all his evidence that documents the Nazi atrocities and takes them to the Allies. Despite accepting his evidence he is still arrested and after reading the charges against him he is found hanged in his cell. Afterward the Doctor is seen speaking to a Cardinal in Rome asking for help leaving the country saying ""I'm a doctor, just a physician"" and the cardinal agrees to help send him to Argentina.
",upload.wikimedia.org/wikipedia/en/1/17/Amen-poster01.jpg,2003,https://en.wikipedia.org//wiki/Amen.
8,Im toten Winkel,,upload.wikimedia.org/wikipedia/en/thumb/a/ac/Im_toten_Winkel.jpg/220px-Im_toten_Winkel.jpg,2003,https://en.wikipedia.org//wiki/Im_toten_Winkel
9,Darkness Falls (2003 film),"In the middle of the 19th century, in the town of Darkness Falls, elderly widow Matilda Dixon was adored by the town's children. She would give them a gold coin whenever they lost a tooth, earning her the nickname Tooth Fairy. One night, a fire broke out in her house and left her face disfigured and severely sensitive to light. She wore a white porcelain mask and would only leave her house at night. However, the town's adults were suspicious of Matilda, believing her to be a witch. When two children went missing, the town quickly turned on Matilda. They exposed her face to light and hanged her. Before her death, Matilda placed a curse on the town and swore revenge. When the two missing children returned home unharmed, the town realized their mistake and quickly buried Matilda's body, keeping their deed a secret. Over the next 150 years, the story of Matilda became the legend of the Tooth Fairy; her spirit visits children on the night they lose their last tooth. If anyone lays eyes upon her, they will forever be marked for her vengeance.
In 1990, Kyle Walsh, an antisocial teenager befriended by Caitlin Greene, loses his last baby tooth. That night, he wakes after a horrific nightmare and senses Matilda's presence, discovering that the story is true. Knowing she cannot bear the light, he shines a flashlight into her face and flees, hiding in the brightly lit bathroom. His mother tries to reassure him that there is nobody else in the house, but is killed after seeing Matilda in Kyle's room. The next morning, police arrive and Kyle is removed to a psychiatric institution after mistaken speculations that he killed his mother.
Twelve years later, Caitlin telephones Kyle to ask for his help with her younger brother Michael, who refuses to sleep in the dark. Kyle still suffers extreme paranoia from his encounter with Matilda; he has dozens of flashlights and numerous medications for anxiety, depression and sleep disorders. Kyle visits Michael at the hospital but denies any relation to his condition and walks away from Caitlin, who still believes that the legend of Matilda Dixon is just a story, one which they were all told as children, but a story nonetheless.
Kyle tries to warn others of Matilda but faces ridicule and skepticism, which leads to the death of many townspeople. A lightning storm blacks out the whole town, and realizing that Michael and Caitlin are in danger, Kyle rushes to the hospital. He rescues them and gains allies along the way, as others see Matilda and realize the story is true. Kyle, Michael and Caitlin flee and hide in the lighthouse. They are helped by several medical personnel, all of whom are killed by Matilda.
During his final confrontation with Matilda, power is restored and the lighthouse beacon is activated. The sudden exposure to light causes Matilda excruciating pain, and Kyle tears off her mask. Seeing her grotesque, disfigured face, he realizes she is now vulnerable. Enraged, she resumes her attack. Kyle sets his right sleeve on fire and he strikes her face with it. As her spirit is engulfed in flame, Matilda is destroyed and her curse is finally brought to an end.
In a final scene, a young boy is being tucked into bed by his parents, having just lost his last baby tooth. As he sleeps, his mother replaces the tooth under his pillow with a gold coin, indicating that Matilda is gone and her curse is lifted.
",upload.wikimedia.org/wikipedia/en/thumb/0/0d/Darkness_Falls_movie.jpg/220px-Darkness_Falls_movie.jpg,2003,https://en.wikipedia.org//wiki/Darkness_Falls_(2003_film)
