,Movie Title,Plot Summary,Cover Image,Year,Source
0,Chasing Liberty,"Anna Foster is the daughter of POTUS James Foster. After Secret Service agents ruin a first date, Anna demands less supervision. For his upcoming trip to Prague, the president agrees to assign only two agents to watch over Anna, whose Secret Service codename is Liberty.
In Prague, Anna and her friend Gabrielle La Clare attend a concert, where she spots numerous agents in the crowd. Believing her father has broken his promise, she eludes her protectors with Gabrielle's help. Outside the theater, she asks Ben Calder for a ride on his motorbike. Unknown to Anna, Ben is a Secret Service agent, and he informs agents Alan Weiss and Cynthia Morales where she can be found. When the president learns of her behavior, he instructs Ben to guard her without revealing his identity, to give her the illusion of freedom while guaranteeing safety.
Believing she is finally free, Anna jumps into the Vltava River naked, mistaking it for the Danube, and she and Ben climb a rooftop to watch an Offenbach opera being shown in a plaza. The next morning, Anna calls her parents. Initially relieved his daughter is safe, the President's tone changes when he is shown photos of her skinny-dipping. Outraged at her father's tone, Anna decides she will go to the Love Parade in Berlin. She and Ben board a train, where they meet Scotty McGruff, a flighty romantic backpacker who gives them a stack of Six Million Dollar Man stickers, telling them to post them in random places. One day when they are unhappy, they may come across one and it will make them smile. Ben discovers that they have boarded a Venice-bound train going in the opposite direction from Berlin.
In Venice, after checking in with agents Weiss and Morales—who are now growing closer romantically—Ben joins Anna and McGruff and together they explore the city. McGruff disappears with Anna's wallet, she is recognized by tourists and she and Ben flee. With no money, they tell a kind-hearted gondolier, Eugenio, that they recently married against her parents' wishes. During the free gondola ride, Ben kisses Anna to hide her from their pursuers. When he learns the ""newlyweds"" have no place to stay, Eugenio invites them to his house, where they are welcomed by his mother, Maria. That night, thinking their kiss was heartfelt, Anna offers herself to Ben, but he rejects her advances.
The next day, Eugenio drives them to the Austrian border, as Weiss and Morales show up at Maria's house and are told that Anna and Ben are married, which is then reported to Anna's parents, causing confusion. Upset at Ben's rejection, Anna hitchhikes a ride in a truck, leaving him to chase her through the Austrian countryside. Anna comes to a bridge, where she meets the Jumping Germans, a bungee jumping group. Ben arrives just as she is being strapped into the harness, and insists on jumping with her.
Later that evening at the Jumping Germans' camp, one of the Germans invites Anna to share his tent for the night. She refuses and flirts with Ben, who rejects her advances again. Upset, she declares that she will share the German's tent after all; Ben finally admits his feelings for Anna and they spend the night together. At the Love Parade, as Ben explains his actions on the phone to his fellow agents, Anna discovers his identity. Enraged at the apparent betrayal, she runs off, only to be harassed by a group of men who recognize her. Ben rescues her, and Anna and her family return to the United States.
While preparing for college, Anna tells her mother her heart is ""a little bit broken."" At college, with Weiss and Morales (who plan to marry) still protecting her, she sees a Six Million Dollar Man sticker, reminding her of her European adventure. During Christmas break Anna's father tells her Ben resigned from the Secret Service and is working as a photographer in London. During an exchange program to Oxford University she visits him at the opera, where they kiss, reconcile, and escape on his motorbike.
",upload.wikimedia.org/wikipedia/en/thumb/9/97/Chasing_Liberty_poster.JPG/220px-Chasing_Liberty_poster.JPG,2004,https://en.wikipedia.org//wiki/Chasing_Liberty
1,My Baby's Daddy,"Childhood friends Lonnie, G, and Dominic have a rude awakening when they find out their girlfriends are pregnant. Lonnie and G have sons names Carver and Bruce-Leroy, and Dominic has a daughter named Jasmine.
Each have their own unique set of problems; Lonnie's girlfriend Rolonda is more interested in partying than being a mother; Dominic discovers that his girlfriend Nia is a lesbian and has fallen in love with her midwife; while G, an aspiring boxer, is unable to fully commit to his girlfriend XiXi.
Throughout the movie, all three men, particularly G and Dominic, are determined to continue their normal way of living and be fathers at the same time. Lonnie is a garbage man among other part-time jobs, G works in the store Xixi's family runs, and Dominic is managing a pair of white rappers.
After they momentarily lose their kids during a party they threw, they realize how much their kids depend on them, and gradually become responsible fathers. Lonnie falls in love with a woman from a Mommy and Me class named Brandy who he treats badly on date, due to believing she wouldn't like the real him. Nia feels Dominic is too involved in his career to ever be a father. G's cousin No Good robs a store to help him get the supplies for his son and Xixi feels he was in on it and takes Bruce-Leroy away from him.
After all three are given a talking to by Lonnie's Uncle Virgil, they realize how much they love their kids and what they have to do. Lonnie apologizes to Brandy, but he stays true to himself, and she forgives him, then he storms to Rolonda's house and takes Carver with him, while criticizing her for having a baby to get child support payments and knocks out her cousin ""Big Swoll"". Dominic goes to Nia and tells her how much he loves Jasmine and how he needs to be a part of her life. Xixi's father bonds with G by explaining his past in the Triads, but cleaned up his life to be a good father; so he can understand the trio's brotherhood. Inspired, G proposes to Xixi.
At the end of the movie, it is revealed that Lonnie and Brandy get married. Lonnie has also achieved his dream of becoming a successful inventor; Dominic started a children's music album; and G and his father-in-law open a martial arts/boxing studio called The Mo Fo Dojo. No Good, after learning of organic foods, goes on to become a successful food show personality called The Organic Gangster. They lastly toast to great babies' daddies. In the end, they realize that three little babies turned them into three grown men.
",upload.wikimedia.org/wikipedia/en/thumb/f/fc/My_babys_daddy_poster.jpg/220px-My_babys_daddy_poster.jpg,2004,https://en.wikipedia.org//wiki/My_Baby%27s_Daddy
2,Along Came Polly,"Reuben Feffer, a risk-averse actuary for a large life insurance company, is celebrating his honeymoon with his new wife, Lisa Kramer, on the island of St. Barts, but catches her having sex with Claude, a French scuba instructor. Returning home to New York alone, he attempts to piece his life back together. Reuben goes to an art gallery with his friend, Sandy Lyle, where he runs into former Middle school classmate Polly Prince.
Reuben and Polly begin dating. She introduces him to activities he once wrote off as ""too risky"". This includes eating at a Moroccan restaurant, which ends badly due to Reuben's irritable bowel syndrome. Luckily, Polly gives him a second chance where they end up salsa dancing and later enthusiastically having sex, with Reuben shouting ""50"" at the climax.
The contrast between their two personalities is a source of comedy until Lisa returns and tells him she wants to reconcile. Meanwhile, Sandy, a self-centered, former teen idol, is trying to make a comeback by having an E! True Hollywood Story filmed about his life while starring as Judas in an amateur production of Jesus Christ Superstar.
Reuben is torn between the free spirited Polly and the safe and familiar Lisa. To solve this issue, he enters information about them both into a computer insurance program which measures risk, but tilts the program towards Polly. The computer tells him that, despite his numerous blunders with her, she is the least risky choice for Reuben.
Polly joins Reuben on a sailing trip where he is to inspect Leland Van Lew, a high risk client, but she is offended when she sees his risk analysis of her. She rejects his proposal to move in together, telling him that he would be better off going back to Lisa. Back home, Reuben tries talking to Polly, but to no avail. He eventually invites Lisa to Sandy's opening show, where he learns that Polly is leaving New York in a few hours.
After a speech given by his father, Irving, to Sandy about not living in the past, Reuben realizes he wants to be with Polly and not Lisa, and he rushes to her apartment to stop her from leaving. Meanwhile, Sandy fills in for Reuben for his risk analysis presentation on Leland and successfully grants him his insurance.
Reuben eventually catches up with Polly and tries to persuade her to stay. She is not convinced she should stay with him, so he eats food off the ground to prove he is capable of taking risks. Polly is finally convinced and ends up dating Reuben, but they both agree they will take their relationship step-by-step and not rush into marriage.
Reuben and Polly vacation on the same beach where he and Lisa had their honeymoon. Reuben again encounters Claude, but instead of being angry, he thanks him for showing the ugly truth about Lisa before heading nude into the water with Polly to join Leland on his new boat.
",upload.wikimedia.org/wikipedia/en/thumb/b/ba/Along_Came_Polly.jpg/220px-Along_Came_Polly.jpg,2004,https://en.wikipedia.org//wiki/Along_Came_Polly
3,Teacher's Pet (2004 film),"For the past year, a dog named Spot has impersonated a boy named Scott and attended school with his master, fourth-grader Leonard Helperman. Spot desperately wants to become a real human boy, much to the chagrin of Leonard, who just wants a normal dog. Leonard's mother Mary Lou Helperman is invited to compete in the ""Teacher of the Year"" finals in Sunny Southern Florida, and granted use of the principal's RV from the principal to travel there under the condition that no dogs are allowed. Leonard sadly bids farewell to Spot as they leave him with a pet sitter.
Watching a television talk show, Spot discovers a scientist named Dr. Ivan Krank who claims he can turn animals into human beings and who lives in Southern Florida. Determined to meet Krank and become a boy, Spot chases down the RV, disguises himself as Scott, and convinces Mrs. Helperman to allow him to travel with them. They drive to Florida.
Back at home, the Helpermans' bird Pretty Boy and cat Mr. Jolly learn from a follow-up episode of the talk show that Krank cannot actually turn animals into people, but rather into hybrid creatures. Pretty Boy decides they must follow after Spot to warn him, assuring Mr. Jolly that they can be tough despite their size.
Arriving in Florida, Mrs. Helperman heads directly to the Teacher of the Year finals, leaving the boys alone, and Spot convinces Leonard to go with him to Krank's lab. Despite Leonard's apprehensions, Krank agrees to turn Spot human, gleefully anticipating the respect the scientific community has always denied him.
Spot wakes up to find that he is indeed human, but because dogs age faster than humans, he is a fully grown man rather than a boy. Krank wants to capture and exhibit the ""dog-man"" around the world, but they break free. In need of a new wardrobe, ""Scott"" uses his dog senses to locate a lost dog and claim a cash reward, and he and Leonard enjoy a day on the town.
Scott and Leonard return to the RV to meet Mrs. Helperman, making up a story to explain the disappearance of Scott-the-boy and the appearance of Scott-the-man. Mrs. Helperman invites Scott in for coffee and soon begins to fall for him. Scott considers marrying Leonard's mother so they can all stay together, but Leonard refuses to allow it. Scott leaves Leonard and Mrs. Helperman after an argument.
Pretty Boy and Mr. Jolly arrive in Florida and help Leonard realize that he should support Scott's dream. Leonard concludes that the only way they can all be together is for him to become Scott's dog, and leaves for Krank's lab. A regretful Scott returns to reconcile with Leonard and follows him.
Krank plans to turn Leonard into a dog and capture Scott to exhibit both of them. Scott arrives at the lab and destroys Krank's machine. In the ensuing chaos, the machine turns Krank into a mouse and Scott back to his original dog form. Leonard and Spot reunite, and Spot decides that he is proud to be a dog.
",upload.wikimedia.org/wikipedia/en/thumb/9/95/Teacher%27s_Pet_film_poster.jpg/220px-Teacher%27s_Pet_film_poster.jpg,2004,https://en.wikipedia.org//wiki/Teacher%27s_Pet_(2004_film)
4,Torque (film),"Biker Cary Ford stops at a diner owned by his ex-girlfriend Shane. He then goes back outside and two street racers who earlier did not let him pass arrive. The three get into a fight with Ford winning.
Next Ford meets up with his best friends Dalton and Val. En route to a motorcycle party, they encounter the Reapers, a black biker gang consisting of leader Trey and his brother Junior, who get into a scuffle with Ford.
Ford sees Shane, who is mad that he left. Biker gang the Hellions then pulls up. It includes leader Henry James, his girlfriend China and his right-hand man Luther. Henry is pissed at Ford for stealing his bikes (which contain drugs). He gives Ford an ultimatum until sundown to return the bikes.
Ford and his friends arrive at a nightclub where biker gangs hang out. The three gangs run into each other and cause a brawl. Scared, Junior runs into the bathroom to find the Hellions there. Junior apologizes to Henry for being unable to pay him back for a botched drug deal (which Trey refused to allow earlier) and begs Henry to give him time to work it out. Henry refuses and kills Junior with a bike chain. Ford, Shane and the two friends spend the night at a motel.
FBI agents Henderson and Jay McPherson assure Trey that they will take find Junior's killer. China becomes a false witness and says that Ford killed Junior. A vengeful Trey swears to kill Ford.
After learning that Ford is wanted for Junior's murder, Shane and company hit the road. The Reapers find them and a chase ensues with all riding into a forest. Ford tells his friends to split up and rides out of the forest into a desert, resulting in the chase being led near a passenger train. Ford jumps onto the train and Trey follows riding on top of the train and going inside it. In the struggle, Trey falls in front of the train with his leg getting caught on the tracks. Ford helps him out and gives him his own bike to escape, leaving Trey puzzled. Shane, Dalton, Val and Ford later find a cave for the night to stay.
Ford talks it out with his friends and says that he should call the FBI agents to tell them that he is innocent. Ford calls them and McPherson picks up the phone. He says that he does not believe Ford but Henderson does. Next morning, the four hitch a ride inside a truck, which is stopped by police checkpoint. Just before the agents open the back of the truck, Ford and Shane bust out in a race car with the two friends on their bikes. The four drive onto a highway with the FBI and Trey on their tail.
Ford jumps out of the car onto Val's bike and tells him to ride with Shane. Trey and the two agents follow. The agents survive a crash where their Hummer hits a construction pipe. Trey rides his bike into Ford's, and the two crash. Holding Trey at gunpoint, Ford explains to Trey that he did not kill Junior. Ford says that Henry did it and set them both up. Trey agrees to partner with Ford as he sets up a meeting with the agents.
Ford calls Shane and orders his group to come and meet him and Trey at her garage. Subsequently, the FBI agents bust in and tell Trey and Ford to get down. Henderson asks for an explanation, believing Ford is innocent. As he tells them, McPherson shoots Henderson, apparently killing her. McPherson is actually Henry's mole in the agency and is working with the Hellions. Henry, China and Luther show up with Dalton and Val in chains and Shane as hostage. Ford says that Henry can take the bikes back. However, Henry wants to kill Ford and Trey (after admitting to Trey that he had killed Junior).
Thereafter, a fight begins with Trey killing Luther with a chain. Henry and China leave the garage. Ford frees Shane while Trey unties Val and Dalton. Together, they leave the garage. Henderson (who was wearing a bullet proof vest) then blows up the garage killing McPherson. China meets up with Shane, and the two fight on their bikes. The fight ends with Shane kicking China off her bike and throwing her through a car windshield, killing her.
Ford catches up with Henry on the street in a bike chase. Henry shoots at Ford's bike, causing fuel to leak and ignite. Ford lands on top of Henry's bike, the fire catches up to them causing both bikes to explode; throwing Ford in the air and killing Henry. Shane picks him up and they drive back to the garage to find the others. Meanwhile, Henderson survived but is injured.
Ford and Shane get back together and decide that the four need a vacation (with Shane suggesting Mexico). Val picks up his girlfriend Nina, and the five ride off in the desert.
",upload.wikimedia.org/wikipedia/en/thumb/7/72/Torque_film.jpg/220px-Torque_film.jpg,2004,https://en.wikipedia.org//wiki/Torque_(film)
5,Everyday People (film),"The film takes place on a day in Brooklyn. The owner of a neighborhood diner has decided to shut down his restaurant but, on the day of the deal, he reconsiders, realizing that people's lives depend on it. In the meantime, this shutdown announcement puts a heavy impact on the employees, as they become uncertain about the future. The movie does not have an explicit ending as to whether the diner was shut down or not.
",upload.wikimedia.org/wikipedia/en/thumb/5/57/Everyday_People_FilmPoster.jpeg/220px-Everyday_People_FilmPoster.jpeg,2004,https://en.wikipedia.org//wiki/Everyday_People_(film)
6,D.E.B.S. (2004 film),"Embedded in the SAT is a secret test that determines aptitude for espionage. Women who score highly on the test are recruited into D.E.B.S. (Discipline, Energy, Beauty, Strength), a clandestine paramilitary academy. Four D.E.B.S.—squad leader Max, naïve Janet, promiscuous Dominique, and Amy, who dreams of attending art school despite being the academy's top recruit—are tasked by Ms. Petrie and Mr. Phipps, the heads of D.E.B.S., to surveil Lucy Diamond. Diamond is an infamous supercriminal, known for her operations, thefts, an alleged attempt to sink Australia, as well as supposedly killing every agent that goes up against her. Amy in particular is interested in Lucy due to writing a senior thesis about her. It is believed that Lucy is meeting Russian assassin Ninotchka Kaprova. Unbeknownst to them, Lucy is a rather neurotic woman, who has trouble opening up to people. Her meeting with Ninotchka is, in fact, a blind date.
In the meantime, Amy has recently broken up with her pushy and controlling boyfriend, Bobby, a fellow agent. The D.E.B.S. observe Lucy's date with Ninotchka, and are interrupted by Bobby, who is on his own stakeout, with several intelligence agencies also observing Lucy. Lucy has trouble connecting with Ninotchka, and tries to call off the date. Amy gets into an argument with Bobby, demanding answers on their breakup, which catches Lucy's attention. A shootout ensues, during which Max reminds Janet that she has not yet earned her D.E.B.S. stripes, and Lucy flees while being chased by the D.E.B.S. Lucy is caught in a standoff with Amy, but they end up having a friendly conversation. Lucy escapes when Amy's attention wavers, and the D.E.B.S. praise Amy for being the only person to have ever faced Lucy and lived.
Lucy quickly takes a liking to Amy, and against the advice of her friend and henchman, Scud, sneaks into Amy's dorm. Lucy initially says she wants to help Amy on her thesis, but ends up coercing her into joining her at a nightclub, along with Janet, who witnesses Lucy speaking with Amy. During this trip, Lucy and Amy grow closer and have a conversation about their lives and relationships. Lucy even clarifies that the deaths of the agents sent after her were happenstance. Janet and Scud also befriend each other. When the two open up to each other, Lucy and Amy are about to kiss, but are interrupted by Janet.
Later, Amy is promoted to squad leader, replacing Max, much to Max's jealousy. Ms. Petrie plans on using Amy's encounter with Lucy to boost the D.E.B.S. image and reputation. Amy is hesitant to talk about her encounter due to her growing feelings for Lucy. The D.E.B.S. respond to a bank heist orchestrated by Lucy, which she has committed in order to see Amy again. When Lucy and Amy are alone, the two kiss, and Lucy talks Amy into running off with her. The D.E.B.S. assume Amy has been kidnapped and organize a nationwide manhunt to find her. In the meantime, Lucy and Amy enjoy having an actual relationship with one another, while Janet covers for them (and also develops feelings for Scud, whom she has a secret correspondence with).
On the basis of a tip from a jealous Ninotchka, the D.E.B.S. and Bobby discover Amy and Lucy while they are having sex. When Amy returns to the academy, Ms. Petrie prepares to exile Amy, but Max convinces her to claim that Amy was kidnapped and brainwashed in order to protect their reputation. Amy becomes depressive when forced to go along with the story, and Bobby tries to coerce Amy into getting back together with him. When Lucy tries to see Amy again, Amy is forced to reject her. In the meantime, Lucy comes to realize she is not happy with her life of crime. In an attempt to win Amy back, Lucy returns everything she has ever stolen, and publicly turns over a new leaf.
At the time of the D.E.B.S. year-end dance, Amy is to be made D.E.B. of the year and deliver a speech where she is to denounce Lucy. Janet talks with Dominique and Max, who start to realize how unhappy Amy actually is. Lucy infiltrates the academy during the dance. When Bobby discovers this, he plans to track her down and kill her. Lucy evades Bobby only to hear Amy's speech about her experience as Lucy's captive. When Amy and Lucy meet eyes, Amy retracts her entire speech, and runs off-stage to be with Lucy. Petrie, Bobby and the rest of the academy try to track them down, when Lucy and Amy are cornered by Max, Janet, and Dominique. When Amy reminds Max of her promise to always be her friend, they give their blessings to Lucy and Amy, and allow them to make their escape. Max finally awards Janet her D.E.B.S. stripes, and Janet and Scud begin a relationship. Lucy and Amy ride off into the night, heads on one another's shoulders.
",upload.wikimedia.org/wikipedia/en/thumb/1/10/DEBS_poster.JPG/220px-DEBS_poster.JPG,2004,https://en.wikipedia.org//wiki/D.E.B.S._(2004_film)
7,The Butterfly Effect,"Growing up, Evan Treborn and his friends, Lenny Kagan and Kayleigh Miller, and Kayleigh's brother Tommy, suffered many severe psychological traumas that frequently caused Evan to experience amnesia. These traumas include being forced to take part in pornography by Kayleigh and Tommy's father, George Miller; being nearly strangled to death by his institutionalized father, Jason Treborn, who is then killed in front of him by guards; accidentally killing a mother and her infant daughter while playing with dynamite with his friends; and seeing his dog, Crockett, burned alive by Tommy. Evan keeps meticulous journals of his day to day life as a coping mechanism.
Some time later, while entertaining a girl in his college dorm room, Evan discovers that when he reads from his former journals, he can time travel and redo parts of his past. His time-traveling episodes account for the frequent blackouts he experienced, since those are the moments when his older self occupied his consciousness.
After a traumatized Kayleigh commits suicide, Evan travels back in time and convinces George to never touch her. He comes back to a reality where he and Kayleigh are a happy couple in college. However, George took out his frustrations on Tommy, who grew up to be even more unhinged. Tommy eventually attacks Evan, who kills him in a fit of rage and is sent to prison. There, he manages to time travel once more after his mother brings him a journal during a visit.
Upon his return, Evan stops Tommy from killing his dog, but Lenny, who has been bullied by Tommy and become mentally unstable after the dynamite accident, kills Tommy with a metal shard. Following Tommy’s death, Evan wakes up in a new reality where Lenny has been institutionalized since then, and Kayleigh has become a drug-addicted prostitute. He then travels back to stop the woman and her daughter from being killed with the dynamite, and while Tommy shields the mother and baby from the blast, Evan is caught directly in the explosion.
In the new reality, Lenny and Kayleigh are a happy couple and Tommy has become religious, but Evan is a double amputee whose mother developed lung cancer after becoming a chain smoker from the grief of her son’s injuries. To save his mother and himself from the new fate, Evan goes back to their childhood. There, Evan lights the dynamite and prepares to discard it, but Kayleigh picks it up when it’s smacked out of his hand by her father, and it explodes, killing her.
Evan wakes up in a mental hospital and finds that, in this reality, the journals do not exist and his brain has suffered irreversible damage due to the rigors of time travel. At one point, Evan has a conversation with a doctor who reveals that his father had the same abilities before losing the photographs that allowed him to time jump, causing everyone to believe him to be crazy. Evan ultimately reaches the conclusion that he and his friends will never have good futures as long as he keeps altering the past.
After escaping the hospital staff and barricading himself in an office, Evan travels back one final time, via the use of an old home movie, to the day he first met Kayleigh. He intentionally upsets her so that she and Tommy will choose to live with their mother in a different neighborhood, instead of with their father when they divorce. As a result, they are not subjected to a destructive upbringing, do not grow up with Evan, Lenny is never bullied, and all go on to have happy, successful lives.
Evan awakens in a college dorm room, where Lenny is his roommate. As a test, he asks where Kayleigh is, to which Lenny responds ""Who's Kayleigh?"" Satisfied that his friends' futures are secure, Evan burns his journals and videos to avoid altering the timeline ever again.
Eight years later in New York City, Evan exits an office building and passes Kayleigh on the street. Despite a brief look towards each other, they both keep walking.
The director's cut features a different ending.
With his brain terribly damaged and aware that he is committed to a psychiatric facility where he will lose access to his time travel ability, Evan makes a desperate attempt to change the timeline by watching a family video, which shows his mother just before she was about to give birth to Evan. Evan travels back to that moment and strangles himself in the womb with his umbilical cord so as to prevent the multi-generational curse from continuing, consistent with an added scene where a psychic palm reader tells Evan ""you have no lifeline"" and that he does ""not belong to this world"".
Kayleigh is then seen as a child in the new timeline having chosen to live with her mother instead of her father, and a montage suggests that the lives of the other childhood characters have become loving and less tragic.
",upload.wikimedia.org/wikipedia/en/thumb/4/43/Butterflyeffect_poster.jpg/220px-Butterflyeffect_poster.jpg,2004,https://en.wikipedia.org//wiki/The_Butterfly_Effect
8,Win a Date with Tad Hamilton!,"A soldier and nurse emerge from two 1940s-style cars in the middle of the night. As the nurse runs up to the soldier, the camera switches, revealing that this is a film scene.
Rosalee, Cathy, and Pete, Piggly Wiggly store workers in Fraziers Bottom, West Virginia are watching the filming, and as the nurse asks for forgiveness and the soldier agrees, the women in the audience are moved to tears as Pete is clearly unimpressed.
As the ladies wonder what the film's star Tad Hamilton is doing at that moment, Tad is described by his agent as ""drinking, driving, smoking, leering, and groping all at the same time.""
The agent tells Tad that his hedonism is damaging his reputation and career opportunities. To improve his image and convince a film director to cast him, his agents establish a competition to win a date with Tad, with proceeds benefiting the charity Save the Children. Rosalee finds an online advertisement for the competition.
With the help of the Piggly Wiggly customers and a reluctant Pete, Cathy and Rosalee raise the $100 entrance fee as Pete tells his superior that he will leave for college in Richmond after he talks ""with someone about going to Richmond with me.""
A news crew arrives outside Rosalee's home because she has won the date with Tad. A despondent Pete accompanies her to the airport. Awed by Los Angeles, Rosalee becomes tongue-tied in Tad's presence. The date does not go well; Rosalee vomits in the limousine, and when Tad mentions his love of animals, which Pete had warned was a signal of sexual intentions, her suspicions are raised. After seeing Tad's house, Rosalee requests to return to the hotel and soon returns home, leaving Tad thoughtful.
Pete is about to tell Rosalee about moving to Richmond when she is surprised by Tad's sudden arrival. Although she is still cynical, when he admits to not having ""his priorities straight,"" she is convinced of his good intentions.
On a phone call with his agent, Tad insists that he wants to turn over a new leaf and won't return to Los Angeles for a while. When he gathers Rosalee for a date, he leaves a positive impression on Rosalee's father, who had studied hard for the encounter. Pete tries to stop their date by reporting them for illegally parking. He tries to convince Rosalee that Tad is using her. Despite all of Pete's efforts, Rosalee and Tad grow close over the next few days.
In a bar, Pete corners Tad in the men's room. After conceding that Rosalee is in love with Tad, Pete tells him that she is more than a ""wholesome small town girl"" but a wonderful person with ""the kind of beauty a guy only sees once."" He explains her six smiles that reveal her emotions.
Pete makes Tad swear not to break Rosalee's heart. When Rosalee is in Tad's hotel room, his agents appear and inform him that the director has cast him in the film. Tad is overjoyed and convinces Rosalee to accompany him to Los Angeles by employing Pete's ""six smiles"" speech.
After a rousing speech about great love by Angelica, a barmaid with a crush on him, Pete rushes to Rosalee's, confessing his love. She is confused and resolves to still travel to California with Tad. On the plane, Tad fails to identify one of Rosalee's smiles and then confesses his lie, prompting her to return home.
Rosalee runs to Piggly Wiggly and to Pete's, where Angelica tells her how Pete feels and that he is going to Richmond to escape his heartbreak. Rosalee then drives furiously toward Richmond to find Pete. In a manner similar to that of the opening scene, Rosalee and Pete exit their cars and Pete asks her to dance.
",upload.wikimedia.org/wikipedia/en/thumb/a/aa/Win_A_Date_With_Tad_Hamilton%21_poster.JPG/220px-Win_A_Date_With_Tad_Hamilton%21_poster.JPG,2004,https://en.wikipedia.org//wiki/Win_a_Date_with_Tad_Hamilton!
9,The Big Bounce (2004 film),"Jack Ryan, a surfer and small-time thief, has a fight with the intimidating Lou Harris, involving a baseball bat. Harris is a foreman on a Hawaii construction site run by duplicitous millionaire Ray Ritchie. When Jack is released from jail, both the police and Ritchie's business partner, Bob Rogers Jr., tell Jack to leave the island.
However, Judge Walter Crewes takes a liking to Jack and offers him a place to stay and a job as a handyman at a small resort of beach-front bungalows that he owns. Jack has treacherous encounters with Harris and Rogers Jr., on numerous occasions.
Ritchie has all his (substantial) property registered in the name of his wife, Alison. He is also cheating on her with a much younger woman, Nancy Hayes. When Nancy takes an interest in Jack, the Judge warns him that she likes ""the criminal type"" and cannot be trusted. Jack is falling for Nancy, and they break into houses for fun and profit.
Nancy suggests to Jack a scheme to steal $200,000 that Ritchie is keeping for bribes and mob business. She arranges for him to sneak into Ritchie's house to steal the money from his safe. Jack arrives to find Ritchie face down motionless and his friend Frank shot and lifeless (although he does jump up and run off moments after he's hit the ground, only wounded superficially).
In a conspiracy with Alison, Nancy has set up Jack to be Ritchie's ""killer"", with Alison to shoot him dead as an intruder. Alison blundered by overdosing Ritchie with poison, and shot the wrong man, Frank.
It is revealed that Judge Crewes tried to make Jack the patsy as he is Alison's lover and has been part of the conspiracy, with the two promising to give Nancy the $200,000 for her part. Jack manages to steal the money from the safe and before Nancy can, narrowly escaping and leaving Alison and Crewes to frame Nancy as Ritchie's killer.
Alison and Crewes are seen sailing Ritchie's yacht, disposing of his body in the ocean.  Nancy is in disguise, trying to escape the island before she is arrested for Ritchie's disappearance and murder. Jack spots Nancy as he's driving past her in a limousine, stopping to wish her well and refusing to help her after her attempt to frame him. He departs with the money and the beautiful vacationer from bungalow number 9 he met while working at Judge Crewe's resort.
",upload.wikimedia.org/wikipedia/en/thumb/b/b2/TheBigBounce2004.jpg/220px-TheBigBounce2004.jpg,2004,https://en.wikipedia.org//wiki/The_Big_Bounce_(2004_film)
